sep=,
DeviceTag:,Xsens_2,,,,,,,,,,,,,,,,,
FirmwareVersion:,2.2.1,,,,,,,,,,,,,,,,,
AppVersion:,2023.0.0,,,,,,,,,,,,,,,,,
StartTime:,2023-07-06 00:44:00.000 +0200,,,,,,,,,,,,,,,,,
© Movella Technologies B. V. 2005-2023,,,,,,,,,,,,,,,,,,,

PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z,Status,
0, 3986726639, 0.6758317, 0.28647485, -0.643184, 0.21794093, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.83837890625, 0.496826171875, -0.581298828125, 0, 
1, 3986743306, 0.67617816, 0.28638804, -0.64255935, 0.21882091, 9.827333450317383, 0.8763940334320068, 0.1522049754858017, 3.6263809204101562, 1.5624454021453857, 0.9835854768753052, -0.8359375, 0.50048828125, -0.58154296875, 0, 
2, 3986759973, 0.6764121, 0.2854047, -0.64231044, 0.22011016, 9.856684684753418, 0.8699837327003479, 0.1754898726940155, 4.164657115936279, 1.9622340202331543, 0.478566974401474, -0.83740234375, 0.499755859375, -0.58154296875, 0, 
3, 3986776640, 0.67663145, 0.2846074, -0.64193326, 0.22156316, 9.921867370605469, 1.0376979112625122, 0.14872263371944427, 5.096704006195068, 2.9509739875793457, 0.04804302752017975, -0.837158203125, 0.5, -0.58203125, 0, 
4, 3986793307, 0.67698216, 0.28438133, -0.6412795, 0.22267292, 10.022906303405762, 1.2698906660079956, 0.11704438924789429, 5.898867607116699, 4.9910125732421875, 0.7244232892990112, -0.83837890625, 0.501708984375, -0.5849609375, 0, 
5, 3986809974, 0.67759514, 0.2845225, -0.64030546, 0.22342955, 10.18621826171875, 1.1842058897018433, 0.12082505226135254, 6.0269975662231445, 8.083595275878906, 2.710317611694336, -0.8349609375, 0.502197265625, -0.5849609375, 0, 
6, 3986826641, 0.6784024, 0.28449965, -0.63900924, 0.22471628, 10.267735481262207, 0.8780468702316284, 0.2794387936592102, 8.54206657409668, 12.7691011428833, 5.920835018157959, -0.830322265625, 0.503173828125, -0.5888671875, 0, 
7, 3986843308, 0.67886233, 0.28476116, -0.6374117, 0.2275159, 10.247937202453613, 0.4881318211555481, 0.5606257319450378, 17.80936622619629, 14.280621528625488, 8.825963020324707, -0.828857421875, 0.509033203125, -0.589599609375, 0, 
8, 3986859975, 0.67942727, 0.285004, -0.63516295, 0.2317749, 10.047245979309082, 0.2967607080936432, 0.8235477805137634, 27.395910263061523, 18.571359634399414, 10.12709903717041, -0.82177734375, 0.51171875, -0.5986328125, 0, 
9, 3986876642, 0.6802003, 0.28502142, -0.6324827, 0.23676167, 9.92606258392334, 0.5352565050125122, 0.6016506552696228, 30.281845092773438, 20.828432083129883, 10.52259635925293, -0.8173828125, 0.513427734375, -0.607666015625, 0, 
