sep=,
DeviceTag:,Xsens_4,,,,,,,,,,,,,,,,,
FirmwareVersion:,2.2.1,,,,,,,,,,,,,,,,,
AppVersion:,2023.0.0,,,,,,,,,,,,,,,,,
StartTime:,2023-06-20 14:10:10.000 +0200,,,,,,,,,,,,,,,,,
© Movella Technologies B. V. 2005-2023,,,,,,,,,,,,,,,,,,,

PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Status,
893, 170420345, 15.329384803771973, 53.94772720336914, 105.73023986816406, -7.8727593421936035, 1.5362180471420288, 5.766788005828857, -1.2813074588775635, -7.523661136627197, -1.3016695976257324, 0, 
894, 170437012, 15.14144229888916, 53.7345085144043, 105.5578842163086, -7.952450752258301, 1.6252750158309937, 5.717550277709961, -2.0520331859588623, -13.04397201538086, -3.14237904548645, 0, 
895, 170453679, 15.042855262756348, 53.59257507324219, 105.44894409179688, -8.023940086364746, 1.6907777786254883, 5.694708347320557, 0.2257504016160965, -8.326569557189941, -2.140742063522339, 0, 
896, 170470346, 15.039034843444824, 53.54270935058594, 105.42769622802734, -8.013309478759766, 1.5762771368026733, 6.0592942237854, 1.6725220680236816, -2.1829254627227783, -0.5740894079208374, 0, 
897, 170487013, 14.922322273254395, 53.41923141479492, 105.29816436767578, -7.899499893188477, 1.462923526763916, 6.237453460693359, 0.11623045057058334, -7.449934959411621, -3.1676576137542725, 0, 
898, 170503680, 14.713342666625977, 53.22734451293945, 105.08684539794922, -7.881587505340576, 1.5002946853637695, 6.131187438964844, -1.4933174848556519, -12.16252613067627, -4.996586322784424, 0, 
899, 170520347, 14.538776397705078, 53.05349349975586, 104.91773223876953, -7.807961463928223, 1.5277400016784668, 6.030800819396973, -1.4817657470703125, -10.727032661437988, -3.8719825744628906, 0, 
900, 170537014, 14.446420669555664, 52.93912887573242, 104.81641387939453, -7.802735328674316, 1.53847074508667, 6.049878120422363, 0.18888089060783386, -6.6541361808776855, -2.4445085525512695, 0, 
901, 170553681, 14.41120719909668, 52.8846435546875, 104.76305389404297, -7.857581615447998, 1.5402312278747559, 6.126829624176025, 1.3149303197860718, -2.743075132369995, -1.671631932258606, 0, 
902, 170570348, 14.411656379699707, 52.88496017456055, 104.751953125, -7.879131317138672, 1.5120322704315186, 6.25359582901001, 1.4328255653381348, 0.8231664896011353, -1.0121562480926514, 0, 
903, 170587015, 14.394906044006348, 52.88145065307617, 104.73991394042969, -7.783619403839111, 1.46896231174469, 6.24813985824585, 0.445968359708786, 0.5932029485702515, -0.9884517788887024, 0, 
904, 170603682, 14.383075714111328, 52.88411331176758, 104.74085998535156, -7.772689342498779, 1.4584393501281738, 6.13864278793335, 0.11952165514230728, 1.068369746208191, -0.6235988140106201, 0, 
905, 170620349, 14.362197875976562, 52.88205337524414, 104.74403381347656, -7.765279769897461, 1.4614654779434204, 6.110069274902344, -0.5286012887954712, 0.8143813610076904, -0.4766075015068054, 0, 
906, 170637016, 14.322011947631836, 52.85482406616211, 104.72852325439453, -7.65182638168335, 1.4288707971572876, 6.06408166885376, -0.7955240607261658, -0.8165904879570007, -0.7565287351608276, 0, 
907, 170653683, 14.219769477844238, 52.7643928527832, 104.64201354980469, -7.719023704528809, 1.4543180465698242, 6.0623555183410645, -1.1247625350952148, -5.125184535980225, -2.3204915523529053, 0, 
908, 170670350, 14.123997688293457, 52.68095016479492, 104.56291198730469, -7.788136959075928, 1.505513072013855, 6.074502468109131, -1.0947189331054688, -4.651016712188721, -2.1799545288085938, 0, 
909, 170687017, 14.034950256347656, 52.595069885253906, 104.49726104736328, -7.731368064880371, 1.4625635147094727, 6.129536151885986, -1.336605191230774, -4.673017978668213, -1.6828248500823975, 0, 
910, 170703684, 13.913436889648438, 52.4799919128418, 104.4061279296875, -7.797696113586426, 1.4997124671936035, 6.16319465637207, -2.0765693187713623, -6.596660137176514, -2.1773934364318848, 0, 
911, 170720351, 13.74906063079834, 52.33031463623047, 104.28118133544922, -7.75723934173584, 1.45399010181427, 6.21121072769165, -3.046919345855713, -8.905006408691406, -2.912619113922119, 0, 
912, 170737018, 13.54405689239502, 52.14668655395508, 104.12187957763672, -7.695799827575684, 1.4548566341400146, 6.164885997772217, -3.868730068206787, -11.180148124694824, -3.7059996128082275, 0, 
913, 170753685, 13.361820220947266, 51.97063064575195, 103.97447204589844, -7.761603832244873, 1.4855021238327026, 6.074201583862305, -3.0843656063079834, -10.631073951721191, -3.4488346576690674, 0, 
914, 170770352, 13.229952812194824, 51.8321418762207, 103.85942840576172, -7.755549907684326, 1.4791969060897827, 6.152010440826416, -1.6061149835586548, -8.157217025756836, -2.8515710830688477, 0, 
915, 170787019, 13.104043960571289, 51.712371826171875, 103.74832916259766, -7.739492893218994, 1.4384286403656006, 6.30729341506958, -1.4428596496582031, -7.028414249420166, -2.99747371673584, 0, 
916, 170803686, 13.033733367919922, 51.63835906982422, 103.69181060791016, -7.7085137367248535, 1.4514967203140259, 6.225055694580078, -0.6837374567985535, -3.894148826599121, -1.6609644889831543, 0, 
917, 170820353, 12.976447105407715, 51.577030181884766, 103.64065551757812, -7.721347332000732, 1.3856083154678345, 6.312288761138916, -0.15821604430675507, -3.1061222553253174, -1.6468645334243774, 0, 
918, 170837020, 12.901004791259766, 51.506065368652344, 103.57528686523438, -7.67086935043335, 1.3768956661224365, 6.341203689575195, -0.5804158449172974, -3.7868053913116455, -2.0406599044799805, 0, 
919, 170853687, 12.835570335388184, 51.462867736816406, 103.52706909179688, -7.713973045349121, 1.4187394380569458, 6.31062650680542, -0.788365364074707, -2.0194013118743896, -1.796570897102356, 0, 
920, 170870354, 12.804436683654785, 51.463417053222656, 103.5117416381836, -7.716578006744385, 1.4137920141220093, 6.339646339416504, -0.2733963429927826, 0.8142662048339844, -1.1840559244155884, 0, 
921, 170887021, 12.763829231262207, 51.4769401550293, 103.48709106445312, -7.735413551330566, 1.3898205757141113, 6.420642852783203, -0.4055963158607483, 1.497113585472107, -1.6954519748687744, 0, 
922, 170903688, 12.72880744934082, 51.491180419921875, 103.46468353271484, -7.612087726593018, 1.3855782747268677, 6.275681972503662, -0.17432643473148346, 1.5574314594268799, -1.6230448484420776, 0, 
923, 170920355, 12.706833839416504, 51.52650833129883, 103.45865631103516, -7.686159133911133, 1.3870090246200562, 6.405307292938232, -0.1614048182964325, 2.9283506870269775, -1.304076910018921, 0, 
924, 170937022, 12.670161247253418, 51.56157302856445, 103.44869232177734, -7.674239158630371, 1.3878259658813477, 6.3671746253967285, -0.8586593270301819, 2.8799047470092773, -1.4416556358337402, 0, 
925, 170953689, 12.62478256225586, 51.58879852294922, 103.43836975097656, -7.7096781730651855, 1.382881999015808, 6.341975212097168, -1.3629095554351807, 2.4197728633880615, -1.3512941598892212, 0, 
926, 170970356, 12.559203147888184, 51.596858978271484, 103.40364837646484, -7.644941329956055, 1.3434945344924927, 6.270774841308594, -1.4280554056167603, 1.100321650505066, -1.9857462644577026, 0, 
927, 170987023, 12.48584270477295, 51.586891174316406, 103.3544692993164, -7.682618618011475, 1.3689603805541992, 6.217770576477051, -1.2148040533065796, -0.06909666210412979, -2.277500629425049, 0, 
928, 171003690, 12.445076942443848, 51.616275787353516, 103.33414459228516, -7.690193176269531, 1.379033088684082, 6.202808856964111, -0.6155821084976196, 2.468705892562866, -1.7364579439163208, 0, 
929, 171020357, 12.424572944641113, 51.64200210571289, 103.32693481445312, -7.626504421234131, 1.32582688331604, 6.1730523109436035, -0.01756391115486622, 2.359736442565918, -1.2111541032791138, 0, 
930, 171037024, 12.413897514343262, 51.651885986328125, 103.32075500488281, -7.664475917816162, 1.3803997039794922, 6.139884948730469, 0.5248298645019531, 1.4411883354187012, -0.9702026844024658, 0, 
931, 171053691, 12.421029090881348, 51.66703796386719, 103.3233413696289, -7.679208278656006, 1.3628780841827393, 6.202293872833252, 1.1810657978057861, 1.8204867839813232, -0.7198513746261597, 0, 
932, 171070358, 12.441500663757324, 51.70283126831055, 103.34630584716797, -7.646834850311279, 1.3230665922164917, 6.3361310958862305, 1.0212167501449585, 3.192533016204834, -0.2453504502773285, 0, 
933, 171087025, 12.436668395996094, 51.72028350830078, 103.3519287109375, -7.69361686706543, 1.3418680429458618, 6.292884349822998, 0.31899335980415344, 1.9780433177947998, -0.6393378973007202, 0, 
934, 171103692, 12.4376802444458, 51.73186492919922, 103.35826873779297, -7.652583122253418, 1.3429217338562012, 6.209080696105957, 0.6366036534309387, 1.6424270868301392, -0.5373224020004272, 0, 
935, 171120359, 12.452556610107422, 51.752960205078125, 103.37792205810547, -7.555275917053223, 1.2930601835250854, 6.305583477020264, 0.8402118682861328, 2.3040289878845215, -0.17734874784946442, 0, 
936, 171137026, 12.420577049255371, 51.704341888427734, 103.34732818603516, -7.531592845916748, 1.263660192489624, 6.275636196136475, 0.3970096707344055, -2.180697441101074, -1.1000590324401855, 0, 
937, 171153693, 12.327439308166504, 51.59017562866211, 103.25811767578125, -7.583754062652588, 1.308637261390686, 6.280031681060791, -0.5170629024505615, -6.4900736808776855, -2.3917076587677, 0, 
938, 171170360, 12.244976997375488, 51.48073959350586, 103.18063354492188, -7.7119245529174805, 1.406933069229126, 6.242217540740967, -0.4332836866378784, -6.117574691772461, -2.045475482940674, 0, 
939, 171187027, 12.137998580932617, 51.357086181640625, 103.09225463867188, -7.647586822509766, 1.3272054195404053, 6.401454925537109, -1.398511290550232, -7.03682804107666, -2.2836861610412598, 0, 
940, 171203694, 11.956849098205566, 51.14997482299805, 102.93008422851562, -7.606510162353516, 1.299937129020691, 6.346693992614746, -2.4066920280456543, -12.510549545288086, -3.979851007461548, 0, 
941, 171220361, 11.804896354675293, 50.973670959472656, 102.7911605834961, -7.733293533325195, 1.3899059295654297, 6.215429782867432, -1.759240984916687, -10.51664924621582, -3.5666403770446777, 0, 
942, 171237028, 11.705410957336426, 50.84602355957031, 102.69632720947266, -7.6301093101501465, 1.2885284423828125, 6.312212944030762, -0.6783332228660583, -7.314866542816162, -2.57053542137146, 0, 
943, 171253695, 11.624784469604492, 50.72038269042969, 102.61780548095703, -7.587080478668213, 1.2618920803070068, 6.4130048751831055, -0.3141334056854248, -7.0713019371032715, -2.0093228816986084, 0, 
944, 171270362, 11.540511131286621, 50.58940887451172, 102.53514099121094, -7.568979740142822, 1.285504698753357, 6.3862690925598145, -0.3461621105670929, -7.415281295776367, -2.1209301948547363, 0, 
945, 171287029, 11.474534034729004, 50.4757080078125, 102.46859741210938, -7.537123680114746, 1.2450209856033325, 6.39524507522583, -0.002042613225057721, -6.278128623962402, -1.7440524101257324, 0, 
946, 171303696, 11.436969757080078, 50.39495849609375, 102.42189025878906, -7.549045562744141, 1.2975623607635498, 6.39698600769043, 0.7803806066513062, -4.187375545501709, -1.40488862991333, 0, 
947, 171320363, 11.443521499633789, 50.36127853393555, 102.4210205078125, -7.591261386871338, 1.297664761543274, 6.448897838592529, 1.3083224296569824, -1.072999358177185, -0.2515871822834015, 0, 
948, 171337030, 11.466524124145508, 50.347652435302734, 102.43949127197266, -7.569312572479248, 1.262258529663086, 6.555022239685059, 1.4006048440933228, 0.2534888684749603, 0.23759618401527405, 0, 
949, 171353697, 11.46385669708252, 50.32698440551758, 102.43954467773438, -7.560747146606445, 1.254578709602356, 6.608753681182861, 0.7115848064422607, -0.30118614435195923, -0.3674333989620209, 0, 
950, 171370364, 11.444659233093262, 50.299644470214844, 102.42230224609375, -7.590420722961426, 1.2959803342819214, 6.53434419631958, 0.5186187624931335, -0.8224173784255981, -0.940210223197937, 0, 
951, 171387031, 11.437432289123535, 50.2869873046875, 102.42513275146484, -7.449819087982178, 1.1969208717346191, 6.549165725708008, 0.3095550835132599, 0.1918647438287735, -0.3607997000217438, 0, 
952, 171403698, 11.400955200195312, 50.24296951293945, 102.40250396728516, -7.538358688354492, 1.2203484773635864, 6.5565714836120605, -0.2698361873626709, -1.8448634147644043, -0.9460626244544983, 0, 
953, 171420365, 11.3701753616333, 50.20943832397461, 102.39250183105469, -7.553260803222656, 1.2912122011184692, 6.458035469055176, -0.5114535093307495, -1.132010817527771, -0.5970127582550049, 0, 
954, 171437032, 11.35800552368164, 50.20641326904297, 102.39494323730469, -7.530148506164551, 1.2658346891403198, 6.537915229797363, 0.03160607069730759, 0.7556514143943787, -0.4908096492290497, 0, 
955, 171453699, 11.327481269836426, 50.19004440307617, 102.3790054321289, -7.527639389038086, 1.2736499309539795, 6.575255870819092, -0.22256794571876526, -0.16744941473007202, -1.0241044759750366, 0, 
956, 171470366, 11.305754661560059, 50.174625396728516, 102.37442016601562, -7.511444568634033, 1.2955490350723267, 6.435331344604492, -0.2184315174818039, -0.02558068372309208, -0.6093581914901733, 0, 
957, 171487033, 11.27208423614502, 50.14207077026367, 102.35992431640625, -7.482208251953125, 1.2402960062026978, 6.477779388427734, -0.47849002480506897, -1.1071666479110718, -0.7803229093551636, 0, 
958, 171503700, 11.222773551940918, 50.083744049072266, 102.32403564453125, -7.491309642791748, 1.2862390279769897, 6.397846221923828, -0.43128591775894165, -2.7838895320892334, -1.2916293144226074, 0, 
959, 171520367, 11.195290565490723, 50.03445816040039, 102.30419158935547, -7.465266704559326, 1.286658525466919, 6.385026454925537, 0.13866715133190155, -2.1325840950012207, -0.7928731441497803, 0, 
960, 171537034, 11.162226676940918, 49.97286605834961, 102.2752685546875, -7.504474639892578, 1.2617734670639038, 6.496707439422607, 0.2188989520072937, -2.9251434803009033, -0.9942018985748291, 0, 
961, 171553701, 11.152299880981445, 49.93008804321289, 102.26532745361328, -7.552401065826416, 1.3054908514022827, 6.437061309814453, 0.7354046106338501, -1.6742315292358398, -0.499748557806015, 0, 
962, 171570368, 11.164142608642578, 49.92393493652344, 102.28178405761719, -7.578701019287109, 1.2888215780258179, 6.582118988037109, 0.8288781642913818, 0.6776095032691956, 0.07845169305801392, 0, 
963, 171587035, 11.174042701721191, 49.92633056640625, 102.29920959472656, -7.545071601867676, 1.2611045837402344, 6.570729732513428, 0.6686451435089111, 1.1889032125473022, 0.01358753815293312, 0, 
964, 171603702, 11.172843933105469, 49.92423629760742, 102.29753875732422, -7.536231517791748, 1.2663198709487915, 6.554912567138672, 0.8790407180786133, 0.7815587520599365, -0.6563445925712585, 0, 
965, 171620369, 11.177115440368652, 49.92116165161133, 102.30195617675781, -7.506555557250977, 1.228911280632019, 6.550505638122559, 0.9273462295532227, 0.7698537111282349, -0.4143686890602112, 0, 
966, 171637036, 11.156390190124512, 49.89966583251953, 102.28250885009766, -7.519970893859863, 1.2379546165466309, 6.561742782592773, 0.5228064060211182, -0.4936015009880066, -1.1052199602127075, 0, 
967, 171653703, 11.151788711547852, 49.89473342895508, 102.27049255371094, -7.47463321685791, 1.3148839473724365, 6.410269260406494, 1.149152159690857, 0.5381996631622314, -1.0149608850479126, 0, 
968, 171670370, 11.176186561584473, 49.91464614868164, 102.29609680175781, -7.434499740600586, 1.2086971998214722, 6.6115946769714355, 1.162432312965393, 2.2823989391326904, 0.12048213928937912, 0, 
969, 171687037, 11.158904075622559, 49.88507843017578, 102.28279113769531, -7.491730213165283, 1.2492657899856567, 6.5630035400390625, 0.4481838345527649, -0.9219867587089539, -0.7787604928016663, 0, 
970, 171703704, 11.133381843566895, 49.844505310058594, 102.2649917602539, -7.432447910308838, 1.2402925491333008, 6.487181663513184, 0.15950310230255127, -1.6022857427597046, -0.8227248191833496, 0, 
971, 171720371, 11.140002250671387, 49.828895568847656, 102.27629089355469, -7.453305721282959, 1.2370281219482422, 6.470635890960693, 0.7531925439834595, 0.08408647775650024, -0.007382859941571951, 0, 
972, 171737038, 11.143228530883789, 49.796241760253906, 102.27998352050781, -7.4917826652526855, 1.2503334283828735, 6.510941505432129, 0.898147702217102, -0.9752100706100464, -0.0988842323422432, 0, 
973, 171753705, 11.115345001220703, 49.732234954833984, 102.24559783935547, -7.4517717361450195, 1.248627781867981, 6.514131546020508, 0.776282548904419, -3.107147216796875, -1.184568166732788, 0, 
974, 171770372, 11.122003555297852, 49.7093505859375, 102.25859832763672, -7.568681716918945, 1.2978485822677612, 6.583947658538818, 0.678864598274231, -0.3294753432273865, 0.14039601385593414, 0, 
975, 171787039, 11.112060546875, 49.67728805541992, 102.25286102294922, -7.467907905578613, 1.247180700302124, 6.574686527252197, 0.5404792428016663, -1.0118361711502075, -0.4651970863342285, 0, 
976, 171803706, 11.072330474853516, 49.59996032714844, 102.2216796875, -7.469240665435791, 1.2070420980453491, 6.587981224060059, -0.08309400826692581, -3.8654496669769287, -0.9153147339820862, 0, 
977, 171820373, 11.05029296875, 49.5349235534668, 102.20548248291016, -7.499314308166504, 1.3168699741363525, 6.439028263092041, 0.290793776512146, -3.031128406524658, -0.48704472184181213, 0, 
978, 171837040, 11.064064979553223, 49.498558044433594, 102.21954345703125, -7.377137660980225, 1.2100772857666016, 6.571377277374268, 1.0584832429885864, -1.1176037788391113, 0.33788275718688965, 0, 
979, 171853707, 11.034398078918457, 49.40163803100586, 102.18553924560547, -7.3646745681762695, 1.2158513069152832, 6.594114780426025, 0.6451711654663086, -5.040675640106201, -0.8066143989562988, 0, 
980, 171870374, 10.971813201904297, 49.280006408691406, 102.11922454833984, -7.459774017333984, 1.2592287063598633, 6.658103942871094, 0.13819335401058197, -6.737544536590576, -1.7694346904754639, 0, 
981, 171887041, 10.890466690063477, 49.15873336791992, 102.03669738769531, -7.4224653244018555, 1.2320810556411743, 6.661966323852539, -0.25683775544166565, -6.835921287536621, -2.4148359298706055, 0, 
982, 171903708, 10.81096076965332, 49.021995544433594, 101.96212768554688, -7.363103866577148, 1.216217041015625, 6.600454330444336, -0.5156797766685486, -7.6880950927734375, -1.9504520893096924, 0, 
983, 171920375, 10.70472240447998, 48.83711624145508, 101.86112213134766, -7.382533550262451, 1.2253063917160034, 6.613411903381348, -0.9311820864677429, -10.720077514648438, -2.4593002796173096, 0, 
984, 171937042, 10.614608764648438, 48.64775466918945, 101.77154541015625, -7.305592060089111, 1.2218908071517944, 6.584496021270752, -0.49201375246047974, -10.89953327178955, -2.000858783721924, 0, 
985, 171953709, 10.51699447631836, 48.43475341796875, 101.67108917236328, -7.274449348449707, 1.19975745677948, 6.705023288726807, -0.4665675461292267, -12.374123573303223, -2.19679594039917, 0, 
986, 171970376, 10.381696701049805, 48.1861572265625, 101.53822326660156, -7.333674907684326, 1.223138689994812, 6.779311180114746, -1.2906696796417236, -14.707801818847656, -3.127127170562744, 0, 
987, 171987043, 10.305089950561523, 48.01608657836914, 101.4525146484375, -7.432790279388428, 1.3259999752044678, 6.684537410736084, 0.10514014959335327, -9.732707023620605, -2.1648178100585938, 0, 
988, 172003710, 10.314600944519043, 47.9463996887207, 101.46730041503906, -7.345493793487549, 1.2138957977294922, 6.8895263671875, 0.7855799198150635, -3.08622145652771, 0.714235782623291, 0, 
989, 172020377, 10.303007125854492, 47.85124969482422, 101.4628677368164, -7.319611072540283, 1.1744502782821655, 6.923048973083496, 0.3744705319404602, -4.726676940917969, 0.22904159128665924, 0, 
990, 172037044, 10.323726654052734, 47.787376403808594, 101.49232482910156, -7.354208469390869, 1.2697150707244873, 6.774104595184326, 0.8078886866569519, -2.6366934776306152, 1.2354286909103394, 0, 
991, 172053711, 10.432188987731934, 47.86311721801758, 101.61474609375, -7.463510990142822, 1.2723838090896606, 6.926673889160156, 1.9384721517562866, 6.281093597412109, 3.4137001037597656, 0, 
992, 172070378, 10.554305076599121, 48.00434494018555, 101.75938415527344, -7.379668235778809, 1.2470515966415405, 6.999746799468994, 1.7589658498764038, 10.314199447631836, 3.5539939403533936, 0, 
993, 172087045, 10.667162895202637, 48.17792510986328, 101.90774536132812, -7.327901840209961, 1.218324065208435, 7.00364875793457, 1.020564079284668, 12.251482963562012, 3.3103151321411133, 0, 
994, 172103712, 10.704237937927246, 48.30149841308594, 101.99172973632812, -7.318444728851318, 1.1852729320526123, 6.997790336608887, -0.6601866483688354, 8.83152961730957, 1.3033536672592163, 0, 
995, 172120379, 10.664250373840332, 48.36065673828125, 101.99681854248047, -7.379111289978027, 1.2211400270462036, 6.803397178649902, -1.7523632049560547, 4.449194431304932, -1.0774173736572266, 0, 
996, 172137046, 10.590353965759277, 48.37938690185547, 101.95368957519531, -7.298832416534424, 1.2386150360107422, 6.64362907409668, -1.6258621215820312, 1.709481120109558, -2.5135085582733154, 0, 
997, 172153713, 10.544645309448242, 48.39457321166992, 101.9292984008789, -7.280552864074707, 1.2367058992385864, 6.546230792999268, -0.7746753692626953, 1.641607642173767, -1.7395185232162476, 0, 
998, 172170380, 10.461271286010742, 48.331748962402344, 101.8466796875, -7.272643089294434, 1.2139551639556885, 6.587443828582764, -0.42252638936042786, -3.383136749267578, -3.170538902282715, 0, 
999, 172187047, 10.311010360717773, 48.16454315185547, 101.6846923828125, -7.1964287757873535, 1.1679381132125854, 6.632801055908203, -0.8915463089942932, -10.111008644104004, -5.174299240112305, 0, 
1000, 172203714, 10.14058780670166, 47.93470764160156, 101.4937973022461, -7.232503414154053, 1.2461808919906616, 6.523035049438477, -0.8334954977035522, -14.005963325500488, -5.70449686050415, 0, 
1001, 172220381, 9.965033531188965, 47.66442108154297, 101.28199768066406, -7.141269207000732, 1.1822752952575684, 6.606105804443359, -0.24463355541229248, -16.533893585205078, -6.193278789520264, 0, 
1002, 172237048, 9.724419593811035, 47.26441955566406, 101.00038146972656, -7.095675468444824, 1.1354163885116577, 6.757894515991211, -1.1126631498336792, -24.675928115844727, -7.769073009490967, 0, 
1003, 172253715, 9.444984436035156, 46.747474670410156, 100.6800537109375, -7.05767297744751, 1.1804871559143066, 6.704257011413574, -1.83436918258667, -31.840850830078125, -8.376965522766113, 0, 
1004, 172270382, 9.17408561706543, 46.12071228027344, 100.4012680053711, -7.109379291534424, 1.1108614206314087, 6.801846027374268, -3.260878562927246, -38.05038070678711, -5.9111785888671875, 0, 
1005, 172287049, 9.032557487487793, 45.57217788696289, 100.24051666259766, -6.961306571960449, 1.232811450958252, 6.829568862915039, -0.6975197196006775, -32.634910583496094, -2.0468530654907227, 0, 
1006, 172303716, 8.962803840637207, 45.1781120300293, 100.12429809570312, -7.10475492477417, 1.195630669593811, 7.095624923706055, 1.6499987840652466, -23.195716857910156, -1.7569512128829956, 0, 
1007, 172320383, 8.86957836151123, 44.77206039428711, 100.00572204589844, -6.989006996154785, 0.9955347180366516, 7.510329723358154, 0.3081982433795929, -23.923288345336914, -1.8155020475387573, 0, 
1008, 172337050, 8.703330039978027, 44.30677795410156, 99.82807159423828, -6.972349166870117, 1.0590890645980835, 7.494154930114746, -1.6261868476867676, -27.82539939880371, -3.8612213134765625, 0, 
1009, 172353717, 8.546217918395996, 43.900390625, 99.65770721435547, -6.926377773284912, 1.130849003791809, 7.388970851898193, -1.439494252204895, -24.282995223999023, -4.219540119171143, 0, 
1010, 172370384, 8.475645065307617, 43.62673568725586, 99.58320617675781, -6.8536224365234375, 1.0787279605865479, 7.482684135437012, -0.27007973194122314, -15.791197776794434, -1.3819280862808228, 0, 
1011, 172387051, 8.418039321899414, 43.41320037841797, 99.5118408203125, -6.78007698059082, 1.0381397008895874, 7.498835563659668, 0.3655830919742584, -12.203338623046875, -1.807572603225708, 0, 
1012, 172403718, 8.350300788879395, 43.20649719238281, 99.42269897460938, -6.800949573516846, 1.077588438987732, 7.469690322875977, 0.4766782820224762, -11.912033081054688, -2.659797430038452, 0, 
1013, 172420385, 8.305246353149414, 43.040550231933594, 99.3694076538086, -6.715316295623779, 1.0376924276351929, 7.545899391174316, 0.3540060222148895, -9.26463508605957, -1.4847238063812256, 0, 
1014, 172437052, 8.242311477661133, 42.84965896606445, 99.31248474121094, -6.728610992431641, 1.0609605312347412, 7.532315731048584, -0.5758569836616516, -10.767781257629395, -1.4448449611663818, 0, 
1015, 172453719, 8.17776107788086, 42.6411018371582, 99.27330017089844, -6.771292686462402, 1.055726408958435, 7.517460823059082, -1.4044408798217773, -11.706307411193848, -0.5402297377586365, 0, 
1016, 172470386, 8.136466979980469, 42.46187210083008, 99.26643371582031, -6.7475666999816895, 1.1095093488693237, 7.478985786437988, -1.3270902633666992, -9.76241683959961, 0.6084554195404053, 0, 
1017, 172487053, 8.105469703674316, 42.287933349609375, 99.25814819335938, -6.655355930328369, 1.0539201498031616, 7.474030017852783, -0.6519650816917419, -9.456974029541016, 0.4923275113105774, 0, 
1018, 172503720, 8.057792663574219, 42.04115295410156, 99.24945831298828, -6.624682426452637, 1.0204178094863892, 7.517088890075684, -1.6383237838745117, -13.788317680358887, 1.0817275047302246, 0, 
1019, 172520387, 7.982470989227295, 41.7422981262207, 99.21049499511719, -6.493837833404541, 1.0639039278030396, 7.50161075592041, -2.085061550140381, -17.071744918823242, 0.15982340276241302, 0, 
1020, 172537054, 7.875058650970459, 41.37996292114258, 99.14424896240234, -6.478403091430664, 1.0175740718841553, 7.633131980895996, -2.9355978965759277, -21.016014099121094, -0.5633585453033447, 0, 
1021, 172553721, 7.725435733795166, 40.94194412231445, 99.05948638916016, -6.469564914703369, 0.9820266962051392, 7.66923189163208, -4.7565016746521, -25.630210876464844, -0.8452915549278259, 0, 
1022, 172570388, 7.508889675140381, 40.344749450683594, 98.92205047607422, -6.323014736175537, 0.9530346989631653, 7.734622478485107, -6.74934196472168, -35.41807556152344, -2.0691378116607666, 0, 
1023, 172587055, 7.238115310668945, 39.72513198852539, 98.71283721923828, -6.340240955352783, 0.981619656085968, 7.857314109802246, -7.299049377441406, -37.17414093017578, -5.37978982925415, 0, 
1024, 172603722, 6.963701248168945, 39.15961837768555, 98.47712707519531, -6.207155704498291, 1.0060538053512573, 7.81767463684082, -6.6068949699401855, -34.092979431152344, -7.260931015014648, 0, 
1025, 172620389, 6.752099990844727, 38.70186996459961, 98.28312683105469, -6.149971008300781, 1.0332831144332886, 7.82161808013916, -4.509634494781494, -27.422245025634766, -6.328282356262207, 0, 
1026, 172637056, 6.692315578460693, 38.49589538574219, 98.23800659179688, -6.248183727264404, 1.0190794467926025, 7.902468681335449, -1.0263588428497314, -11.593829154968262, -1.2714598178863525, 0, 
1027, 172653723, 6.681762218475342, 38.40311050415039, 98.24385833740234, -6.176392555236816, 0.9103266596794128, 8.077075004577637, 0.0202468428760767, -4.570683002471924, 0.30493199825286865, 0, 
1028, 172670390, 6.632379055023193, 38.25661849975586, 98.21528625488281, -6.155645370483398, 0.8752922415733337, 8.156815528869629, -1.0276137590408325, -7.959384441375732, -0.9345242977142334, 0, 
1029, 172687057, 6.562342643737793, 38.088279724121094, 98.15396881103516, -6.163034439086914, 0.962390661239624, 7.9648118019104, -1.0567996501922607, -9.437444686889648, -2.330801486968994, 0, 
1030, 172703724, 6.539526462554932, 37.99386215209961, 98.12740325927734, -6.176524639129639, 1.0096403360366821, 7.9396562576293945, 0.48475876450538635, -4.844122886657715, -1.2170705795288086, 0, 
1031, 172720391, 6.555968284606934, 37.952510833740234, 98.14846801757812, -6.110530376434326, 0.9451097846031189, 8.049928665161133, 1.0809326171875, -1.4245333671569824, 0.6550958752632141, 0, 
1032, 172737058, 6.510990619659424, 37.83233642578125, 98.11035919189453, -6.089865684509277, 0.8838672041893005, 8.159737586975098, -0.4225519597530365, -6.4410247802734375, -1.5894922018051147, 0, 
1033, 172753725, 6.4172868728637695, 37.644222259521484, 98.03116607666016, -6.044528007507324, 0.9107611775398254, 8.040324211120605, -1.8412145376205444, -10.710434913635254, -3.081855535507202, 0, 
1034, 172770392, 6.3419084548950195, 37.45729446411133, 97.97432708740234, -6.014287948608398, 0.9423931241035461, 7.908402442932129, -1.5732671022415161, -10.519862174987793, -2.0567195415496826, 0, 
