sep=,
DeviceTag:,Xsens_5,,,,,,,,,,,,,,,,,
FirmwareVersion:,2.2.1,,,,,,,,,,,,,,,,,
AppVersion:,2023.0.0,,,,,,,,,,,,,,,,,
StartTime:,2023-06-20 14:10:10.000 +0200,,,,,,,,,,,,,,,,,
© Movella Technologies B. V. 2005-2023,,,,,,,,,,,,,,,,,,,

PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Status,
22, 716711432, 1.0019365549087524, -0.7419952750205994, -98.5937271118164, 0.10128980129957199, 0.1260370910167694, 9.899248123168945, 1.016279935836792, -0.7548831105232239, 0.4901566803455353, 0, 
23, 716728099, 1.0142489671707153, -0.7513055205345154, -98.58262634277344, 0.10174480825662613, 0.13909918069839478, 9.908276557922363, 1.040727138519287, -0.7763849496841431, 0.44838228821754456, 0, 
24, 716744766, 1.026207685470581, -0.7599146366119385, -98.57084655761719, 0.09477006644010544, 0.12293029576539993, 9.912076950073242, 1.0090571641921997, -0.7252364158630371, 0.5187532305717468, 0, 
25, 716761433, 1.0378146171569824, -0.7670624256134033, -98.55718231201172, 0.09050175547599792, 0.12693360447883606, 9.920289993286133, 0.9935998916625977, -0.6375897526741028, 0.5004017353057861, 0, 
26, 716778100, 1.0505906343460083, -0.7752590775489807, -98.54497528076172, 0.0876714214682579, 0.14054423570632935, 9.8972806930542, 1.0638362169265747, -0.704285204410553, 0.4595046043395996, 0, 
27, 716794767, 1.0629616975784302, -0.7840911746025085, -98.53091430664062, 0.0778532326221466, 0.13085398077964783, 9.906566619873047, 1.0319037437438965, -0.7458291053771973, 0.5040515065193176, 0, 
28, 716811434, 1.0756841897964478, -0.7930387854576111, -98.51643371582031, 0.08997678011655807, 0.12541928887367249, 9.898283958435059, 1.052509069442749, -0.7620930671691895, 0.5433926582336426, 0, 
29, 716828101, 1.0888922214508057, -0.8022547364234924, -98.50312805175781, 0.08118309825658798, 0.10662144422531128, 9.910407066345215, 1.084307312965393, -0.778702974319458, 0.511402428150177, 0, 
30, 716844768, 1.1010632514953613, -0.8108189702033997, -98.48957824707031, 0.08430960029363632, 0.10694003105163574, 9.903969764709473, 1.036168098449707, -0.7440105676651001, 0.545006275177002, 0, 
31, 716861435, 1.1129868030548096, -0.8192421197891235, -98.47676849365234, 0.08201318234205246, 0.140101358294487, 9.895403861999512, 1.0302003622055054, -0.7402198314666748, 0.4818965792655945, 0, 
32, 716878102, 1.1250298023223877, -0.826614260673523, -98.46472930908203, 0.08687108755111694, 0.13854461908340454, 9.894458770751953, 1.0309816598892212, -0.6814643740653992, 0.4324128329753876, 0, 
33, 716894769, 1.1364206075668335, -0.83537757396698, -98.45259857177734, 0.0969911590218544, 0.10295690596103668, 9.89748764038086, 0.9865819811820984, -0.7656916379928589, 0.4477803707122803, 0, 
34, 716911436, 1.148252248764038, -0.8441540002822876, -98.43924713134766, 0.09480337053537369, 0.12427876889705658, 9.913750648498535, 1.0244245529174805, -0.7615039348602295, 0.47957858443260193, 0, 
35, 716928103, 1.1601580381393433, -0.8526270389556885, -98.42613983154297, 0.08854284882545471, 0.11971068382263184, 9.89278793334961, 1.0310839414596558, -0.7409369945526123, 0.49582985043525696, 0, 
36, 716944770, 1.1716245412826538, -0.8613058924674988, -98.41162872314453, 0.08640409260988235, 0.13394519686698914, 9.91735553741455, 1.0073795318603516, -0.7530645728111267, 0.5148472189903259, 0, 
37, 716961437, 1.1832270622253418, -0.871104896068573, -98.39802551269531, 0.08113808184862137, 0.12116508930921555, 9.911142349243164, 1.0138723850250244, -0.8209511041641235, 0.5439049005508423, 0, 
38, 716978104, 1.1947494745254517, -0.8789055347442627, -98.3831558227539, 0.09231491386890411, 0.10279727727174759, 9.889287948608398, 1.0109269618988037, -0.7045413255691528, 0.5456721782684326, 0, 
39, 716994771, 1.2060561180114746, -0.8861492276191711, -98.36943817138672, 0.09467209875583649, 0.12433014065027237, 9.909147262573242, 1.004946231842041, -0.6713984608650208, 0.46926942467689514, 0, 
40, 717011438, 1.2180811166763306, -0.8946039080619812, -98.3559799194336, 0.09486420452594757, 0.13724496960639954, 9.911728858947754, 1.0490834712982178, -0.7427299618721008, 0.4851045310497284, 0, 
41, 717028105, 1.2302439212799072, -0.903556764125824, -98.34132385253906, 0.08247511833906174, 0.14225846529006958, 9.921850204467773, 1.0557682514190674, -0.7703146934509277, 0.5319629907608032, 0, 
42, 717044772, 1.2413434982299805, -0.9114159941673279, -98.32647705078125, 0.08912838995456696, 0.13143736124038696, 9.91093921661377, 0.9880418181419373, -0.7068721055984497, 0.5531767010688782, 0, 
43, 717061439, 1.2530070543289185, -0.9196808338165283, -98.31290435791016, 0.09360204637050629, 0.12291084229946136, 9.884461402893066, 1.020499587059021, -0.7327153086662292, 0.5032127499580383, 0, 
44, 717078106, 1.2643952369689941, -0.9286186695098877, -98.2981948852539, 0.0995626300573349, 0.1268848329782486, 9.900833129882812, 1.0075459480285645, -0.7707757353782654, 0.5617312788963318, 0, 
45, 717094773, 1.2764992713928223, -0.9375174045562744, -98.2864761352539, 0.0873449444770813, 0.1220184713602066, 9.922094345092773, 1.0493971109390259, -0.770391583442688, 0.4074147939682007, 0, 
46, 717111440, 1.287840723991394, -0.9455806016921997, -98.2743148803711, 0.0821511521935463, 0.13040727376937866, 9.907383918762207, 1.0062652826309204, -0.7216634154319763, 0.4359729588031769, 0, 
47, 717128107, 1.2990520000457764, -0.9535338282585144, -98.2607421875, 0.10085074603557587, 0.1297207772731781, 9.921855926513672, 0.9990296959877014, -0.7165536880493164, 0.45890915393829346, 0, 
48, 717144774, 1.3108271360397339, -0.9621788859367371, -98.24675750732422, 0.08722065389156342, 0.14063221216201782, 9.906277656555176, 1.0352972745895386, -0.7555618286132812, 0.5221468806266785, 0, 
49, 717161441, 1.3224005699157715, -0.9703842997550964, -98.2322998046875, 0.08354756981134415, 0.115056112408638, 9.892074584960938, 1.0223501920700073, -0.7300131916999817, 0.5334933400154114, 0, 
50, 717178108, 1.3338987827301025, -0.9779770970344543, -98.21813201904297, 0.0878954529762268, 0.11131860315799713, 9.933307647705078, 1.0225293636322021, -0.6955128312110901, 0.5430468916893005, 0, 
51, 717194775, 1.3463222980499268, -0.98452228307724, -98.20552062988281, 0.09888143092393875, 0.12042858451604843, 9.915653228759766, 1.0802987813949585, -0.6376280784606934, 0.4283275306224823, 0, 
52, 717211442, 1.3577444553375244, -0.9925731420516968, -98.19203186035156, 0.09699056297540665, 0.1178058609366417, 9.906574249267578, 1.0255005359649658, -0.7253004908561707, 0.5080471634864807, 0, 
53, 717228109, 1.3699944019317627, -1.000443696975708, -98.17921447753906, 0.09912597388029099, 0.13715685904026031, 9.901671409606934, 1.0787492990493774, -0.7141589522361755, 0.494536429643631, 0, 
54, 717244776, 1.3821465969085693, -1.0089672803878784, -98.1658935546875, 0.08846829831600189, 0.1286359578371048, 9.914777755737305, 1.0728967189788818, -0.7533975839614868, 0.5022585988044739, 0, 
55, 717261443, 1.3953543901443481, -1.0174200534820557, -98.151611328125, 0.07130059599876404, 0.13084274530410767, 9.908567428588867, 1.137619972229004, -0.7512844204902649, 0.49530473351478577, 0, 
56, 717278110, 1.406270146369934, -1.0252124071121216, -98.13756561279297, 0.08930665999650955, 0.13335174322128296, 9.922057151794434, 1.0025898218154907, -0.7161823511123657, 0.5073171257972717, 0, 
57, 717294777, 1.4171591997146606, -1.0334080457687378, -98.12394714355469, 0.0927310660481453, 0.12012408673763275, 9.893875122070312, 1.0033453702926636, -0.7423584461212158, 0.5132848620414734, 0, 
58, 717311444, 1.42933988571167, -1.0414910316467285, -98.11107635498047, 0.0875229761004448, 0.11766932159662247, 9.897683143615723, 1.0832058191299438, -0.7384781837463379, 0.438150018453598, 0, 
59, 717328111, 1.4411625862121582, -1.0497584342956543, -98.0980224609375, 0.08929530531167984, 0.11879013478755951, 9.938873291015625, 1.0651490688323975, -0.7514638304710388, 0.44329822063446045, 0, 
60, 717344778, 1.4522625207901, -1.0591661930084229, -98.08331298828125, 0.07759176194667816, 0.11981400102376938, 9.926223754882812, 1.0284332036972046, -0.8203107714653015, 0.5138612389564514, 0, 
61, 717361445, 1.463192105293274, -1.0679280757904053, -98.07105255126953, 0.10148686170578003, 0.12105921655893326, 9.890182495117188, 1.0196479558944702, -0.7885125875473022, 0.4046230614185333, 0, 
62, 717378112, 1.474475383758545, -1.0765695571899414, -98.05681610107422, 0.0875132605433464, 0.13442426919937134, 9.902978897094727, 1.046362042427063, -0.7798426747322083, 0.46909019351005554, 0, 
63, 717394779, 1.484959363937378, -1.0852173566818237, -98.04210662841797, 0.08525243401527405, 0.1203140988945961, 9.915220260620117, 1.0004768371582031, -0.7828521132469177, 0.4735468327999115, 0, 
64, 717411446, 1.4956213235855103, -1.0934720039367676, -98.02701568603516, 0.08560413122177124, 0.11861888319253922, 9.915285110473633, 1.016548752784729, -0.7602362036705017, 0.5297538638114929, 0, 
65, 717428113, 1.506050705909729, -1.1022647619247437, -98.0129623413086, 0.09861627221107483, 0.1256302446126938, 9.896673202514648, 1.0061949491500854, -0.797592282295227, 0.4785861372947693, 0, 
66, 717444780, 1.5156089067459106, -1.1101151704788208, -97.99736022949219, 0.09451425075531006, 0.13580842316150665, 9.89198112487793, 0.9594709277153015, -0.7400405406951904, 0.5545469522476196, 0, 
67, 717461447, 1.5261859893798828, -1.11836576461792, -97.98222351074219, 0.09253112226724625, 0.1320142298936844, 9.927839279174805, 1.0222091674804688, -0.7677534818649292, 0.5215961933135986, 0, 
68, 717478114, 1.5372225046157837, -1.1281640529632568, -97.96771240234375, 0.07586805522441864, 0.12340604513883591, 9.895339012145996, 1.0525474548339844, -0.8634424805641174, 0.4789254665374756, 0, 
69, 717494781, 1.5477374792099, -1.1369138956069946, -97.95350646972656, 0.08976943790912628, 0.12511059641838074, 9.922605514526367, 1.0250139236450195, -0.8058523535728455, 0.48262646794319153, 0, 
70, 717511448, 1.5583544969558716, -1.1457799673080444, -97.93848419189453, 0.09142512083053589, 0.11900768429040909, 9.886117935180664, 1.0366612672805786, -0.8146631717681885, 0.5088731646537781, 0, 
71, 717528115, 1.568777322769165, -1.1543176174163818, -97.9235610961914, 0.09553566575050354, 0.11915477365255356, 9.88335132598877, 1.0303541421890259, -0.7972081899642944, 0.5284091830253601, 0, 
72, 717544782, 1.5793483257293701, -1.162632942199707, -97.9087142944336, 0.08174461126327515, 0.1291336864233017, 9.902631759643555, 1.0441594123840332, -0.7868734002113342, 0.5068561434745789, 0, 
73, 717561449, 1.590337872505188, -1.1715278625488281, -97.89299774169922, 0.09395752102136612, 0.11106619983911514, 9.908378601074219, 1.0726405382156372, -0.8263681530952454, 0.5070610046386719, 0, 
74, 717578116, 1.6004328727722168, -1.1805838346481323, -97.87743377685547, 0.08539566397666931, 0.12234051525592804, 9.901900291442871, 1.0266849994659424, -0.8392192721366882, 0.5084248781204224, 0, 
75, 717594783, 1.610829472541809, -1.1881853342056274, -97.8628158569336, 0.08421577513217926, 0.12192081660032272, 9.908401489257812, 1.047104835510254, -0.7572907209396362, 0.4441946744918823, 0, 
76, 717611450, 1.6215535402297974, -1.1965107917785645, -97.8481674194336, 0.10413583368062973, 0.13505055010318756, 9.921534538269043, 1.0741775035858154, -0.8037649393081665, 0.4781058728694916, 0, 
77, 717628117, 1.6320641040802002, -1.2050927877426147, -97.83290100097656, 0.09592355042695999, 0.12765756249427795, 9.900837898254395, 1.0653538703918457, -0.8213481307029724, 0.5120042562484741, 0, 
78, 717644784, 1.6420836448669434, -1.2131518125534058, -97.81817626953125, 0.09172429889440536, 0.12154659628868103, 9.895620346069336, 1.0406503677368164, -0.7937504053115845, 0.47827237844467163, 0, 
79, 717661451, 1.6529662609100342, -1.221856713294983, -97.804443359375, 0.11063839495182037, 0.12451434880495071, 9.903507232666016, 1.0963836908340454, -0.8374841213226318, 0.4152010977268219, 0, 
80, 717678118, 1.6631109714508057, -1.2292771339416504, -97.78816986083984, 0.11464764922857285, 0.12916700541973114, 9.890546798706055, 1.0601671934127808, -0.7604410648345947, 0.5285115838050842, 0, 
81, 717694785, 1.673841118812561, -1.237204670906067, -97.77365112304688, 0.09890040010213852, 0.12658515572547913, 9.913847923278809, 1.0996365547180176, -0.7933405637741089, 0.4736492931842804, 0, 
82, 717711452, 1.68401038646698, -1.2462478876113892, -97.75855255126953, 0.10541065037250519, 0.14226394891738892, 9.938143730163574, 1.0715649127960205, -0.8633401393890381, 0.49939003586769104, 0, 
83, 717728119, 1.6937198638916016, -1.2544920444488525, -97.74394989013672, 0.10031851381063461, 0.13099683821201324, 9.877192497253418, 1.0476425886154175, -0.8195294737815857, 0.4523266553878784, 0, 
84, 717744786, 1.7030328512191772, -1.2614022493362427, -97.7283935546875, 0.09006917476654053, 0.13900041580200195, 9.886398315429688, 1.0315066576004028, -0.7423712611198425, 0.5162432193756104, 0, 
85, 717761453, 1.7125403881072998, -1.268599033355713, -97.71172332763672, 0.10308443754911423, 0.12273337692022324, 9.893960952758789, 1.0483342409133911, -0.7614142894744873, 0.5728984475135803, 0, 
86, 717778120, 1.7217919826507568, -1.2743233442306519, -97.6955337524414, 0.08243989199399948, 0.13158045709133148, 9.89236068725586, 1.0385501384735107, -0.6783908009529114, 0.5235300064086914, 0, 
87, 717794787, 1.7302063703536987, -1.2803279161453247, -97.6802978515625, 0.09347473829984665, 0.13512906432151794, 9.882953643798828, 0.9935421943664551, -0.7027100324630737, 0.46200183033943176, 0, 
88, 717811454, 1.7392514944076538, -1.2864892482757568, -97.66495513916016, 0.10139714181423187, 0.14116039872169495, 9.902836799621582, 1.0362961292266846, -0.71661776304245, 0.4847267270088196, 0, 
89, 717828121, 1.7474550008773804, -1.2922502756118774, -97.64797973632812, 0.1007494255900383, 0.1369747370481491, 9.908519744873047, 0.9937663078308105, -0.6931565403938293, 0.5610525608062744, 0, 
90, 717844788, 1.7561078071594238, -1.2978442907333374, -97.63233184814453, 0.10190316289663315, 0.12736296653747559, 9.919817924499512, 1.024411916732788, -0.6891865134239197, 0.508239209651947, 0, 
91, 717861455, 1.764119029045105, -1.3036961555480957, -97.61719512939453, 0.10317934304475784, 0.14487995207309723, 9.915706634521484, 0.9925369620323181, -0.711085319519043, 0.4514686167240143, 0, 
92, 717878122, 1.7725560665130615, -1.3087620735168457, -97.60147857666016, 0.09014350920915604, 0.11686170101165771, 9.917749404907227, 1.0226960182189941, -0.6665449142456055, 0.4841633141040802, 0, 
93, 717894789, 1.780326008796692, -1.3147974014282227, -97.58547973632812, 0.10566183924674988, 0.1192590668797493, 9.907344818115234, 0.991089940071106, -0.7302821278572083, 0.483753502368927, 0, 
94, 717911456, 1.788315773010254, -1.3199936151504517, -97.56983184814453, 0.09711793810129166, 0.11973325163125992, 9.882851600646973, 1.0127837657928467, -0.6844737529754639, 0.4877874553203583, 0, 
95, 717928123, 1.7961621284484863, -1.3252569437026978, -97.55388641357422, 0.08387549966573715, 0.13585805892944336, 9.889148712158203, 1.0101072788238525, -0.6928620338439941, 0.47400787472724915, 0, 
96, 717944790, 1.8044358491897583, -1.3292350769042969, -97.53782653808594, 0.0863838866353035, 0.13060595095157623, 9.921384811401367, 1.0433908700942993, -0.6217866539955139, 0.4725991487503052, 0, 
97, 717961457, 1.8122891187667847, -1.3345357179641724, -97.5224380493164, 0.08432415872812271, 0.12602174282073975, 9.913393020629883, 1.0237972736358643, -0.7079350352287292, 0.4601641893386841, 0, 
98, 717978124, 1.8200945854187012, -1.3389500379562378, -97.50575256347656, 0.09627067297697067, 0.12686733901500702, 9.90860652923584, 1.0295857191085815, -0.6588995456695557, 0.5060877799987793, 0, 
99, 717994791, 1.8274433612823486, -1.3437827825546265, -97.48943328857422, 0.09964729100465775, 0.12652064859867096, 9.892120361328125, 1.0104913711547852, -0.6882771849632263, 0.5059212446212769, 0, 
100, 718011458, 1.8350718021392822, -1.3482242822647095, -97.47293090820312, 0.09072709828615189, 0.1216520294547081, 9.901712417602539, 1.0334148406982422, -0.6715008616447449, 0.4890040457248688, 0, 
101, 718028125, 1.8438985347747803, -1.353182315826416, -97.4565200805664, 0.08090364933013916, 0.1396980732679367, 9.940850257873535, 1.1135441064834595, -0.7072433829307556, 0.49606025218963623, 0, 
102, 718044792, 1.8514410257339478, -1.35849928855896, -97.44009399414062, 0.08969157189130783, 0.13557811081409454, 9.91520881652832, 1.043634295463562, -0.7354558706283569, 0.49317893385887146, 0, 
103, 718061459, 1.8578823804855347, -1.3623687028884888, -97.4237289428711, 0.09748910367488861, 0.12318359315395355, 9.891684532165527, 0.983418881893158, -0.6549038887023926, 0.4786565601825714, 0, 
104, 718078126, 1.8651379346847534, -1.365617275238037, -97.4061279296875, 0.09133975207805634, 0.13814549148082733, 9.896011352539062, 1.0425200462341309, -0.6208774447441101, 0.532379150390625, 0, 
105, 718094793, 1.8719463348388672, -1.3698575496673584, -97.39022827148438, 0.07684869319200516, 0.13201338052749634, 9.946111679077148, 1.0206788778305054, -0.6882644295692444, 0.46159204840660095, 0, 
106, 718111460, 1.8778021335601807, -1.3735631704330444, -97.37284088134766, 0.09570472687482834, 0.1312367022037506, 9.924702644348145, 0.9724181890487671, -0.6614992022514343, 0.5223646759986877, 0, 
107, 718128127, 1.8848143815994263, -1.3781225681304932, -97.35655975341797, 0.0953870639204979, 0.13311056792736053, 9.86883544921875, 1.0481548309326172, -0.7206517457962036, 0.45031607151031494, 0, 
108, 718144794, 1.8908019065856934, -1.3820761442184448, -97.33875274658203, 0.11888440698385239, 0.12819086015224457, 9.88958740234375, 0.9965454339981079, -0.6855494976043701, 0.5659317374229431, 0, 
109, 718161461, 1.8973559141159058, -1.3865272998809814, -97.3219985961914, 0.0915759727358818, 0.13186082243919373, 9.92686653137207, 1.0362129211425781, -0.7217403054237366, 0.4791751801967621, 0, 
110, 718178128, 1.9036232233047485, -1.390640139579773, -97.30638122558594, 0.0940471738576889, 0.12065450102090836, 9.912616729736328, 1.0257822275161743, -0.7103042602539062, 0.4241783320903778, 0, 
111, 718194795, 1.9101994037628174, -1.3944708108901978, -97.28961181640625, 0.10035345703363419, 0.1311844289302826, 9.895707130432129, 1.0543276071548462, -0.6966526508331299, 0.4686804413795471, 0, 
112, 718211462, 1.9156943559646606, -1.3985713720321655, -97.27203369140625, 0.10641536116600037, 0.13188022375106812, 9.911202430725098, 0.999157726764679, -0.7164896130561829, 0.5279096961021423, 0, 
113, 718228129, 1.9209749698638916, -1.402570128440857, -97.25472259521484, 0.08727548271417618, 0.13305455446243286, 9.904400825500488, 0.9919989705085754, -0.7164640426635742, 0.4796426296234131, 0, 
114, 718244796, 1.9256384372711182, -1.4071086645126343, -97.23887634277344, 0.09064978361129761, 0.1371992975473404, 9.916178703308105, 0.9625765681266785, -0.7561317086219788, 0.4479020833969116, 0, 
115, 718261463, 1.9315077066421509, -1.4112976789474487, -97.2212142944336, 0.09075865894556046, 0.1308138370513916, 9.91649341583252, 1.0438584089279175, -0.7401238083839417, 0.5113832354545593, 0, 
116, 718278130, 1.9366382360458374, -1.415082335472107, -97.20452117919922, 0.08570290356874466, 0.11940918862819672, 9.893305778503418, 1.0073282718658447, -0.7226495742797852, 0.4623284637928009, 0, 
117, 718294797, 1.9427140951156616, -1.4183369874954224, -97.1866683959961, 0.09286446869373322, 0.12388308346271515, 9.915056228637695, 1.0740877389907837, -0.6948596835136414, 0.5347739458084106, 0, 
118, 718311464, 1.9469562768936157, -1.4227961301803589, -97.16838073730469, 0.09939819574356079, 0.15018591284751892, 9.9277925491333, 0.9738653302192688, -0.7728504538536072, 0.5727192163467407, 0, 
119, 718328131, 1.951198935508728, -1.4265464544296265, -97.15142059326172, 0.07955017685890198, 0.12694750726222992, 9.904516220092773, 0.9777582287788391, -0.7386702299118042, 0.47039639949798584, 0, 
120, 718344798, 1.9555518627166748, -1.4300068616867065, -97.13362884521484, 0.08043815940618515, 0.11773324012756348, 9.902180671691895, 0.9954055547714233, -0.7249929904937744, 0.5543676614761353, 0, 
121, 718361465, 1.959641933441162, -1.4327715635299683, -97.11688995361328, 0.08203070610761642, 0.12833161652088165, 9.910112380981445, 0.985192596912384, -0.6941425800323486, 0.444072961807251, 0, 
122, 718378132, 1.9635730981826782, -1.436177134513855, -97.09906005859375, 0.08847412467002869, 0.11384416371583939, 9.9169921875, 0.986613929271698, -0.7370821833610535, 0.5169923305511475, 0, 
123, 718394799, 1.9687228202819824, -1.4395586252212524, -97.08126068115234, 0.0886845588684082, 0.12825126945972443, 9.907392501831055, 1.0691572427749634, -0.7430116534233093, 0.5020536780357361, 0, 
124, 718411466, 1.9733396768569946, -1.4435534477233887, -97.06254577636719, 0.09932653605937958, 0.12339262664318085, 9.921143531799316, 1.0457090139389038, -0.7836718559265137, 0.5523442625999451, 0, 
125, 718428133, 1.9790347814559937, -1.4468638896942139, -97.04556274414062, 0.08534342795610428, 0.1267300695180893, 9.89677906036377, 1.1176806688308716, -0.7517070770263672, 0.45810234546661377, 0, 
126, 718444800, 1.9829134941101074, -1.4481301307678223, -97.0272445678711, 0.0736633688211441, 0.11314356327056885, 9.904169082641602, 1.0190074443817139, -0.6328896880149841, 0.5350812673568726, 0, 
127, 718461467, 1.9858455657958984, -1.4503296613693237, -97.00865173339844, 0.09428529441356659, 0.1162094697356224, 9.918243408203125, 0.9711886644363403, -0.6951542496681213, 0.5566215515136719, 0, 
128, 718478134, 1.9891759157180786, -1.4541491270065308, -96.9918441772461, 0.08838232606649399, 0.1319507658481598, 9.918834686279297, 1.00358247756958, -0.8010627627372742, 0.48200544714927673, 0, 
129, 718494801, 1.9922319650650024, -1.4554920196533203, -96.97427368164062, 0.10129901021718979, 0.13429918885231018, 9.906580924987793, 0.9941057562828064, -0.6593477129936218, 0.4703260362148285, 0, 
130, 718511468, 1.9960942268371582, -1.4580891132354736, -96.95584106445312, 0.09538010507822037, 0.12937819957733154, 9.89513874053955, 1.0524834394454956, -0.7373512387275696, 0.5349916815757751, 0, 
131, 718528135, 1.999648094177246, -1.4601781368255615, -96.93810272216797, 0.0788758397102356, 0.12822654843330383, 9.918701171875, 1.041822075843811, -0.713800311088562, 0.5182857513427734, 0, 
132, 718544802, 2.004289150238037, -1.4629535675048828, -96.9203872680664, 0.0856676772236824, 0.13131959736347198, 9.92400074005127, 1.1145942211151123, -0.7628486156463623, 0.4796810448169708, 0, 
133, 718561469, 2.0075178146362305, -1.4649620056152344, -96.90240478515625, 0.09516936540603638, 0.127175435423851, 9.92585563659668, 1.0373334884643555, -0.7224061489105225, 0.4955737292766571, 0, 
134, 718578136, 2.0105695724487305, -1.4671863317489624, -96.88435363769531, 0.0875895544886589, 0.11406813561916351, 9.88732624053955, 1.0364371538162231, -0.7410906553268433, 0.5041539072990417, 0, 
135, 718594803, 2.012134075164795, -1.468950629234314, -96.8665771484375, 0.08573884516954422, 0.12231096625328064, 9.90092658996582, 0.9551551342010498, -0.7210999727249146, 0.4811793565750122, 0, 
