"sep=,",,,,,,,,,,,,,,,
"DeviceTag:,Xsens_5,,,,,,,,,,,,,,,,,",,,,,,,,,,,,,,,
"FirmwareVersion:,2.2.1,,,,,,,,,,,,,,,,,",,,,,,,,,,,,,,,
"AppVersion:,2023.0.0,,,,,,,,,,,,,,,,,",,,,,,,,,,,,,,,
"StartTime:,2023-07-17 14:57:19.000 +0200,,,,,,,,,,,,,,,,,",,,,,,,,,,,,,,,
"© Movella Technologies B. V. 2005-2023,,,,,,,,,,,,,,,,,,,",,,,,,,,,,,,,,,
PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z,Status
0,1113885764,2.94392336003208e-17,1.85095203616335e-16,-0.707106781186547,-0.707106781186547,0,0,0,0,0,0,0.728515625,0.5625,-0.98681640625,0
1,1113902431,0.00178347962101392,0.00148652128615658,-0.705401820080349,-0.708803838648069,-7.83086897629317,3.31418457275307,5.71747292471185,6.62490627652795,-3.74326776420382,5.4022497982577,0.724757695947744,0.56888575928752,-0.98318315639531,0
2,1113919098,0.00312528499528207,0.00460104795111028,-0.703712704322997,-0.71046287216565,-7.75630811754316,3.22309924204379,5.5114364622085,10.466082651367,-1.60154919440877,7.01607030062251,0.719766585892265,0.572441486295035,-0.978950966840745,0
3,1113935765,0.00446501886719473,0.00720424462524434,-0.702206778505433,-0.711922610040528,-7.60774078724329,3.03249329577946,5.05991306979581,10.1328952337904,-0.862515486624269,7.07236828373807,0.72227621806168,0.577752807444582,-0.980150130710849,0
4,1113952432,0.00579402836040632,0.00830288972020361,-0.701302857549134,-0.712791549649035,-7.51728934260197,2.81309581235755,5.05738735199312,5.32658103604129,-1.52053017514219,3.93858212031652,0.715369114821028,0.580387947762609,-0.978742190755693,0
5,1113969099,0.00635754470316451,0.00849369733418053,-0.701701287437933,-0.712392266899978,-7.64104747516207,2.87398602116649,5.21079697189289,-5.35360327260262,-2.17786098541413,1.27599332898545,0.714350032834306,0.575133370374859,-0.978128222917857,0
6,1113985766,0.00677100479400963,0.00842753350075918,-0.702471593773919,-0.711629672030266,-7.65567890601813,3.12785117444733,5.49754564198738,-8.12474424393325,-1.05971097930417,1.82288496371423,0.712797388935385,0.5799250453279,-0.97902650267972,0
7,1114002433,0.00729316636100704,0.00857364903630167,-0.702958088998105,-0.711142199126704,-7.71182936910711,3.25720452031121,5.53090554370473,-5.12558159856802,0.905529750493073,2.34800736563132,0.713492220557463,0.577553659237944,-0.978500126808215,0
8,1114019100,0.00800105050150073,0.00868046746833575,-0.703175444101676,-0.710918369074688,-7.73494004343499,3.21768452685478,5.34336850125365,-2.94585614062196,3.20000849708703,1.98790888084094,0.712413541101966,0.581193256519873,-0.980157121376238,0
9,1114035767,0.00875418584598615,0.00837262971825828,-0.703429241636508,-0.710662061258698,-7.75593448915399,3.1520147256949,5.18170958165962,-3.73912681798802,5.02998331242347,-0.0185271088919642,0.710191525334928,0.576975039082665,-0.978755913108512,0
10,1114052434,0.00950256684156299,0.00770592015978835,-0.703956646030392,-0.710137564509549,-7.86158514155764,3.10403339794705,5.0309092695304,-7.00909908855601,5.92635110435293,-1.26550971426074,0.707583826938621,0.579955802954831,-0.980016753828064,0
11,1114069101,0.010359923721833,0.00681932184192699,-0.704581661901687,-0.70951451749908,-7.80569811115699,3.18607175041665,5.23941772695849,-8.31955904166802,6.32096077036066,-1.17462139953489,0.705233312700099,0.577186130426842,-0.981081102120267,0
12,1114085768,0.0113369746910129,0.00596566982632123,-0.705424766891103,-0.708669021507933,-7.80511904830786,3.19669400959247,5.53218974408927,-10.8815666004159,6.86114194592611,-0.0695575539376456,0.705151440250725,0.581587142506212,-0.981824063401454,0
13,1114102435,0.0128621429153483,0.00554565663132742,-0.706283104147423,-0.707790920942077,-7.46899595141518,3.31482507648438,5.63645359441235,-10.5874532903672,8.05292180977684,4.59324279550114,0.702347296829068,0.580264239195411,-0.98005859273434,0
14,1114119102,0.0144611130945444,0.00556603246007526,-0.707282359532644,-0.706761317125277,-6.99409683993864,3.51579067699601,5.59869952340938,-11.9464677196906,7.49146590705241,6.69153457687157,0.699359041704769,0.578573527494199,-0.983273630437758,0
15,1114135769,0.015745117136315,0.00605421480803862,-0.70862905605787,-0.705379542289081,-6.77684429064289,3.6760701118432,5.56688438099304,-15.8794605560387,5.14109820859367,6.76176920637081,0.69786278543952,0.577079729247878,-0.981871893751704,0
16,1114152436,0.0166297181804362,0.00682433965034381,-0.710278675384131,-0.703691043112061,-6.60832897795579,3.96233337820238,5.69494499204577,-19.1434716182999,2.91044948791126,5.23666012647145,0.695866302935425,0.576301942519264,-0.982951551504074,0
17,1114169103,0.016939999569901,0.0078229890051024,-0.711968330192533,-0.701963627305898,-6.68290204288223,4.00110921599022,5.86484565469477,-20.0064484296011,0.15372997044182,2.52594094677769,0.697580831877038,0.573024325216088,-0.979880939796683,0
