sep=															
DeviceTag:	Xsens_5														
FirmwareVersion:	2.2.1														
AppVersion:	2023.0.0														
StartTime:	2023-07-04 14:47:22.000 +0200														
© Movella Technologies B. V. 2005-2023															
PacketCounter	SampleTimeFine	Quat_W	Quat_X	Quat_Y	Quat_Z	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z	Mag_X	Mag_Y	Mag_Z	Status
33	2165318563	0.023519414	0.011600663	0.706986804	0.706740349	-9.626989264	2.727401506	0.539704018	-3.088666647	-1.914606646	-4.285359289	0.939845715	0.458065536	-0.234068187	0
34	2165335230	0.024043781	0.011638118	0.707153661	0.706555129	-9.651712994	2.70218607	0.534448705	-2.053372271	-1.847793048	-3.930653362	0.939866379	0.456487128	-0.234893681	0
35	2165351897	0.02454494	0.011687539	0.707363023	0.706327475	-9.608300057	2.668783477	0.45506015	-2.640249793	-1.660159785	-3.865976647	0.9395507	0.454178712	-0.233873004	0
36	2165368564	0.025076392	0.01174077	0.707857875	0.705811985	-9.557050005	2.662969648	0.491516081	-5.329253112	-1.808048334	-4.048545596	0.941417788	0.454444989	-0.236100864	0
37	2165385231	0.025630782	0.011801789	0.708315233	0.705332058	-9.544219537	2.649909196	0.523832622	-5.185610695	-1.877722454	-4.169462049	0.938682404	0.45591994	-0.235669065	0
38	2165401898	0.026122717	0.011830756	0.70862168	0.70500564	-9.569762728	2.621032206	0.531956837	-3.657962471	-1.805187034	-3.68322345	0.943896373	0.455227371	-0.238812309	0
39	2165418565	0.02655942	0.01183694	0.70882905	0.704780719	-9.55148554	2.601673848	0.544044541	-2.979320934	-1.616240289	-3.250881973	0.941365299	0.454652622	-0.236886856	0
40	2165435232	0.026956142	0.011830443	0.709079036	0.704514249	-9.54203724	2.577516017	0.530622877	-3.198116848	-1.532796513	-2.98053646	0.943155837	0.45729773	-0.236696988	0
41	2165451899	0.027292993	0.011815041	0.709355652	0.704223016	-9.566420035	2.548111893	0.512910719	-3.329382675	-1.320723103	-2.622417357	0.942150364	0.454539604	-0.237117822	0
42	2165468566	0.027527274	0.011776498	0.7095747	0.703993827	-9.546152659	2.521691216	0.539730129	-2.856962629	-0.940900251	-1.960162519	0.942069377	0.458058813	-0.235880238	0
43	2165485233	0.027668261	0.011720535	0.709774115	0.703788179	-9.580748607	2.495605971	0.558090017	-2.451604691	-0.631941976	-1.389378424	0.942555243	0.459485399	-0.237125732	0
44	2165501900	0.027755207	0.011658923	0.709956745	0.703601548	-9.564917555	2.48352494	0.542610724	-2.311450189	-0.395757309	-1.04979867	0.943900441	0.455075324	-0.239311868	0
45	2165518567	0.027804806	0.011592182	0.710083164	0.703473109	-9.571645153	2.516500184	0.556194478	-2.045730704	-0.188467003	-0.777371312	0.941802751	0.456348448	-0.239393897	0
46	2165535234	0.027817524	0.011540383	0.710104265	0.703452157	-9.599010704	2.523340854	0.542844754	-0.975745319	0.023167403	-0.628452144	0.94355074	0.457518925	-0.238333055	0
47	2165551901	0.027812307	0.011519173	0.710066515	0.703490816	-9.585036132	2.488400955	0.517499744	-0.241921819	0.19884701	-0.663336334	0.942967597	0.455896944	-0.238744842	0
48	2165568568	0.027824741	0.011529221	0.710074881	0.703481716	-9.583810846	2.478309142	0.501337278	-0.747488217	0.27753139	-0.868964446	0.943957104	0.456306307	-0.237514455	0
49	2165585235	0.027834567	0.011590208	0.710120257	0.703434521	-9.606173643	2.460311264	0.523971049	-1.003071945	0.507557777	-1.083109141	0.940829188	0.455851453	-0.239421826	0
50	2165601902	0.027802569	0.011700023	0.710156298	0.703397583	-9.591874743	2.457128547	0.526436028	-1.093519651	0.985770985	-1.071708444	0.943545062	0.456558133	-0.238627123	0
51	2165618569	0.027737677	0.011851229	0.710181723	0.703371942	-9.583445168	2.45842926	0.533665168	-0.82630626	1.299179671	-1.090157644	0.943035419	0.455955746	-0.239928088	0
52	2165635236	0.027661653	0.012037165	0.710206576	0.703346685	-9.58029612	2.472799166	0.528804748	-0.969455924	1.55445147	-1.168825293	0.9404611	0.458136799	-0.240385202	0
53	2165651903	0.027617245	0.012265745	0.710272271	0.703278139	-9.555821688	2.455964812	0.536510021	-1.325713476	1.599348149	-1.513893841	0.94304492	0.45550098	-0.240753128	0
54	2165668570	0.027628542	0.012541756	0.710320544	0.70322407	-9.541579915	2.461479641	0.537309228	-1.238373629	1.567784478	-1.98649541	0.942801678	0.458546587	-0.23901307	0
55	2165685237	0.027660675	0.012842297	0.710332322	0.703205485	-9.543364045	2.433792146	0.563023696	-0.71113165	1.527109063	-2.192565774	0.943355399	0.456842467	-0.239848294	0
56	2165701904	0.027696719	0.013162641	0.710261278	0.703269901	-9.557043596	2.408304025	0.551153518	0.035706934	1.597928858	-2.273894214	0.941355153	0.457267074	-0.240909483	0
57	2165718571	0.027766189	0.013540288	0.710301372	0.703219496	-9.570324312	2.418032802	0.55061741	-1.082378875	1.749331123	-2.699216239	0.942385834	0.45539771	-0.238409383	0
58	2165735238	0.027918021	0.013961105	0.71054815	0.702955901	-9.568263055	2.446796062	0.554203316	-3.009106447	1.586197419	-3.312808107	0.941967629	0.45788309	-0.24306258	0
59	2165751905	0.028127745	0.014414129	0.710710803	0.702773945	-9.639734361	2.466188614	0.628898934	-2.435563229	1.492988026	-3.712240604	0.940608041	0.456982207	-0.243642863	0
60	2165768572	0.028321921	0.014874292	0.710579269	0.702889555	-9.645126347	2.437974129	0.625975897	0.35400466	1.551228144	-3.622796417	0.940557501	0.458445073	-0.242136348	0
61	2165785239	0.028498849	0.015345232	0.710453641	0.702999262	-9.635653205	2.402104958	0.601046756	0.432345257	1.665240111	-3.580801276	0.941718048	0.455416216	-0.242310359	0
62	2165801906	0.028686879	0.015810564	0.710506546	0.702927832	-9.615697204	2.389409328	0.612988316	-1.325643228	1.644226613	-3.60247382	0.940742025	0.458043324	-0.239639115	0
63	2165818573	0.028842683	0.016260438	0.710611355	0.702805236	-9.67099383	2.424998964	0.653758227	-1.616554926	1.697728712	-3.365636251	0.942718129	0.45579637	-0.243302132	0
64	2165835240	0.028953647	0.016693176	0.710648935	0.702752528	-9.637728927	2.433015726	0.665103787	-1.249119842	1.90040816	-3.024380789	0.939164022	0.457004511	-0.24337808	0
65	2165851907	0.02896971	0.017066751	0.710656883	0.702734855	-9.629169735	2.466188078	0.735036857	-0.903472901	2.072273241	-2.261623797	0.941046773	0.458120294	-0.239941089	0
66	2165868574	0.028912867	0.017401542	0.710594471	0.702792096	-9.589585932	2.48244395	0.721888859	0.055566519	2.176112471	-1.719885351	0.941271828	0.453139806	-0.239822501	0
67	2165885241	0.028857568	0.017711055	0.710492858	0.702889364	-9.570696724	2.487941695	0.675476333	0.355776268	2.071900847	-1.59125854	0.944306507	0.457319404	-0.240653338	0
68	2165901908	0.028807435	0.017980473	0.71047328	0.702904369	-9.629143766	2.523621207	0.627785298	-0.384684559	1.873105647	-1.426425659	0.941086626	0.456037664	-0.2405955	0
69	2165918575	0.028803311	0.018244802	0.710558926	0.702811148	-9.61774255	2.584399931	0.651021124	-1.436321092	1.665723997	-1.633304663	0.943571876	0.458390613	-0.242528415	0
70	2165935242	0.02886023	0.018489917	0.710660591	0.702699605	-9.616315065	2.612992909	0.721405859	-1.712655512	1.311631088	-1.836570683	0.941326355	0.455641899	-0.241461319	0
71	2165951909	0.028966224	0.018740024	0.710608451	0.702741345	-9.588271924	2.612521314	0.735024539	-0.197696032	1.055295737	-2.09981965	0.943885929	0.457472746	-0.243038907	0
72	2165968576	0.029123944	0.018970788	0.71044943	0.702889403	-9.546520354	2.632952365	0.691852998	0.741667381	0.710912628	-2.252501682	0.939672228	0.456125076	-0.244678635	0
73	2165985243	0.029334983	0.019193649	0.710314563	0.703010871	-9.562070417	2.627274941	0.625478746	0.40076362	0.453398428	-2.482878624	0.938668766	0.455260592	-0.242328365	0
74	2166001910	0.029525092	0.019383029	0.710361841	0.702949943	-9.560784745	2.627769516	0.637092402	-1.258288714	0.429585897	-2.249403279	0.941592124	0.454533838	-0.24235802	0
75	2166018577	0.029736959	0.019554655	0.710498277	0.702798355	-9.565228225	2.632658709	0.684466508	-2.147246771	0.272970813	-2.286022951	0.943296741	0.456997443	-0.243002103	0
76	2166035244	0.029966226	0.019689501	0.710625088	0.702656625	-9.584070558	2.636534011	0.685206667	-2.03331161	0.009621258	-2.2011696	0.944680856	0.455383078	-0.240834119	0
77	2166051911	0.030178401	0.019772534	0.710712122	0.702557179	-9.602571162	2.6551547	0.706485474	-1.528311775	-0.190795683	-1.880685067	0.942122957	0.456825529	-0.241585003	0
78	2166068578	0.030407225	0.019828009	0.710730857	0.702526796	-9.594047286	2.628528826	0.660685006	-0.920031014	-0.405624608	-1.830501933	0.942699647	0.457368041	-0.242860157	0
79	2166085245	0.030612242	0.019853506	0.710793473	0.702453819	-9.604562475	2.643682932	0.605821513	-1.354714086	-0.41023811	-1.581287695	0.943297063	0.454737843	-0.246589344	0
80	2166101912	0.030878467	0.019881397	0.710920397	0.702312922	-9.571562996	2.628921096	0.591702263	-2.285997739	-0.60387573	-1.888438129	0.942725891	0.453361331	-0.24377332	0
81	2166118579	0.031175737	0.019902545	0.711083788	0.702133754	-9.546976198	2.656186302	0.594937347	-2.48330935	-0.820029432	-2.028137282	0.940581126	0.456166813	-0.244213715	0
82	2166135246	0.031468731	0.019902749	0.711173451	0.702029859	-9.535439185	2.645703355	0.606974566	-1.750811062	-0.928598028	-1.911473005	0.943113864	0.456278251	-0.243933315	0
83	2166151913	0.031789986	0.019871499	0.7112731	0.701915307	-9.545622299	2.589290586	0.567748979	-1.851639394	-1.216797223	-1.908807028	0.94381763	0.455078639	-0.241401515	0
84	2166168580	0.032136223	0.019842195	0.711563381	0.701606089	-9.558405255	2.566929885	0.563120068	-3.598110983	-1.296421334	-2.068381252	0.944048971	0.452194623	-0.245194977	0
85	2166185247	0.03246026	0.019773878	0.711823974	0.701328707	-9.594847015	2.562009674	0.582432608	-3.576824542	-1.321983499	-1.754788104	0.944670932	0.452345285	-0.246761097	0
86	2166201914	0.03277915	0.019727158	0.712037996	0.701097895	-9.572534454	2.565459219	0.589604507	-3.180803193	-1.194257355	-1.831952569	0.943419137	0.454145779	-0.246160162	0
87	2166218581	0.033128726	0.019670696	0.712274136	0.70084314	-9.588517411	2.565715417	0.583773142	-3.311053212	-1.408197002	-1.944169289	0.941466105	0.451999666	-0.248175994	0
88	2166235248	0.033502743	0.019588674	0.712340617	0.700760084	-9.5667916	2.549687866	0.586962072	-1.774338225	-1.685315085	-1.916396991	0.944744603	0.454762712	-0.247676858	0
89	2166251915	0.03390464	0.019486796	0.712299934	0.700784949	-9.575350921	2.497605957	0.576462579	-0.672541131	-1.972779106	-1.949860623	0.944853516	0.458374566	-0.243619633	0
90	2166268582	0.034319481	0.019389655	0.712256525	0.70081157	-9.58324193	2.475557707	0.538555753	-0.439610544	-2.069249013	-2.044429599	0.946600859	0.452172163	-0.247163436	0
91	2166285249	0.034724749	0.019275106	0.712337606	0.70071235	-9.592463162	2.48335814	0.568666189	-1.87611797	-2.00827699	-1.912169513	0.944697025	0.457536005	-0.24577132	0
92	2166301916	0.035169404	0.019189839	0.712484965	0.700542674	-9.610561817	2.485157512	0.600573535	-2.405197681	-2.070218258	-2.256896849	0.946422326	0.454620459	-0.246198151	0
93	2166318583	0.035602615	0.019063696	0.712512452	0.700496278	-9.653775938	2.492710773	0.632844109	-1.297460256	-2.238295425	-1.980196265	0.946047365	0.456417029	-0.247276189	0
94	2166335250	0.035955801	0.018899948	0.712277269	0.700721817	-9.662357198	2.470588236	0.642883215	1.260678438	-2.113002685	-1.373815163	0.94828996	0.453257261	-0.245197746	0
95	2166351917	0.036250493	0.018754941	0.712034679	0.700957039	-9.634761865	2.425343423	0.579146598	1.445170376	-1.757498364	-1.181877931	0.946630241	0.456283076	-0.246580712	0
96	2166368584	0.036536658	0.01866313	0.711957733	0.701022786	-9.637952189	2.456107754	0.522877063	-0.213040254	-1.384006509	-1.413463713	0.948532754	0.455211102	-0.245926642	0
97	2166385251	0.036833689	0.018581689	0.712008193	0.700958154	-9.647795443	2.451651984	0.567009883	-1.44567248	-1.348873722	-1.528699884	0.946245274	0.456289469	-0.246569541	0
98	2166401918	0.037187137	0.018586423	0.712052191	0.700894671	-9.573740456	2.492823258	0.560733644	-1.406326411	-1.209928791	-2.21726313	0.948791631	0.45508252	-0.247821831	0
99	2166418585	0.037656976	0.018700922	0.712202157	0.700714146	-9.543228911	2.515341673	0.569461441	-1.725473855	-1.398492478	-3.374021334	0.947092676	0.45307599	-0.251030681	0
100	2166435252	0.0383148	0.018903816	0.71222025	0.700654649	-9.535304023	2.529563282	0.575045577	-1.496274746	-1.691970792	-4.64424231	0.947977607	0.455369668	-0.246617552	0
101	2166451919	0.039175806	0.019237321	0.712254281	0.70056336	-9.500988681	2.520176524	0.5648204	-1.50191988	-2.103333941	-6.285072149	0.948833863	0.457100795	-0.249958008	0
102	2166468586	0.040209414	0.01968604	0.712428949	0.700314683	-9.515727941	2.521161855	0.57503358	-2.171395369	-2.530360504	-7.750678531	0.952150422	0.454793141	-0.248169029	0
103	2166485253	0.041330745	0.020211134	0.712655914	0.700003448	-9.501814156	2.463543858	0.572397487	-2.712291187	-2.570269128	-8.560366718	0.948759387	0.455496149	-0.246940766	0
104	2166501920	0.04258887	0.020829876	0.713050513	0.699507877	-9.475046754	2.46817993	0.623388765	-4.413705889	-2.715737885	-9.705586595	0.950515747	0.455524359	-0.24892989	0
105	2166518587	0.04400622	0.021549077	0.713573477	0.698864781	-9.519640036	2.475286182	0.668131144	-5.745057645	-2.950647598	-10.98865495	0.955759022	0.453558155	-0.250896333	0
106	2166535254	0.045528148	0.02230747	0.713949849	0.698358917	-9.485519438	2.512101325	0.71770201	-4.369272455	-3.332773435	-11.66257207	0.955089064	0.453065495	-0.251082236	0
107	2166551921	0.047321521	0.023132065	0.714160081	0.697997823	-9.46331505	2.536663829	0.73396956	-2.878295472	-4.409488658	-13.27502519	0.958935256	0.450879003	-0.248892212	0
108	2166568588	0.049381996	0.024045846	0.714093804	0.697892008	-9.511872843	2.508374141	0.63281043	-0.308327055	-5.411182606	-14.95878451	0.959223235	0.452641486	-0.249732898	0
109	2166585255	0.051438956	0.024937422	0.714152466	0.697652073	-9.584004546	2.471481355	0.635565893	-1.570318854	-5.430644027	-14.86086198	0.96073653	0.452017752	-0.250146794	0
110	2166601922	0.053404514	0.025828409	0.714268175	0.697353444	-9.608428812	2.400381947	0.685133086	-2.114196979	-4.949275294	-14.42796775	0.96243478	0.455333722	-0.252567757	0
111	2166618589	0.055295402	0.026740217	0.714464096	0.6969709	-9.638735543	2.409446343	0.70833352	-2.886977131	-4.431177236	-14.18243484	0.960367327	0.448842631	-0.251698922	0
112	2166635256	0.057000184	0.02757442	0.714818319	0.696437651	-9.640617229	2.457551922	0.783547356	-4.376618675	-3.790942215	-12.9298217	0.961948665	0.450249044	-0.251750823	0
113	2166651923	0.058518746	0.02825894	0.715055482	0.696040693	-9.612234367	2.505675358	0.829223348	-3.165176611	-3.649663809	-11.26757402	0.968098838	0.450867236	-0.251939495	0
114	2166668590	0.059951935	0.028863572	0.714993599	0.69595748	-9.56653855	2.518770803	0.741039549	-0.202692986	-3.775814378	-10.39866174	0.966835972	0.45011283	-0.25267853	0
115	2166685257	0.061229332	0.029369654	0.714823958	0.695999354	-9.626537733	2.515762762	0.629222764	0.922167772	-3.53843427	-9.141737563	0.971169053	0.453032253	-0.251961696	0
116	2166701924	0.062312712	0.029795574	0.714806413	0.695903112	-9.640079863	2.520227731	0.526895529	-0.477213217	-2.87481252	-7.848459349	0.969187757	0.449524693	-0.255347635	0
117	2166718591	0.063323358	0.030207706	0.715176772	0.695413425	-9.609065706	2.561871969	0.560988155	-4.25858928	-2.339764459	-7.523084465	0.969698646	0.452003069	-0.255055273	0
118	2166735258	0.064272504	0.030591477	0.715702336	0.694768575	-9.624686802	2.610577256	0.642720846	-5.763416994	-2.075584708	-7.13164659	0.97134995	0.45234501	-0.255166322	0
119	2166751925	0.065101654	0.03090078	0.715880192	0.694494397	-9.573651672	2.689916877	0.658535264	-2.284541984	-2.068305262	-6.107810514	0.972294287	0.446614178	-0.256339494	0
120	2166768592	0.065850946	0.031166133	0.715846018	0.694447121	-9.560579143	2.686011024	0.580663719	-0.156748188	-2.02178041	-5.469439057	0.972462479	0.450032375	-0.254147737	0
121	2166785259	0.0664974	0.031395653	0.715741783	0.69448262	-9.587044301	2.652790698	0.49528321	0.590751435	-1.736837677	-4.794428748	0.97523921	0.450243854	-0.256340553	0
122	2166801926	0.066968434	0.03155869	0.715754983	0.694416361	-9.6268432	2.620878054	0.510263957	-0.465174381	-1.121036659	-3.66210013	0.974169111	0.448841202	-0.255289502	0
123	2166818593	0.067368447	0.031737798	0.715866892	0.69425413	-9.589562924	2.644799741	0.513063174	-1.387729767	-0.634143414	-3.433216125	0.9730641	0.448873989	-0.256013304	0
124	2166835260	0.067758083	0.031911324	0.716002717	0.694068166	-9.602801146	2.709418471	0.589739962	-1.619524061	-0.597628466	-3.373871007	0.972271024	0.447359698	-0.257689028	0
125	2166851927	0.068017109	0.031930103	0.715792307	0.694258968	-9.616883622	2.73661369	0.600970028	1.843690904	-0.936262264	-1.903396486	0.976544485	0.44888082	-0.253507225	0
126	2166868594	0.068160835	0.031917053	0.715147337	0.694909843	-9.584122173	2.655229362	0.566086094	6.192864341	-0.823652437	-1.093512951	0.974550634	0.448441966	-0.255851161	0
127	2166885261	0.068289258	0.031981478	0.714695428	0.69535905	-9.565998656	2.599629504	0.449097803	4.317341993	-0.243781787	-1.464218802	0.975585025	0.448333386	-0.258230859	0
128	2166901928	0.068401169	0.032025885	0.714605889	0.695438025	-9.559922726	2.616814324	0.527086617	0.757731038	-0.015738371	-1.390359013	0.974355253	0.451113794	-0.257191059	0
129	2166918595	0.068449138	0.032024434	0.714406282	0.695638423	-9.60553219	2.638267133	0.618830398	1.871542576	-0.002795906	-0.834185816	0.972826326	0.44924375	-0.255626419	0
130	2166935262	0.068369883	0.031984472	0.713754643	0.696316639	-9.593629993	2.611606306	0.596617415	6.39164466	0.123669646	0.078203624	0.976072144	0.448438594	-0.25621477	0
131	2166951929	0.068269548	0.032029811	0.71332276	0.696766819	-9.542446467	2.57564221	0.508904827	4.264970526	0.789755793	-0.305574897	0.974669669	0.452294445	-0.254213077	0
132	2166968596	0.068201647	0.032100305	0.713271703	0.69682249	-9.570695661	2.578169519	0.531450674	0.509160798	1.012610613	-0.692556147	0.97640512	0.448851468	-0.255359715	0
133	2166985263	0.068084776	0.032115424	0.713141237	0.696966742	-9.590090974	2.579859588	0.671923138	1.30821856	0.927056657	-0.168565977	0.974870203	0.447569377	-0.255856925	0
134	2167001930	0.067900489	0.032138044	0.712728011	0.697406231	-9.565389922	2.546502714	0.684091213	4.130379442	1.102545498	0.187601741	0.973735488	0.448269389	-0.255566881	0
135	2167018597	0.067786355	0.032255705	0.712439054	0.697707083	-9.528567007	2.523134593	0.564138426	2.886219789	1.311160886	-0.656220686	0.972351328	0.451399581	-0.255578983	0
136	2167035264	0.067728354	0.032421777	0.712562452	0.697578993	-9.523396887	2.610979979	0.579657534	-1.182444553	1.554112937	-1.273641951	0.976224795	0.450593382	-0.256344415	0
137	2167051931	0.067872188	0.032650364	0.712660588	0.697454089	-9.555889695	2.645285961	0.66026864	-1.062293493	0.852275853	-2.561553821	0.977061233	0.447693623	-0.256031706	0
138	2167068598	0.068184432	0.032944136	0.71254423	0.6975287	-9.586737253	2.645273696	0.683401431	0.937656458	0.201615946	-3.653779129	0.978372889	0.452003873	-0.254707026	0
139	2167085265	0.068588298	0.033257803	0.712423645	0.697597387	-9.603035531	2.595229749	0.667087762	0.918877039	-0.145867143	-4.2040783	0.976616023	0.449628055	-0.257920184	0
140	2167101932	0.068989078	0.033577915	0.712408738	0.697557754	-9.596091735	2.547486033	0.672491827	-0.111880831	-0.01989508	-4.253417423	0.976371179	0.449255806	-0.256147154	0
141	2167118599	0.069365992	0.033900598	0.712512199	0.697399079	-9.556279129	2.539074918	0.734003981	-1.254379317	0.198440758	-4.183532059	0.978941311	0.451364194	-0.254510023	0
142	2167135266	0.069732938	0.034221844	0.712706305	0.69714841	-9.530159533	2.580462265	0.760321021	-2.135303511	0.315380985	-4.155160679	0.977284414	0.450528283	-0.25608639	0
143	2167151933	0.070117461	0.034519617	0.712997768	0.696797044	-9.573219914	2.676131915	0.714634243	-3.10635307	0.197887987	-4.156480283	0.978422007	0.448728908	-0.25686125	0
144	2167168600	0.070458873	0.034692855	0.713479992	0.696260192	-9.609804208	2.769307461	0.697779545	-4.979319223	-0.043366989	-3.394209185	0.978295621	0.449167345	-0.25743578	0
145	2167185267	0.070787561	0.034749462	0.714143084	0.695543853	-9.611810217	2.834364832	0.693533936	-6.776197135	-0.401924058	-2.82373324	0.980924966	0.446205842	-0.260105518	0
