"sep=,",,,,,,,,,,,,,,,
"DeviceTag:,Xsens_2,,,,,,,,,,,,,,,,,",,,,,,,,,,,,,,,
"FirmwareVersion:,2.2.1,,,,,,,,,,,,,,,,,",,,,,,,,,,,,,,,
"AppVersion:,2023.0.0,,,,,,,,,,,,,,,,,",,,,,,,,,,,,,,,
"StartTime:,2023-07-17 14:57:19.000 +0200,,,,,,,,,,,,,,,,,",,,,,,,,,,,,,,,
"© Movella Technologies B. V. 2005-2023,,,,,,,,,,,,,,,,,,,",,,,,,,,,,,,,,,
PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z,Status
0,1112319256,0,2.61682076447296e-17,0.707106781186548,0.707106781186547,0,0,0,0,0,0,1.014892578125,-0.44873046875,-0.43896484375,0
1,1112335923,0.00109533062042604,0.000652143493281132,0.707477774375889,0.706734443566914,-9.66873494168898,0.391077435430447,-2.28675953797684,-4.49350111055648,-0.926979813251952,-5.82958331207745,1.01332773579367,-0.437060650623795,-0.438823586191814,0
2,1112352590,0.00196888961433826,0.00105395077988604,0.707712879693396,0.706496633097089,-9.7211208575627,0.360637885176919,-2.26824558448778,-3.27864174300042,-0.90185818440164,-5.61382975501087,1.02055360591403,-0.42709691377454,-0.437328860450706,0
3,1112369257,0.00272519781072985,0.00108235811735946,0.707810253880449,0.706396522004103,-9.73709263172522,0.294451381401586,-2.30659185717828,-1.94230092352561,-0.76448729858796,-5.13528631770378,1.02705632754868,-0.415316034387032,-0.440378942439763,0
4,1112385924,0.00340349997918853,0.00120859299368055,0.707983697071003,0.706219541058262,-9.74499049124912,0.252710815626541,-2.35210050976312,-0.432680643075151,-0.56568608695992,-4.85274876223046,1.02514792213962,-0.410005444156652,-0.441986353408944,0
5,1112402591,0.00387803881608086,0.00147015103801754,0.708012714744862,0.706187507132827,-9.75558338157693,0.182122025951894,-2.38950454330732,0.0747065888951184,-0.201396724892355,-4.55275779823099,1.0278137948534,-0.410114385736132,-0.440579818353095,0
6,1112419258,0.00427999172964566,0.00192542499481775,0.70799686346249,0.706199982821198,-9.65492289535358,0.160087682750142,-2.41067999363569,-0.587860744559927,-0.0143762518680093,-4.6250904260841,1.02716859921126,-0.406601913227779,-0.445678299249138,0
7,1112435925,0.00469468728046887,0.00264187666270957,0.708338639450285,0.705852217012001,-9.58426259045356,0.114679877030922,-2.46144842331772,-2.3230391020069,0.116084526293613,-5.18910225611591,1.0286086385592,-0.409170116374648,-0.443719014440799,0
8,1112452592,0.00507018451631592,0.00340264201488299,0.708548993012905,0.705635203031061,-9.62682654590404,0.063046038245952,-2.42154629152084,-2.95515103843329,-0.323760157330337,-5.34472028449108,1.02592232779448,-0.40392171913561,-0.445251344404077,0
9,1112469259,0.00551047753254835,0.00420633858315788,0.708890351914554,0.705284630709862,-9.65697730749986,0.0374637095382925,-2.30891516884004,-3.56767843490108,-0.570852305468202,-5.39434066218528,1.03108819869851,-0.401750454698321,-0.446708445443381,0
10,1112485926,0.00604897881625041,0.00479598346297988,0.709033634808172,0.705132408210413,-9.7416602523876,0.0284176242943518,-2.13976359703096,-1.53164339117766,-1.4689493705861,-4.67451730310067,1.02925367292768,-0.401125885513063,-0.445201314624144,0
11,1112502593,0.00658082255002217,0.00513983130089084,0.708826612154073,0.705333331702779,-9.7665528633159,0.0518110871511105,-2.06243464142231,1.2904171942949,-1.4491053055421,-3.59056448146659,1.02681871969888,-0.397348275171656,-0.446956911311956,0
12,1112519260,0.00709053717526551,0.00525187965298025,0.708352496900194,0.705803713632861,-9.75187188434817,-0.00690681150165162,-2.06166719707154,4.75409238169154,-1.53604337077788,-2.35490724894134,1.02353551867988,-0.398762348497288,-0.452268844681674,0
13,1112535927,0.00764750777294223,0.00521283084724472,0.707728110565581,0.706424280114078,-9.63660295579436,-0.0888436713821064,-2.14969614865009,6.40954976905147,-2.00698789216033,-1.83542074810999,1.02628029020486,-0.39744123168464,-0.45897569659194,0
14,1112552594,0.00825430900121491,0.00522516162824074,0.707320727342581,0.706825263230194,-9.45619142849956,-0.1471317745397,-2.23820302097601,4.97787278929948,-2.17145491661536,-2.02467742326674,1.02090682236462,-0.396789600376845,-0.453665443065423,0
15,1112569261,0.0089575242441528,0.00519520945115276,0.706988354385628,0.707149375536226,-9.40096832202389,-0.239146761900062,-2.25849458374894,3.2079870872427,-3.31246283987802,-2.3855053577651,1.02404771953769,-0.394906879075244,-0.455469003841677,0
16,1112585928,0.00974890052868324,0.00527304915608851,0.706872604725942,0.707254038220384,-9.28858244374034,-0.262808943870137,-2.31119626438079,1.40697446459749,-3.71896212801519,-3.04786848678364,1.02683192878267,-0.393844758496181,-0.456427354694681,0
17,1112602595,0.0105083664583182,0.00550732037046375,0.707025872490864,0.707088155243211,-9.45391498172895,-0.277186646210267,-2.29397940902262,-1.2363612455358,-3.37867515342035,-3.52798523560227,1.02630574666692,-0.393430059769837,-0.45442614166824,0
18,1112619262,0.0111984973134688,0.00553659605686225,0.706949120280899,0.707154071681756,-9.61397826187631,-0.275333987794268,-2.27292911289791,0.785900373626857,-4.15008000738179,-2.2689197915589,1.0275578703321,-0.391404003618081,-0.450531896253341,0
19,1112635929,0.0118715424099532,0.00535381294403699,0.706661982054578,0.707431442817227,-9.68339437040198,-0.280994403625966,-2.3060371183917,3.27798436334602,-5.02925428628072,-1.14328221583562,1.0284493592966,-0.392543761769397,-0.447890441580609,0
20,1112652596,0.0124510043509609,0.00501466864665786,0.70622942825563,0.707855790577956,-9.71664171193044,-0.254287442184997,-2.39780872201634,4.54154822786298,-5.27127024027907,-0.0885722506328752,1.02913260937583,-0.390166589836419,-0.446241368043733,0
21,1112669263,0.0129382312652692,0.00464477757754085,0.705841158233981,0.708236745414903,-9.65879073150614,-0.280013796078402,-2.53094575922479,4.36678080878165,-5.07693124139603,0.410720191491215,1.03055004204303,-0.389517147543538,-0.443665163456891,0
