sep=,
DeviceTag:,Xsens_2,,,,,,,,,,,,,,,,,
FirmwareVersion:,2.2.1,,,,,,,,,,,,,,,,,
AppVersion:,2023.0.0,,,,,,,,,,,,,,,,,
StartTime:,2023-07-03 13:37:04.000 +0200,,,,,,,,,,,,,,,,,
© Movella Technologies B. V. 2005-2023,,,,,,,,,,,,,,,,,,,

PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z,Status,
0, 2072431934, 0.12955654, -0.66111016, -0.16748175, -0.7197906, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.09912109375, -0.549560546875, 0.15771484375, 0, 
1, 2072448601, 0.12899774, -0.6610275, -0.16768253, -0.7199201, 9.923032760620117, 0.7888380885124207, 0.7483423352241516, 1.0304181575775146, -0.8128446936607361, -0.03301477059721947, -1.097412109375, -0.550048828125, 0.159912109375, 0, 
2, 2072465268, 0.12829934, -0.6607404, -0.16805746, -0.72022104, 9.908568382263184, 0.8726028203964233, 0.7464830279350281, -0.8792070746421814, -1.2355949878692627, -0.21987223625183105, -1.097900390625, -0.549072265625, 0.16552734375, 0, 
3, 2072481935, 0.12786108, -0.6603231, -0.16907944, -0.7204424, 9.914246559143066, 0.8226719498634338, 0.6957916021347046, -0.937373697757721, -1.4086217880249023, -0.30329278111457825, -1.09423828125, -0.548583984375, 0.159423828125, 0, 
4, 2072498602, 0.1273328, -0.6601993, -0.16967149, -0.7205102, 9.924578666687012, 0.7609209418296814, 0.6762563586235046, -0.8381370902061462, -1.3568456172943115, -0.15914450585842133, -1.09619140625, -0.551025390625, 0.158935546875, 0, 
5, 2072515269, 0.12708871, -0.6602441, -0.17002451, -0.72042906, 9.930331230163574, 0.7114849090576172, 0.6803627610206604, -0.056873004883527756, -1.267892837524414, 0.11147287487983704, -1.09619140625, -0.55224609375, 0.161376953125, 0, 
6, 2072531936, 0.12720236, -0.6603392, -0.17028095, -0.7202613, 9.933379173278809, 0.7099689245223999, 0.6870648264884949, 0.6089099049568176, -1.1355262994766235, 0.4287374019622803, -1.092529296875, -0.552001953125, 0.162353515625, 0, 
7, 2072548603, 0.1274041, -0.6604484, -0.170442, -0.7200873, 9.945413589477539, 0.7682703137397766, 0.6175643801689148, 0.641604483127594, -1.020806908607483, 0.377819299697876, -1.09375, -0.54736328125, 0.159912109375, 0, 
8, 2072565270, 0.12748337, -0.6606108, -0.17051333, -0.71990734, 9.959518432617188, 0.8311691880226135, 0.6364626884460449, -0.11834347248077393, -0.8538633584976196, 0.263906866312027, -1.092529296875, -0.551513671875, 0.16259765625, 0, 
9, 2072581937, 0.12738712, -0.66077363, -0.17053825, -0.719769, 9.967679977416992, 0.8629720211029053, 0.5821322202682495, -1.026057481765747, -0.7361986637115479, -0.016020743176341057, -1.091064453125, -0.551513671875, 0.15966796875, 0, 
