1,32480280,2.68988661826854e-18,-6.90368838791697e-17,-0.707106781186548,-0.707106781186548,0.012892619,-0.012136935,0.021354675,0
2,32496947,8.31538997492704e-06,7.09250629847638e-05,0.707230792075478,0.706982744938504,0.0048243315,-0.011585445,0.020952225,0
3,32513614,3.09531023389509e-05,-0.00012104526380767,-0.707345340957034,-0.70686812986322,-0.0016356679,-0.0032435362,-0.013673782,0
4,32530281,0.000108636018510219,-0.000131226926675907,-0.707502815494772,-0.706710504410879,0.012613479,-0.013436146,0.017435074,0
5,32546948,0.000191310431992817,-0.000182004848341821,-0.70764536290816,-0.706567739589865,0.017422471,-0.015997801,0.025324821,0
6,32563615,0.000221483005240912,-0.000191135863138901,-0.707798699305198,-0.706414124769763,0.016524648,-0.033125333,0.02603817,0
7,32580282,0.000244670642950272,-0.000220836265553836,-0.707928050404796,-0.706284480091191,0.0037716136,-0.031967606,0.030351639,0
8,32596949,0.000296506553706798,-0.000225372992747525,-0.708054644433433,-0.706157547426296,0.01898899,-0.019298375,0.016016006,0
9,32613616,0.000372191942412407,-0.000251634560055909,-0.708191483141562,-0.706020269793269,0.0052015376,-0.024070013,0.025374413,0
10,32630283,0.000472197872237867,-0.000277681013895668,-0.708343709559947,-0.705867472723653,0.02191335,-0.032755766,0.007756233,0
11,32646950,0.000517563997172882,-0.000275649096142535,-0.708495634639219,-0.705714950842233,0.02878115,-0.042581692,0.028359413,0
12,32663617,0.000590877265488407,-0.000307791772641651,-0.70864380489414,-0.705566094645596,0.024109226,-0.040024284,0.026018143,0
13,32680284,0.000671941440739201,-0.000330925409682699,-0.7087906352062,-0.705418510125064,0.027309148,-0.05019883,0.0046634674,0
14,32696951,0.000730864501052577,-0.000357885988404273,-0.70893310085278,-0.705275262766221,0.023197878,-0.053659007,0.000664711,0
15,32713618,0.000789520098242413,-0.000371879360040082,-0.709079721918516,-0.705127780141809,0.019712223,-0.04832128,-0.0010309219,0
16,32730285,0.000871800370684163,-0.000392794947090251,-0.709223461236731,-0.704983097462368,0.013939413,-0.049009755,0.008437157,0
17,32746952,0.000934528540161575,-0.000416377195395084,-0.709370509405477,-0.704835040042883,0.02323758,-0.059307467,0.017105103,0
18,32763619,0.00100736750550888,-0.000428429131049034,-0.709521948338244,-0.70468248629116,0.02905554,-0.06842014,0.05343628,0
19,32780286,0.00108110158307088,-0.000426127570502881,-0.709670066428496,-0.7045332117438,0.025775654,-0.07279489,0.009943008,0
20,32796953,0.00115023963869369,-0.00043065456687107,-0.709822819566154,-0.70437919923048,0.010676683,-0.05953598,0.045125008,0
21,32813620,0.00122090208524655,-0.000432467231079623,-0.709967723525091,-0.704233025299717,0.020707497,-0.08187416,0.019454002,0
22,32830287,0.00129881981775306,-0.000433904925565891,-0.710117851975396,-0.704081501744966,0.026928617,-0.08491057,0.03456402,0
23,32846954,0.00137050709483011,-0.000437459666575067,-0.710266158340782,-0.703931754259723,0.02244436,-0.07953255,0.054255486,0
24,32863621,0.00143110072730863,-0.000435324555314913,-0.71041168000147,-0.703784773464679,0.026405346,-0.099138096,0.00019264221,0
25,32880288,0.00150969700923196,-0.000431649249508963,-0.710561732431222,-0.703633113844287,0.033108696,-0.09770248,0.029655457,0
26,32896955,0.00157930491536206,-0.000435159396099321,-0.710709707224373,-0.703483495534422,0.034738187,-0.08776295,0.026654243,0
27,32913622,0.00165339929808053,-0.000432786679287991,-0.710853798678669,-0.703337725328705,0.034109082,-0.09843255,0.025409698,0
28,32930289,0.00171908821714568,-0.000423541526177681,-0.710997345920914,-0.703192462588795,0.03545611,-0.11047652,0.0123205185,0
29,32946956,0.0017891287621092,-0.000421918883658464,-0.71114275150534,-0.703045238931423,0.041293655,-0.12200625,0.04144478,0
30,32963623,0.00186003945791087,-0.000411471643108855,-0.711289430791418,-0.702896661386809,0.037778243,-0.1213565,0.015329361,0
31,32980290,0.00191992766430834,-0.000418640300315351,-0.711437174289158,-0.702746957060307,0.03129827,-0.12119297,0.0109882355,0
