sep=,
DeviceTag:,Xsens_1,,,,,,,,,,,,,,,,,
FirmwareVersion:,2.2.1,,,,,,,,,,,,,,,,,
AppVersion:,2023.0.0,,,,,,,,,,,,,,,,,
StartTime:,2023-07-03 16:03:54.000 +0200,,,,,,,,,,,,,,,,,
© Movella Technologies B. V. 2005-2023,,,,,,,,,,,,,,,,,,,

PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z,Status,
0, 1169254441, 0.6100704, 0.089350805, -0.7789175, 0.11453461, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.78759765625, 0.642333984375, -0.025146484375, 0, 
1, 1169271108, 0.6123294, 0.08841671, -0.7773493, 0.1138559, 9.794326782226562, -0.7785953283309937, -2.455512762069702, -14.057876586914062, 17.53363609313965, -6.1265950202941895, -0.7919921875, 0.642822265625, -0.025390625, 0, 
2, 1169287775, 0.61368716, 0.0873359, -0.77656424, 0.112732254, 9.79947280883789, -0.7385369539260864, -2.340789556503296, -14.173429489135742, 18.231225967407227, -6.074216842651367, -0.79150390625, 0.642333984375, -0.0244140625, 0, 
3, 1169304442, 0.61538553, 0.08617595, -0.7755558, 0.11130006, 9.826077461242676, -0.727703332901001, -2.2460074424743652, -14.368242263793945, 19.485382080078125, -5.567789554595947, -0.79248046875, 0.641357421875, -0.022216796875, 0, 
4, 1169321109, 0.61754537, 0.0847966, -0.77422106, 0.10967701, 9.802337646484375, -0.6067092418670654, -2.1869962215423584, -14.600578308105469, 20.60418701171875, -4.991683006286621, -0.7958984375, 0.64306640625, -0.0263671875, 0, 
5, 1169337776, 0.6200058, 0.083795354, -0.7726047, 0.10795085, 9.748583793640137, -0.5861783623695374, -2.148292064666748, -14.786468505859375, 21.78746795654297, -5.081264972686768, -0.793212890625, 0.6396484375, -0.029296875, 0, 
6, 1169354443, 0.62260944, 0.08281714, -0.7709019, 0.10587392, 9.79304313659668, -0.6250274181365967, -2.103679895401001, -16.783010482788086, 22.361221313476562, -5.8723554611206055, -0.7978515625, 0.63818359375, -0.031982421875, 0, 
7, 1169371110, 0.6252634, 0.08173481, -0.76915056, 0.10379148, 9.719476699829102, -0.5616621971130371, -2.0318989753723145, -17.83572769165039, 22.718053817749023, -5.533551216125488, -0.795654296875, 0.635986328125, -0.03369140625, 0, 
8, 1169387777, 0.62802136, 0.08050574, -0.7673039, 0.101750754, 9.639659881591797, -0.4728894531726837, -1.9609483480453491, -17.78521156311035, 23.624561309814453, -4.69251012802124, -0.79736328125, 0.635986328125, -0.0341796875, 0, 
9, 1169404444, 0.63086563, 0.079113245, -0.76538193, 0.099700645, 9.63316822052002, -0.4292474687099457, -1.8824814558029175, -17.66638946533203, 24.376588821411133, -3.7305145263671875, -0.798583984375, 0.6328125, -0.036376953125, 0, 
10, 1169421111, 0.6338134, 0.07766062, -0.7633552, 0.0976653, 9.657529830932617, -0.3875443637371063, -1.802039623260498, -18.077173233032227, 25.274784088134766, -3.131150960922241, -0.799072265625, 0.63134765625, -0.037353515625, 0, 
11, 1169437778, 0.6368775, 0.07610411, -0.7612279, 0.09553673, 9.679678916931152, -0.37637099623680115, -1.6891862154006958, -18.478683471679688, 26.116260528564453, -2.9941868782043457, -0.80078125, 0.634521484375, -0.0390625, 0, 
12, 1169454445, 0.640064, 0.07452541, -0.7589863, 0.0932952, 9.693644523620605, -0.3703489303588867, -1.613520860671997, -18.50931739807129, 26.871492385864258, -3.551880359649658, -0.79833984375, 0.6328125, -0.0439453125, 0, 
13, 1169471112, 0.643273, 0.07321799, -0.7566581, 0.09114629, 9.678669929504395, -0.41474393010139465, -1.525270938873291, -17.38387680053711, 27.047016143798828, -4.554851055145264, -0.79833984375, 0.630859375, -0.045654296875, 0, 
14, 1169487779, 0.6464052, 0.07201816, -0.7543483, 0.0890638, 9.666014671325684, -0.4507765471935272, -1.4247664213180542, -16.221662521362305, 26.336118698120117, -5.0442657470703125, -0.800048828125, 0.628173828125, -0.046142578125, 0, 
15, 1169504446, 0.64943486, 0.070830636, -0.75209117, 0.08704139, 9.602422714233398, -0.5270661115646362, -1.3275532722473145, -15.353778839111328, 25.3972225189209, -5.135803699493408, -0.802490234375, 0.628173828125, -0.050537109375, 0, 
16, 1169521113, 0.6523228, 0.06967531, -0.7499145, 0.085139126, 9.532684326171875, -0.5706905722618103, -1.2448409795761108, -14.947614669799805, 24.207866668701172, -5.019693374633789, -0.80029296875, 0.62646484375, -0.054931640625, 0, 
17, 1169537780, 0.65508497, 0.06854615, -0.74780476, 0.08338662, 9.497618675231934, -0.5919893383979797, -1.1386597156524658, -14.723575592041016, 23.232892990112305, -4.716846942901611, -0.80419921875, 0.627685546875, -0.05419921875, 0, 
18, 1169554447, 0.65776503, 0.0671828, -0.7457694, 0.08160706, 9.453686714172363, -0.6126347780227661, -1.110713005065918, -14.734313011169434, 22.42786979675293, -4.0791335105896, -0.802001953125, 0.6259765625, -0.054931640625, 0, 
19, 1169571114, 0.66035706, 0.06571109, -0.7437971, 0.079852544, 9.435738563537598, -0.6554118394851685, -1.1500442028045654, -14.919323921203613, 21.730545043945312, -3.671826124191284, -0.80615234375, 0.626708984375, -0.061279296875, 0, 
