sep=,
DeviceTag:,Xsens_4,,,,,,,,,,,,,,,,,
FirmwareVersion:,2.2.1,,,,,,,,,,,,,,,,,
AppVersion:,2023.0.0,,,,,,,,,,,,,,,,,
StartTime:,2023-06-20 14:10:10.000 +0200,,,,,,,,,,,,,,,,,
© Movella Technologies B. V. 2005-2023,,,,,,,,,,,,,,,,,,,

PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Status,
802, 168903648, 0.62812287, -0.2203574, 0.29685497, 0.68468034, -6.61158561706543, 1.2857478857040405, 7.5058369636535645, 2.551640272140503, 9.312830924987793, 0.23694315552711487, 0, 
803, 168920315, 0.6278278, -0.2209099, 0.29778224, 0.68437016, -6.657867908477783, 1.3556618690490723, 7.3909831047058105, 3.0365655422210693, 8.560522079467773, -0.29114603996276855, 0, 
804, 168936982, 0.6274179, -0.22150104, 0.29898527, 0.68403035, -6.5876336097717285, 1.2890522480010986, 7.4102301597595215, 4.0532755851745605, 10.213811874389648, 0.4612081050872803, 0, 
805, 168953649, 0.6270046, -0.22205582, 0.30021402, 0.6836912, -6.652873992919922, 1.2869640588760376, 7.437489032745361, 4.323988914489746, 10.15926742553711, 0.5939586758613586, 0, 
806, 168970316, 0.626735, -0.22249925, 0.30125415, 0.6833367, -6.598735809326172, 1.2687848806381226, 7.468535900115967, 4.168211936950684, 8.55041790008545, -0.20589414238929749, 0, 
807, 168986983, 0.62644553, -0.22292763, 0.30215356, 0.6830654, -6.601857662200928, 1.2619367837905884, 7.5011701583862305, 3.3702991008758545, 7.787209987640381, 0.06147048994898796, 0, 
808, 169003650, 0.6261368, -0.2233821, 0.30299237, 0.6828285, -6.655074119567871, 1.3209798336029053, 7.41475248336792, 2.8721060752868652, 7.6362738609313965, 0.15304872393608093, 0, 
809, 169020317, 0.62588, -0.22375159, 0.3037595, 0.68260187, -6.621638774871826, 1.3427844047546387, 7.378068447113037, 2.959535598754883, 6.805231094360352, 0.021373802796006203, 0, 
810, 169036984, 0.62538564, -0.22423577, 0.30466798, 0.6824912, -6.713217258453369, 1.3369415998458862, 7.458051681518555, 2.5220444202423096, 8.269484519958496, 1.6119354963302612, 0, 
811, 169053651, 0.6250686, -0.2246502, 0.30516654, 0.6824225, -6.731758117675781, 1.306427001953125, 7.473692417144775, 1.0838910341262817, 5.7442240715026855, 0.4749491214752197, 0, 
812, 169070318, 0.62481385, -0.22496687, 0.30550715, 0.6823993, -6.735922813415527, 1.3832721710205078, 7.260603904724121, 0.7635018229484558, 4.404808044433594, 0.3397781252861023, 0, 
813, 169086985, 0.62461954, -0.22510907, 0.30565876, 0.68246233, -6.700803756713867, 1.323087215423584, 7.36762809753418, 0.5386350154876709, 2.5149238109588623, 0.4998445510864258, 0, 
814, 169103652, 0.624702, -0.2250065, 0.30542603, 0.68252474, -6.7560882568359375, 1.4082731008529663, 7.306753158569336, 0.2165682017803192, -0.8644990921020508, -0.8810833096504211, 0, 
815, 169120319, 0.62467635, -0.22504696, 0.30548036, 0.6825107, -6.844943046569824, 1.4112354516983032, 7.291139125823975, 0.9426114559173584, 1.3850069046020508, -0.5590420365333557, 0, 
816, 169136986, 0.6243859, -0.2254594, 0.30620566, 0.68231535, -6.891905784606934, 1.4529471397399902, 7.259782314300537, 2.464479446411133, 6.84918212890625, 0.1632041335105896, 0, 
817, 169153653, 0.623977, -0.22600505, 0.30717844, 0.68207145, -6.79752779006958, 1.324591040611267, 7.403041839599609, 2.9713687896728516, 8.861344337463379, 0.6127967834472656, 0, 
818, 169170320, 0.62364435, -0.22644411, 0.30787084, 0.6819178, -6.790757179260254, 1.3413996696472168, 7.4034881591796875, 2.0424208641052246, 6.856635093688965, 0.43131789565086365, 0, 
819, 169186987, 0.62352824, -0.22667086, 0.3081652, 0.6818156, -6.681119441986084, 1.318778157234192, 7.364011287689209, 1.3143798112869263, 3.6170260906219482, -0.5333653092384338, 0, 
820, 169203654, 0.6234321, -0.22683628, 0.30831683, 0.68178004, -6.8101654052734375, 1.4002411365509033, 7.322208881378174, 0.7997437119483948, 2.571988344192505, -0.4341416358947754, 0, 
821, 169220321, 0.62323874, -0.22719331, 0.3087377, 0.68164754, -6.856353282928467, 1.451021671295166, 7.253866195678711, 1.293274998664856, 4.981862545013428, -0.38039344549179077, 0, 
822, 169236988, 0.62302077, -0.22756211, 0.30919266, 0.6815176, -6.751100540161133, 1.3514337539672852, 7.358588218688965, 1.3585617542266846, 5.231688976287842, -0.22512926161289215, 0, 
823, 169253655, 0.6229157, -0.2278311, 0.30937096, 0.68144274, -6.793270111083984, 1.3486578464508057, 7.340798854827881, 0.5497894287109375, 3.252441644668579, -0.7389712333679199, 0, 
824, 169270322, 0.6227637, -0.22808695, 0.30961794, 0.6813839, -6.731773376464844, 1.3856450319290161, 7.190701961517334, 0.8208869695663452, 3.560434103012085, -0.31538835167884827, 0, 
825, 169286989, 0.62247175, -0.22835332, 0.30992648, 0.6814212, -6.770177841186523, 1.3377001285552979, 7.278322219848633, 0.6391007900238037, 4.019964218139648, 0.8270211815834045, 0, 
826, 169303656, 0.6223667, -0.22841597, 0.30989987, 0.68150836, -6.735875129699707, 1.3742095232009888, 7.230189323425293, 0.1282171607017517, 1.1553888320922852, 0.07154906541109085, 0, 
827, 169320323, 0.6224044, -0.22829752, 0.30959287, 0.68165314, -6.7775139808654785, 1.3920773267745972, 7.26887321472168, -0.30847296118736267, -1.2868396043777466, -0.4050200283527374, 0, 
828, 169336990, 0.62253064, -0.22810473, 0.3090984, 0.6818269, -6.846031665802002, 1.37605881690979, 7.321926593780518, -0.792232871055603, -2.6714494228363037, -0.8318684101104736, 0, 
829, 169353657, 0.6226671, -0.22793236, 0.308637, 0.6819688, -6.87123441696167, 1.4173810482025146, 7.222135543823242, -0.6409897804260254, -2.4058072566986084, -1.0068031549453735, 0, 
830, 169370324, 0.6225207, -0.22806309, 0.3088009, 0.68198454, -6.8910980224609375, 1.4045729637145996, 7.25079345703125, 0.817518949508667, 2.4900152683258057, 0.11520592123270035, 0, 
831, 169386991, 0.6223371, -0.22826357, 0.30899823, 0.6819956, -6.846356391906738, 1.3576785326004028, 7.361380577087402, 0.6280106902122498, 3.046771764755249, 0.17302660644054413, 0, 
832, 169403658, 0.62215674, -0.2284675, 0.30916724, 0.6820152, -6.839423656463623, 1.3860722780227661, 7.320889949798584, 0.4664328098297119, 2.9213333129882812, 0.14451967179775238, 0, 
833, 169420325, 0.6219048, -0.22874148, 0.30940914, 0.6820435, -6.8286824226379395, 1.4110931158065796, 7.322741508483887, 0.37909358739852905, 3.7009329795837402, 0.4822487533092499, 0, 
834, 169436992, 0.6218049, -0.22895652, 0.30940732, 0.6820633, -6.876830101013184, 1.3928110599517822, 7.404644012451172, -0.25530099868774414, 2.072195529937744, -0.5251820087432861, 0, 
835, 169453659, 0.6217481, -0.22922657, 0.30926004, 0.6820913, -6.861832141876221, 1.3767677545547485, 7.378030776977539, -1.1223933696746826, 1.604225993156433, -1.0380123853683472, 0, 
836, 169470326, 0.62163556, -0.22962366, 0.30934843, 0.68202, -6.898395538330078, 1.4341719150543213, 7.195077896118164, -0.4366005063056946, 3.4821362495422363, -1.1003408432006836, 0, 
837, 169486993, 0.6210461, -0.23044533, 0.3102488, 0.68187094, -6.870844841003418, 1.3488236665725708, 7.232819080352783, 0.9690567851066589, 10.081353187561035, 1.181962490081787, 0, 
838, 169503660, 0.62043595, -0.23129243, 0.31114617, 0.6817307, -6.873766899108887, 1.3311303853988647, 7.312576770782471, 0.7940067648887634, 10.218202590942383, 1.2592743635177612, 0, 
839, 169520327, 0.6199178, -0.2319919, 0.31178263, 0.6816736, -6.85947847366333, 1.3574976921081543, 7.239502906799316, 0.17006835341453552, 8.084214210510254, 1.084006428718567, 0, 
840, 169536994, 0.61957884, -0.23254266, 0.31210712, 0.68164575, -6.914567947387695, 1.372969627380371, 7.21505069732666, -0.4357168674468994, 5.626879692077637, 0.1881764978170395, 0, 
841, 169553661, 0.61908305, -0.23331, 0.31270757, 0.68155867, -6.943445682525635, 1.4127174615859985, 7.124892711639404, -0.1885543316602707, 8.248905181884766, 0.6486290097236633, 0, 
842, 169570328, 0.6185851, -0.23406258, 0.3133721, 0.6814475, -6.934845447540283, 1.3827705383300781, 7.132472515106201, 0.22354768216609955, 8.495579719543457, 0.690095841884613, 0, 
843, 169586995, 0.6183167, -0.23461294, 0.31380776, 0.6813015, -6.945906639099121, 1.3733118772506714, 7.124395847320557, 0.4555347263813019, 6.136636734008789, -0.4661191701889038, 0, 
844, 169603662, 0.61793345, -0.23537566, 0.314585, 0.68102753, -7.020504474639893, 1.4418946504592896, 7.130854606628418, 1.2440218925476074, 9.03808307647705, -0.3796123266220093, 0, 
845, 169620329, 0.61733735, -0.23634247, 0.3156091, 0.68075943, -6.961209774017334, 1.360861897468567, 7.238677024841309, 1.1745351552963257, 11.493616104125977, 0.6011304259300232, 0, 
846, 169636996, 0.61702603, -0.2370758, 0.3163202, 0.68045664, -7.034815788269043, 1.3962278366088867, 7.1070380210876465, 1.2399368286132812, 8.511102676391602, -0.8820952773094177, 0, 
847, 169653663, 0.6163706, -0.23818909, 0.31767166, 0.680032, -7.116148948669434, 1.4231096506118774, 7.052005767822266, 2.3269920349121094, 13.952130317687988, 0.4282190203666687, 0, 
848, 169670330, 0.6153979, -0.23959486, 0.3195093, 0.6795581, -6.998507022857666, 1.3150075674057007, 7.1879096031188965, 2.948704242706299, 18.15363883972168, 1.8619815111160278, 0, 
849, 169686997, 0.6146357, -0.24076544, 0.3209166, 0.67917097, -7.0021867752075195, 1.3282722234725952, 7.141593933105469, 2.090036392211914, 14.628103256225586, 1.0515302419662476, 0, 
850, 169703664, 0.6142474, -0.24147893, 0.32160208, 0.6789446, -6.975982189178467, 1.3476145267486572, 7.013533592224121, 0.9152059555053711, 8.354083061218262, -0.20013123750686646, 0, 
851, 169720331, 0.61375356, -0.24226408, 0.32250595, 0.6786829, -7.095756530761719, 1.4628797769546509, 6.874238014221191, 1.5348671674728394, 9.901975631713867, 0.34698817133903503, 0, 
852, 169736998, 0.6129783, -0.24335925, 0.32399082, 0.67828417, -7.083542346954346, 1.449556589126587, 6.943519115447998, 2.7731146812438965, 14.653419494628906, 1.3613672256469727, 0, 
853, 169753665, 0.6121996, -0.24447724, 0.32536748, 0.6779264, -7.071880340576172, 1.3838932514190674, 7.057662010192871, 2.0753345489501953, 14.2429780960083, 1.3184149265289307, 0, 
854, 169770332, 0.6115712, -0.24545054, 0.32638386, 0.6776534, -7.170718669891357, 1.4233516454696655, 6.946998119354248, 1.0671021938323975, 11.573563575744629, 0.6941684484481812, 0, 
855, 169786999, 0.61086786, -0.24654154, 0.32758853, 0.6773102, -7.271193504333496, 1.4588019847869873, 6.85643196105957, 1.481734037399292, 13.199615478515625, 0.7999875545501709, 0, 
856, 169803666, 0.60999924, -0.24782692, 0.32905465, 0.6769133, -7.270353317260742, 1.462727665901184, 6.908027648925781, 1.7236335277557373, 15.667441368103027, 1.3499056100845337, 0, 
857, 169820333, 0.609433, -0.2488615, 0.33008474, 0.6765419, -7.156319618225098, 1.3942903280258179, 6.90209436416626, 1.2029138803482056, 11.944436073303223, -0.12575200200080872, 0, 
858, 169837000, 0.6091448, -0.24958895, 0.33053693, 0.6763127, -7.287479400634766, 1.4210187196731567, 6.8399810791015625, -0.04402182996273041, 7.220015525817871, -1.1147736310958862, 0, 
859, 169853667, 0.6088451, -0.25035086, 0.33112285, 0.67601436, -7.273523330688477, 1.511033058166504, 6.672239303588867, 0.5700876116752625, 8.085649490356445, -1.199231743812561, 0, 
860, 169870334, 0.60822934, -0.25136533, 0.3321549, 0.6756858, -7.246841907501221, 1.4176942110061646, 6.825719833374023, 1.1115660667419434, 11.898128509521484, 0.3354368507862091, 0, 
861, 169887001, 0.6076722, -0.2523732, 0.33304244, 0.67537445, -7.266380786895752, 1.4345743656158447, 6.7690815925598145, 0.5300806164741516, 11.099677085876465, -0.09980632364749908, 0, 
862, 169903668, 0.60693073, -0.25363484, 0.33415568, 0.6750186, -7.393754482269287, 1.4649243354797363, 6.809203624725342, 0.2991181015968323, 13.721935272216797, 0.38132211565971375, 0, 
863, 169920335, 0.6058291, -0.25532866, 0.33566982, 0.67461824, -7.368663311004639, 1.4398925304412842, 6.839522838592529, -0.16930651664733887, 18.304466247558594, 1.5731977224349976, 0, 
864, 169937002, 0.6046792, -0.25710472, 0.33719, 0.6742173, -7.354312419891357, 1.4121042490005493, 6.760746955871582, -0.5663678646087646, 18.824153900146484, 1.6155102252960205, 0, 
865, 169953669, 0.603745, -0.2585528, 0.3382338, 0.67397773, -7.278025150299072, 1.3520612716674805, 6.659854888916016, -1.4049919843673706, 14.538752555847168, 1.2052831649780273, 0, 
866, 169970336, 0.6033614, -0.2594258, 0.33833262, 0.67393607, -7.293903350830078, 1.3659805059432983, 6.583989143371582, -2.877171516418457, 6.318872451782227, -0.8678033351898193, 0, 
867, 169987003, 0.60268044, -0.260485, 0.3390589, 0.67377186, -7.461852073669434, 1.5894163846969604, 6.286173343658447, -0.9881832599639893, 10.695201873779297, 0.6884697079658508, 0, 
868, 170003670, 0.60125804, -0.26212007, 0.34083465, 0.67351264, -7.376554489135742, 1.3956406116485596, 6.6544413566589355, 0.38142484426498413, 19.609840393066406, 4.26568603515625, 0, 
869, 170020337, 0.6002023, -0.26345062, 0.34197176, 0.67335874, -7.454805374145508, 1.4224921464920044, 6.562154769897461, -0.9033542275428772, 14.511116027832031, 2.566086769104004, 0, 
870, 170037004, 0.59955263, -0.26440978, 0.34258172, 0.67325157, -7.42154598236084, 1.4378020763397217, 6.350897789001465, -1.1854392290115356, 9.577000617980957, 0.7976309061050415, 0, 
871, 170053671, 0.5993689, -0.26503572, 0.342865, 0.6730248, -7.387669563293457, 1.4361239671707153, 6.21985387802124, -0.19503432512283325, 5.808691501617432, -1.6613229513168335, 0, 
872, 170070338, 0.5985469, -0.26593482, 0.34428003, 0.6726793, -7.492910861968994, 1.6065239906311035, 6.033659934997559, 3.032878875732422, 13.457741737365723, 2.2202258110046387, 0, 
873, 170087005, 0.5969916, -0.26769343, 0.34732005, 0.67180026, -7.595405578613281, 1.5583242177963257, 6.29249382019043, 6.933838844299316, 26.830785751342773, 4.353518009185791, 0, 
874, 170103672, 0.5952838, -0.26958925, 0.3506074, 0.6708494, -7.585699081420898, 1.4780935049057007, 6.393698692321777, 7.403656005859375, 28.9757022857666, 4.890517711639404, 0, 
875, 170120339, 0.59360653, -0.27126735, 0.3533496, 0.67022, -7.678529739379883, 1.3719111680984497, 6.4256205558776855, 5.061478614807129, 25.071346282958984, 5.579394340515137, 0, 
876, 170137006, 0.5923741, -0.2722967, 0.35500923, 0.67001617, -7.6878156661987305, 1.51046884059906, 6.273187160491943, 2.517820358276367, 15.789603233337402, 4.823273181915283, 0, 
877, 170153673, 0.5908291, -0.27375084, 0.35730195, 0.66956896, -7.733277797698975, 1.6047155857086182, 6.1121625900268555, 3.7122087478637695, 21.544174194335938, 5.421360015869141, 0, 
878, 170170340, 0.5887894, -0.2754549, 0.36021352, 0.6691066, -7.750663757324219, 1.5795941352844238, 6.1408491134643555, 4.651662826538086, 26.45138168334961, 8.187236785888672, 0, 
879, 170187007, 0.5866945, -0.2772702, 0.363078, 0.6686485, -7.757506370544434, 1.459710717201233, 6.346297264099121, 3.8713836669921875, 26.90247917175293, 8.094083786010742, 0, 
880, 170203674, 0.5852986, -0.27875927, 0.36497152, 0.6682217, -7.825129508972168, 1.547690510749817, 6.2648773193359375, 1.977341651916504, 19.680583953857422, 3.9698972702026367, 0, 
881, 170220341, 0.5843612, -0.27998096, 0.3662087, 0.66785425, -7.8393940925598145, 1.545504093170166, 6.177452564239502, 0.7688297629356384, 14.548446655273438, 1.5154277086257935, 0, 
882, 170237008, 0.5837025, -0.28102833, 0.3669193, 0.66760045, -7.907241344451904, 1.5542854070663452, 6.244448184967041, -0.6995919942855835, 10.711529731750488, 0.11717814207077026, 0, 
883, 170253675, 0.5829831, -0.28219333, 0.36771125, 0.6673018, -7.900683403015137, 1.6832618713378906, 5.931117534637451, -0.8018379807472229, 11.818062782287598, 0.07746565341949463, 0, 
884, 170270342, 0.5817011, -0.28379947, 0.3694663, 0.66677, -8.04261589050293, 1.710616111755371, 5.885952472686768, 1.3466280698776245, 19.577505111694336, 2.4766361713409424, 0, 
885, 170287009, 0.5801526, -0.28568152, 0.37144178, 0.66621745, -7.949995517730713, 1.5234224796295166, 6.171993255615234, 0.7860422730445862, 22.441694259643555, 3.345510959625244, 0, 
886, 170303676, 0.57951236, -0.28687948, 0.3719924, 0.6659527, -7.841861724853516, 1.5141545534133911, 6.00662088394165, -1.9616838693618774, 10.740177154541016, -0.7194417715072632, 0, 
887, 170320343, 0.5797823, -0.28729886, 0.37105426, 0.66606027, -7.807246208190918, 1.5284998416900635, 5.890683174133301, -4.833956241607666, -1.8178298473358154, -4.347212791442871, 0, 
888, 170337010, 0.5802522, -0.28748232, 0.36973765, 0.6663041, -7.8606672286987305, 1.6845910549163818, 5.596615791320801, -5.57846736907959, -5.1850175857543945, -4.865217208862305, 0, 
889, 170353677, 0.58041227, -0.2877052, 0.3688753, 0.6665464, -7.804135322570801, 1.6525026559829712, 5.511824131011963, -4.264328956604004, -2.402503252029419, -2.6548268795013428, 0, 
890, 170370344, 0.5805701, -0.28774336, 0.36822987, 0.6667493, -7.824189186096191, 1.6321264505386353, 5.5920562744140625, -2.4376184940338135, -2.299604654312134, -1.9040802717208862, 0, 
891, 170387011, 0.580752, -0.28757507, 0.3676874, 0.6669627, -7.856932163238525, 1.607804775238037, 5.561432361602783, -1.1201008558273315, -2.9163835048675537, -1.247024655342102, 0, 
892, 170403678, 0.5810158, -0.28721333, 0.36709005, 0.6672178, -7.8527116775512695, 1.5745131969451904, 5.6469268798828125, -0.5427395105361938, -4.312595367431641, -1.075291633605957, 0, 
893, 170420345, 0.5814417, -0.28661415, 0.36613983, 0.66762656, -7.8727593421936035, 1.5362180471420288, 5.766788005828857, -1.2813074588775635, -7.523661136627197, -1.3016695976257324, 0, 
894, 170437012, 0.58230627, -0.28564128, 0.36457002, 0.66814893, -7.952450752258301, 1.6252750158309937, 5.717550277709961, -2.0520331859588623, -13.04397201538086, -3.14237904548645, 0, 
895, 170453679, 0.58291614, -0.2848798, 0.36366156, 0.6684371, -8.023940086364746, 1.6907777786254883, 5.694708347320557, 0.2257504016160965, -8.326569557189941, -2.140742063522339, 0, 
896, 170470346, 0.58310795, -0.28450984, 0.3634793, 0.6685264, -8.013309478759766, 1.5762771368026733, 6.0592942237854, 1.6725220680236816, -2.1829254627227783, -0.5740894079208374, 0, 
897, 170487013, 0.58376586, -0.28389657, 0.3625913, 0.66869545, -7.899499893188477, 1.462923526763916, 6.237453460693359, 0.11623045057058334, -7.449934959411621, -3.1676576137542725, 0, 
898, 170503680, 0.58478165, -0.2830572, 0.36106995, 0.66898656, -7.881587505340576, 1.5002946853637695, 6.131187438964844, -1.4933174848556519, -12.16252613067627, -4.996586322784424, 0, 
899, 170520347, 0.5856112, -0.28229645, 0.35971692, 0.6693114, -7.807961463928223, 1.5277400016784668, 6.030800819396973, -1.4817657470703125, -10.727032661437988, -3.8719825744628906, 0, 
900, 170537014, 0.58615583, -0.28171444, 0.35893112, 0.66950154, -7.802735328674316, 1.53847074508667, 6.049878120422363, 0.18888089060783386, -6.6541361808776855, -2.4445085525512695, 0, 
901, 170553681, 0.5864669, -0.28137675, 0.3586198, 0.6695381, -7.857581615447998, 1.5402312278747559, 6.126829624176025, 1.3149303197860718, -2.743075132369995, -1.671631932258606, 0, 
902, 170570348, 0.5865324, -0.2813417, 0.35865107, 0.66947865, -7.879131317138672, 1.5120322704315186, 6.25359582901001, 1.4328255653381348, 0.8231664896011353, -1.0121562480926514, 0, 
903, 170587015, 0.58656716, -0.28136724, 0.35856757, 0.6694821, -7.783619403839111, 1.46896231174469, 6.24813985824585, 0.445968359708786, 0.5932029485702515, -0.9884517788887024, 0, 
904, 170603682, 0.58652836, -0.2814479, 0.3585077, 0.6695143, -7.772689342498779, 1.4584393501281738, 6.13864278793335, 0.11952165514230728, 1.068369746208191, -0.6235988140106201, 0, 
905, 170620349, 0.58646184, -0.2815514, 0.358369, 0.6696033, -7.765279769897461, 1.4614654779434204, 6.110069274902344, -0.5286012887954712, 0.8143813610076904, -0.4766075015068054, 0, 
906, 170637016, 0.5864968, -0.2815333, 0.35805374, 0.669749, -7.65182638168335, 1.4288707971572876, 6.06408166885376, -0.7955240607261658, -0.8165904879570007, -0.7565287351608276, 0, 
907, 170653683, 0.58689463, -0.28120488, 0.3572745, 0.66995466, -7.719023704528809, 1.4543180465698242, 6.0623555183410645, -1.1247625350952148, -5.125184535980225, -2.3204915523529053, 0, 
908, 170670350, 0.5872548, -0.28091252, 0.35654417, 0.6701506, -7.788136959075928, 1.505513072013855, 6.074502468109131, -1.0947189331054688, -4.651016712188721, -2.1799545288085938, 0, 
909, 170687017, 0.5875574, -0.2806127, 0.35580835, 0.67040205, -7.731368064880371, 1.4625635147094727, 6.129536151885986, -1.336605191230774, -4.673017978668213, -1.6828248500823975, 0, 
910, 170703684, 0.58797693, -0.28021374, 0.35481545, 0.6707274, -7.797696113586426, 1.4997124671936035, 6.16319465637207, -2.0765693187713623, -6.596660137176514, -2.1773934364318848, 0, 
911, 170720351, 0.5885466, -0.27970996, 0.35349968, 0.67113256, -7.75723934173584, 1.45399010181427, 6.21121072769165, -3.046919345855713, -8.905006408691406, -2.912619113922119, 0, 
912, 170737018, 0.5892754, -0.27909446, 0.3518756, 0.6716025, -7.695799827575684, 1.4548566341400146, 6.164885997772217, -3.868730068206787, -11.180148124694824, -3.7059996128082275, 0, 
913, 170753685, 0.58998084, -0.27845109, 0.35038438, 0.67202985, -7.761603832244873, 1.4855021238327026, 6.074201583862305, -3.0843656063079834, -10.631073951721191, -3.4488346576690674, 0, 
914, 170770352, 0.59056014, -0.27789137, 0.3492732, 0.67233104, -7.755549907684326, 1.4791969060897827, 6.152010440826416, -1.6061149835586548, -8.157217025756836, -2.8515710830688477, 0, 
915, 170787019, 0.5911019, -0.2774351, 0.34826842, 0.67256445, -7.739492893218994, 1.4384286403656006, 6.30729341506958, -1.4428596496582031, -7.028414249420166, -2.99747371673584, 0, 
916, 170803686, 0.59138423, -0.27715212, 0.34766096, 0.6727473, -7.7085137367248535, 1.4514967203140259, 6.225055694580078, -0.6837374567985535, -3.894148826599121, -1.6609644889831543, 0, 
917, 170820353, 0.5916462, -0.27690008, 0.34717315, 0.67287266, -7.721347332000732, 1.3856083154678345, 6.312288761138916, -0.15821604430675507, -3.1061222553253174, -1.6468645334243774, 0, 
918, 170837020, 0.5919639, -0.27663758, 0.34656918, 0.67301255, -7.67086935043335, 1.3768956661224365, 6.341203689575195, -0.5804158449172974, -3.7868053913116455, -2.0406599044799805, 0, 
919, 170853687, 0.5921599, -0.2765535, 0.3461069, 0.6731126, -7.713973045349121, 1.4187394380569458, 6.31062650680542, -0.788365364074707, -2.0194013118743896, -1.796570897102356, 0, 
920, 170870354, 0.59217393, -0.27667162, 0.34596348, 0.6731253, -7.716578006744385, 1.4137920141220093, 6.339646339416504, -0.2733963429927826, 0.8142662048339844, -1.1840559244155884, 0, 
921, 170887021, 0.5921984, -0.27689362, 0.34584543, 0.67307323, -7.735413551330566, 1.3898205757141113, 6.420642852783203, -0.4055963158607483, 1.497113585472107, -1.6954519748687744, 0, 
922, 170903688, 0.5922219, -0.277098, 0.34575808, 0.6730133, -7.612087726593018, 1.3855782747268677, 6.275681972503662, -0.17432643473148346, 1.5574314594268799, -1.6230448484420776, 0, 
923, 170920355, 0.5921458, -0.27741924, 0.34580287, 0.6729248, -7.686159133911133, 1.3870090246200562, 6.405307292938232, -0.1614048182964325, 2.9283506870269775, -1.304076910018921, 0, 
924, 170937022, 0.59205747, -0.27780277, 0.34576973, 0.6728615, -7.674239158630371, 1.3878259658813477, 6.3671746253967285, -0.8586593270301819, 2.8799047470092773, -1.4416556358337402, 0, 
925, 170953689, 0.5919629, -0.27818, 0.34565112, 0.6728498, -7.7096781730651855, 1.382881999015808, 6.341975212097168, -1.3629095554351807, 2.4197728633880615, -1.3512941598892212, 0, 
926, 170970356, 0.59199405, -0.27846557, 0.3453867, 0.67284, -7.644941329956055, 1.3434945344924927, 6.270774841308594, -1.4280554056167603, 1.100321650505066, -1.9857462644577026, 0, 
927, 170987023, 0.59212106, -0.2786329, 0.34503058, 0.6728416, -7.682618618011475, 1.3689603805541992, 6.217770576477051, -1.2148040533065796, -0.06909666210412979, -2.277500629425049, 0, 
928, 171003690, 0.5920921, -0.27896985, 0.34497344, 0.67275685, -7.690193176269531, 1.379033088684082, 6.202808856964111, -0.6155821084976196, 2.468705892562866, -1.7364579439163208, 0, 
929, 171020357, 0.5920414, -0.2792182, 0.3449869, 0.6726917, -7.626504421234131, 1.32582688331604, 6.1730523109436035, -0.01756391115486622, 2.359736442565918, -1.2111541032791138, 0, 
930, 171037024, 0.59203506, -0.27931783, 0.344984, 0.6726573, -7.664475917816162, 1.3803997039794922, 6.139884948730469, 0.5248298645019531, 1.4411883354187012, -0.9702026844024658, 0, 
931, 171053691, 0.59201187, -0.27938545, 0.34508812, 0.67259616, -7.679208278656006, 1.3628780841827393, 6.202293872833252, 1.1810657978057861, 1.8204867839813232, -0.7198513746261597, 0, 
932, 171070358, 0.5918669, -0.27957726, 0.345314, 0.672528, -7.646834850311279, 1.3230665922164917, 6.3361310958862305, 1.0212167501449585, 3.192533016204834, -0.2453504502773285, 0, 
933, 171087025, 0.5917928, -0.27973047, 0.34535074, 0.6725107, -7.69361686706543, 1.3418680429458618, 6.292884349822998, 0.31899335980415344, 1.9780433177947998, -0.6393378973007202, 0, 
934, 171103692, 0.59173864, -0.2798183, 0.34539357, 0.6724998, -7.652583122253418, 1.3429217338562012, 6.209080696105957, 0.6366036534309387, 1.6424270868301392, -0.5373224020004272, 0, 
935, 171120359, 0.5916242, -0.2799353, 0.34552807, 0.6724827, -7.555275917053223, 1.2930601835250854, 6.305583477020264, 0.8402118682861328, 2.3040289878845215, -0.17734874784946442, 0, 
936, 171137026, 0.5918073, -0.27969804, 0.34519553, 0.6725911, -7.531592845916748, 1.263660192489624, 6.275636196136475, 0.3970096707344055, -2.180697441101074, -1.1000590324401855, 0, 
937, 171153693, 0.59229577, -0.27918255, 0.34434977, 0.67280895, -7.583754062652588, 1.308637261390686, 6.280031681060791, -0.5170629024505615, -6.4900736808776855, -2.3917076587677, 0, 
938, 171170360, 0.5927342, -0.27867863, 0.34355792, 0.6730365, -7.7119245529174805, 1.406933069229126, 6.242217540740967, -0.4332836866378784, -6.117574691772461, -2.045475482940674, 0, 
939, 171187027, 0.593202, -0.27817935, 0.34258226, 0.67332816, -7.647586822509766, 1.3272054195404053, 6.401454925537109, -1.398511290550232, -7.03682804107666, -2.2836861610412598, 0, 
940, 171203694, 0.59406614, -0.2773147, 0.34096608, 0.6737431, -7.606510162353516, 1.299937129020691, 6.346693992614746, -2.4066920280456543, -12.510549545288086, -3.979851007461548, 0, 
941, 171220361, 0.5948148, -0.276568, 0.33960095, 0.674079, -7.733293533325195, 1.3899059295654297, 6.215429782867432, -1.759240984916687, -10.51664924621582, -3.5666403770446777, 0, 
942, 171237028, 0.5953497, -0.2759918, 0.33865803, 0.6743171, -7.6301093101501465, 1.2885284423828125, 6.312212944030762, -0.6783332228660583, -7.314866542816162, -2.57053542137146, 0, 
