sep=,
DeviceTag:,Xsens_1,,,,,,,,,,,,,,,,,
FirmwareVersion:,2.2.1,,,,,,,,,,,,,,,,,
AppVersion:,2022.0.1,,,,,,,,,,,,,,,,,
SyncStatus:,Synced,,,,,,,,,,,,,,,,,
OutputRate:,60Hz,,,,,,,,,,,,,,,,,
FilterProfile:,General,,,,,,,,,,,,,,,,,
Measurement Mode:,Sensor fusion Mode - Extended (Euler),,,,,,,,,,,,,,,,,
StartTime:,2023-05-16 13:58:40.378 +0200,,,,,,,,,,,,,,,,,
© Xsens Technologies B. V. 2005-2023,,,,,,,,,,,,,,,,,,,

PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Status
778, 976703095, -132.15249633789062, 8.731334686279297, 106.69706726074219, 0.041138567, 0.051922955, 0.01992035, 0
779, 976719762, -132.16029357910156, 8.76380729675293, 106.67253112792969, -0.011128263, 0.008631288, -0.00712204, 0
780, 976736429, -132.2011260986328, 8.786966323852539, 106.64242553710938, 0.004980092, -0.0063236286, -0.026820183, 0
781, 976753096, -132.2368621826172, 8.812556266784668, 106.61563110351562, 0.064630896, 0.03934018, -0.15386581, 0
782, 976769763, -132.25131225585938, 8.844891548156738, 106.59334564208984, 0.039443556, 0.06344862, -0.13221073, 0
783, 976786430, -132.25982666015625, 8.874686241149902, 106.57538604736328, 0.030753482, 0.031170782, -0.11172581, 0
784, 976803097, -132.2588348388672, 8.903263092041016, 106.55754089355469, 0.07745953, -0.013514711, -0.18629837, 0
785, 976819764, -132.244384765625, 8.9340181350708, 106.53723907470703, 0.09459728, -0.038412936, -0.17679024, 0
786, 976836431, -132.20455932617188, 8.963507652282715, 106.509521484375, 0.11549172, -0.04181525, -0.14147377, 0
787, 976853098, -132.1666259765625, 8.981861114501953, 106.47665405273438, 0.049206264, -0.049498733, -0.023769379, 0
788, 976869765, -132.1650390625, 8.991899490356445, 106.45172119140625, -0.015190164, -0.04006995, -0.0034761429, 0
789, 976886432, -132.1987762451172, 8.994864463806152, 106.427734375, 0.014077516, -3.3471064E-4, -0.10046291, 0
790, 976903099, -132.22300720214844, 9.004840850830078, 106.40446472167969, 0.13170668, 0.13138583, -0.15982056, 0
791, 976919766, -132.19505310058594, 9.029047966003418, 106.38237762451172, 0.17142616, 0.12659875, -0.09240341, 0
792, 976936433, -132.15896606445312, 9.051074028015137, 106.36436462402344, 0.09105784, 0.018650033, 0.007258415, 0
793, 976953100, -132.1647186279297, 9.065105438232422, 106.35462188720703, 0.026892856, -0.009091166, -0.024580002, 0
794, 976969767, -132.18748474121094, 9.077349662780762, 106.34607696533203, 0.038938526, 0.02322389, -0.10354614, 0
795, 976986434, -132.21131896972656, 9.090806007385254, 106.34260559082031, 0.0698535, 7.0551864E-4, -0.0890131, 0
796, 977003101, -132.21011352539062, 9.10789680480957, 106.34266662597656, 0.11875065, 0.041510828, -0.10931873, 0
797, 977019768, -132.19754028320312, 9.124998092651367, 106.34403991699219, 0.105545945, 0.106295384, -0.07873154, 0
798, 977036435, -132.1859588623047, 9.136725425720215, 106.3432388305664, 0.053771853, 0.0452426, -0.0426054, 0
799, 977053102, -132.1819305419922, 9.150992393493652, 106.3486557006836, 0.015402166, -0.0033567175, -0.12056351, 0
800, 977069769, -132.17079162597656, 9.168773651123047, 106.35745239257812, 0.047877256, -0.04029637, -0.121884346, 0
801, 977086436, -132.170166015625, 9.185529708862305, 106.36642456054688, 0.042288538, -0.059731156, -0.02139473, 0
802, 977103103, -132.17709350585938, 9.200371742248535, 106.3750228881836, 0.08113532, -0.01587579, -0.047860146, 0
803, 977119770, -132.17991638183594, 9.216938972473145, 106.37933349609375, 0.100209236, 0.0438443, -0.1467495, 0
804, 977136437, -132.17408752441406, 9.234648704528809, 106.37458801269531, 0.015347294, -0.008376036, -0.10885048, 0
805, 977153104, -132.15753173828125, 9.2467622756958, 106.36834716796875, 0.06460329, -0.06882076, -0.041496277, 0
806, 977169771, -132.15745544433594, 9.250121116638184, 106.36643981933594, 0.035569068, -0.07114719, 0.0064849854, 0
807, 977186438, -132.18399047851562, 9.24929141998291, 106.36748504638672, 0.04020216, -0.042675998, -0.0670948, 0
808, 977203105, -132.19915771484375, 9.251126289367676, 106.36933135986328, 0.10844245, 0.024040494, -0.091477394, 0
809, 977219772, -132.17022705078125, 9.266056060791016, 106.36978912353516, 0.14879358, 0.054417357, -0.13599396, 0
810, 977236439, -132.13229370117188, 9.28068733215332, 106.37216186523438, 0.043285742, -0.029198838, -0.022392273, 0
811, 977253106, -132.1124725341797, 9.284346580505371, 106.37307739257812, 0.049251415, -0.055368852, -0.07770252, 0
812, 977269773, -132.0945281982422, 9.284961700439453, 106.37283325195312, 0.014330645, 0.054099075, -0.12781906, 0
813, 977286440, -132.0683135986328, 9.285700798034668, 106.37274932861328, 0.042598106, 0.037810456, -0.067445755, 0
814, 977303107, -132.04649353027344, 9.288946151733398, 106.37340545654297, 0.03303678, -0.09325821, -0.08860493, 0
815, 977319774, -132.0474853515625, 9.293551445007324, 106.37612915039062, -0.010812551, -0.12125097, -0.14140129, 0
816, 977336441, -132.044677734375, 9.300308227539062, 106.38043975830078, 0.037962, -0.06249735, -0.14798164, 0
817, 977353108, -132.02659606933594, 9.304878234863281, 106.37970733642578, 0.08621632, 0.0044803172, -0.09738827, 0
818, 977369775, -131.9913787841797, 9.299742698669434, 106.37642669677734, 0.12715407, 0.07607755, -0.036640167, 0
819, 977386442, -131.95895385742188, 9.286124229431152, 106.37216186523438, 0.042190194, 0.067694925, -0.05028248, 0
820, 977403109, -131.95191955566406, 9.269843101501465, 106.3709945678711, -0.021280333, 0.029372396, -0.091033936, 0
821, 977419776, -131.9505615234375, 9.2596435546875, 106.3727035522461, 0.03718697, 0.052295774, -0.12624264, 0
822, 977436443, -131.92282104492188, 9.261069297790527, 106.3773422241211, 0.08545269, 0.101119384, -0.08960152, 0
823, 977453110, -131.89158630371094, 9.271819114685059, 106.38845825195312, 0.027047303, 0.09150352, -0.05163479, 0
824, 977469777, -131.87156677246094, 9.281537055969238, 106.40550231933594, -0.029919779, 0.099720195, -0.04502678, 0
825, 977486444, -131.87481689453125, 9.291953086853027, 106.42890167236328, -0.021357222, 0.058415, -0.08660793, 0
826, 977503111, -131.876220703125, 9.297526359558105, 106.45553588867188, 0.0722158, 0.0110828895, -0.08216572, 0
827, 977519778, -131.86129760742188, 9.30782413482666, 106.48027038574219, 0.077528484, 0.019001171, -0.0914011, 0
828, 977536445, -131.83668518066406, 9.313379287719727, 106.501708984375, 0.064284004, 0.035184737, -0.060778618, 0
829, 977553112, -131.820556640625, 9.31252670288086, 106.51847076416016, -0.013622891, 0.04111275, -0.06109333, 0
830, 977569779, -131.81942749023438, 9.313644409179688, 106.5386734008789, -0.038211215, 0.029771926, -0.04540825, 0
831, 977586446, -131.82052612304688, 9.323503494262695, 106.5660171508789, -0.020980379, -0.0104727, -0.073679924, 0
832, 977603113, -131.7965850830078, 9.342896461486816, 106.59553527832031, 0.04980092, 0.022732943, -0.08801365, 0
833, 977619780, -131.75559997558594, 9.371078491210938, 106.624755859375, 0.0037390364, 0.04501875, -0.052702904, 0
834, 977636447, -131.73538208007812, 9.395151138305664, 106.6447525024414, -0.04393885, 0.0013730401, -0.0112810135, 0
835, 977653114, -131.75123596191406, 9.403679847717285, 106.65199279785156, 0.03824385, -0.026663866, 0.03420353, 0
836, 977669781, -131.7705535888672, 9.4042387008667, 106.64799499511719, 0.13438806, 0.010155981, 0.003522873, 0
837, 977686448, -131.77261352539062, 9.407524108886719, 106.64130401611328, 0.0983771, -0.022874651, -0.02726078, 0
838, 977703115, -131.78164672851562, 9.411643981933594, 106.63766479492188, -0.0686757, -0.06754293, -0.024094582, 0
839, 977719782, -131.7972412109375, 9.422982215881348, 106.6412353515625, -0.025895763, -0.042092964, -0.12643337, 0
840, 977736449, -131.7930450439453, 9.445573806762695, 106.65161895751953, 0.08016359, 0.014124789, -0.078541756, 0
841, 977753116, -131.75531005859375, 9.474005699157715, 106.65787506103516, 0.12672983, 0.109036215, -0.06854439, 0
842, 977769783, -131.73135375976562, 9.497896194458008, 106.65804290771484, -0.0027695491, 0.10295722, 0.023687363, 0
843, 977786450, -131.74183654785156, 9.508957862854004, 106.65762329101562, -0.029179169, 0.060373306, -0.04201126, 0
844, 977803117, -131.7664337158203, 9.522164344787598, 106.66155242919922, 0.05036965, -0.035513528, -0.10666275, 0
845, 977819784, -131.77685546875, 9.542540550231934, 106.66490936279297, 0.09555056, -0.06348975, -0.10795021, 0
846, 977836451, -131.77413940429688, 9.567193031311035, 106.6683349609375, 0.09649613, 0.014810639, -0.123547554, 0
847, 977853118, -131.78077697753906, 9.585393905639648, 106.66801452636719, 0.07778922, 0.030864345, -0.109051704, 0
848, 977869785, -131.79629516601562, 9.58908748626709, 106.66739654541016, 0.041054077, 0.006149959, -0.1492424, 0
849, 977886452, -131.7973175048828, 9.585770606994629, 106.66665649414062, 0.10450672, 0.050297342, -0.16823483, 0
850, 977903119, -131.77536010742188, 9.582776069641113, 106.66658020019531, 0.093542404, 0.08087693, -0.15983486, 0
851, 977919786, -131.77305603027344, 9.579212188720703, 106.66974639892578, 0.0046544336, 0.021805588, -0.16224194, 0
852, 977936453, -131.79507446289062, 9.57571029663086, 106.6788101196289, -0.046132963, 0.025914762, -0.18012619, 0
853, 977953120, -131.81448364257812, 9.573988914489746, 106.69654083251953, 0.0150752785, -0.033691447, -0.14473915, 0
854, 977969787, -131.83216857910156, 9.573742866516113, 106.71988677978516, 0.043872017, 0.007735336, -0.16557026, 0
855, 977986454, -131.85337829589844, 9.572895050048828, 106.74394989013672, 0.05059551, 0.032280188, -0.13632774, 0
856, 978003121, -131.84703063964844, 9.57324504852295, 106.76200866699219, 0.079826646, 0.017788948, -0.12375736, 0
857, 978019788, -131.83372497558594, 9.568359375, 106.77699279785156, 0.0045797806, -0.0074691325, -0.07643604, 0
858, 978036455, -131.84429931640625, 9.553415298461914, 106.7883529663086, -0.04436654, -0.036295485, -0.013994217, 0
859, 978053122, -131.8734130859375, 9.535956382751465, 106.80473327636719, 0.0014839026, -0.06909456, 0.046049118, 0
860, 978069789, -131.88548278808594, 9.527043342590332, 106.81729888916016, 0.07046514, -0.017755423, 0.011839867, 0
861, 978086456, -131.87269592285156, 9.52944564819336, 106.8260726928711, 0.0816542, 0.018443394, 0.023967743, 0
862, 978103123, -131.85043334960938, 9.543137550354004, 106.83001708984375, 0.0027531208, 0.007268306, 0.046414375, 0
863, 978119790, -131.83084106445312, 9.55990982055664, 106.8352279663086, 0.017530568, 7.020542E-4, 0.07327652, 0
864, 978136457, -131.8182373046875, 9.573333740234375, 106.84044647216797, 0.0479423, 0.0314371, 0.038705826, 0
865, 978153124, -131.82579040527344, 9.581154823303223, 106.84442138671875, 0.057263125, 0.037296936, 0.07579136, 0
866, 978169791, -131.85231018066406, 9.583006858825684, 106.84331512451172, 0.074007824, 0.002042685, 0.03816414, 0
867, 978186458, -131.87844848632812, 9.592313766479492, 106.83906555175781, 0.09005952, 0.053832315, -0.083426476, 0
868, 978203125, -131.87899780273438, 9.610357284545898, 106.8345947265625, 0.08194957, 0.09848908, -0.08713055, 0
869, 978219792, -131.86964416503906, 9.634297370910645, 106.83470916748047, 0.022332633, 0.06414386, -0.103178024, 0
870, 978236459, -131.87623596191406, 9.655294418334961, 106.84637451171875, 0.03059557, 0.01213843, -0.015764236, 0
871, 978253126, -131.899169921875, 9.6710786819458, 106.86166381835938, 0.06711546, 0.044079885, -0.103609085, 0
872, 978269793, -131.9237518310547, 9.689526557922363, 106.88289642333984, 0.056874994, 0.08377031, -0.14300728, 0
873, 978286460, -131.93441772460938, 9.710097312927246, 106.90277862548828, 0.08112381, 0.06242795, -0.17286491, 0
874, 978303127, -131.9219970703125, 9.735538482666016, 106.9222183227539, 0.07174084, 0.03927838, -0.20413971, 0
875, 978319794, -131.9173126220703, 9.755138397216797, 106.94279479980469, -0.009487567, -0.026018025, -0.12654877, 0
876, 978336461, -131.9551239013672, 9.755025863647461, 106.96101379394531, -0.02510911, -0.07011177, -0.12147808, 0
877, 978353128, -132.0135498046875, 9.742805480957031, 106.97737121582031, 0.07637739, -0.017996592, -0.20305157, 0
878, 978369795, -132.0131378173828, 9.727701187133789, 106.98455810546875, 0.21231708, 0.12645888, -0.25625992, 0
879, 978386462, -131.98995971679688, 9.715348243713379, 106.99186706542969, 0.033327904, 0.04198948, -0.15978909, 0
880, 978403129, -131.99069213867188, 9.701122283935547, 107.01004028320312, -0.096071124, -0.059273176, -0.11366463, 0
881, 978419796, -132.01390075683594, 9.684917449951172, 107.04231262207031, -0.0073634107, -0.02432972, -0.19759846, 0
882, 978436463, -132.0177001953125, 9.672346115112305, 107.07628631591797, 0.109585494, 0.097328715, -0.25205135, 0
883, 978453130, -131.9967803955078, 9.660717010498047, 107.1031494140625, 0.07908302, 0.05969897, -0.19567585, 0
884, 978469797, -132.0074462890625, 9.639954566955566, 107.12660217285156, -0.051055163, -0.07397374, -0.20203209, 0
885, 978486464, -132.0524139404297, 9.605464935302734, 107.14775085449219, -0.060342018, -0.11702389, -0.32713032, 0
886, 978503131, -132.07669067382812, 9.561921119689941, 107.1746597290039, 0.045927554, -0.14151913, -0.3282423, 0
887, 978519798, -132.06576538085938, 9.510781288146973, 107.19715881347656, 0.102101274, -0.099050775, -0.21551704, 0
888, 978536465, -132.05673217773438, 9.44313907623291, 107.21273040771484, 0.057261784, -0.09038227, -0.27143192, 0
889, 978553132, -132.062744140625, 9.36757755279541, 107.2276840209961, -0.010096192, -0.08034609, -0.23645306, 0
890, 978569799, -132.07315063476562, 9.293285369873047, 107.24076080322266, -0.02091422, -0.08973263, -0.31585884, 0
891, 978586466, -132.0820770263672, 9.226618766784668, 107.25566101074219, -0.061167784, -0.052983634, -0.32111454, 0
892, 978603133, -132.09176635742188, 9.149774551391602, 107.27569580078125, 0.033451956, -0.040779267, -0.2618389, 0
893, 978619800, -132.13894653320312, 9.059329986572266, 107.28593444824219, -0.008363296, -0.03648357, -0.33583164, 0
894, 978636467, -132.2083740234375, 8.951526641845703, 107.29348754882812, -0.0027994998, -0.044083238, -0.37926388, 0
895, 978653134, -132.24114990234375, 8.830456733703613, 107.29104614257812, 0.12189189, 0.053096786, -0.45211887, 0
896, 978669801, -132.2719268798828, 8.69995403289795, 107.29293823242188, -0.016300911, -0.046642907, -0.4016466, 0
897, 978686468, -132.31637573242188, 8.553400039672852, 107.3024673461914, -0.06198428, -0.13586178, -0.3856125, 0
898, 978703135, -132.34835815429688, 8.393574714660645, 107.30975341796875, 0.05627799, -0.06692738, -0.32181358, 0
899, 978719802, -132.299560546875, 8.229461669921875, 107.30719757080078, 0.23439223, 0.055428363, -0.16491699, 0
900, 978736469, -132.20550537109375, 8.071455955505371, 107.30674743652344, 0.114141695, 0.05855816, 0.050279617, 0
901, 978753136, -132.0989227294922, 7.9157538414001465, 107.29803466796875, -0.015909316, 0.008811216, 0.17782974, 0
902, 978769803, -132.04432678222656, 7.755393028259277, 107.27937316894531, -0.16423519, 1.10974186E-4, 0.35232258, 0
903, 978786470, -132.03538513183594, 7.6063923835754395, 107.26014709472656, -0.037574876, 0.0909225, 0.48259926, 0
904, 978803137, -132.05104064941406, 7.478248596191406, 107.23896789550781, 0.009456386, 0.13639006, 0.51496124, 0
905, 978819804, -132.06114196777344, 7.369394302368164, 107.2125244140625, 0.0071436977, 0.029751698, 0.6393366, 0
906, 978836471, -132.1021270751953, 7.280663967132568, 107.18667602539062, -0.06762686, -0.015177201, 0.6112995, 0
907, 978853138, -132.16163635253906, 7.2167463302612305, 107.17089080810547, -0.011374239, 0.06616598, 0.5699425, 0
908, 978869805, -132.21006774902344, 7.182819843292236, 107.15459442138672, 0.04826494, 0.13405234, 0.54209423, 0
909, 978886472, -132.27206420898438, 7.168375015258789, 107.13117980957031, -0.058352415, 0.072562255, 0.6580229, 0
910, 978903139, -132.33547973632812, 7.1730756759643555, 107.10845184326172, 0.05638606, 0.17097288, 0.6590767, 0
911, 978919806, -132.3408660888672, 7.20832633972168, 107.08077239990234, 0.122905195, 0.19957852, 0.5909767, 0
912, 978936473, -132.30406188964844, 7.2754058837890625, 107.048828125, -0.045868434, 0.09972612, 0.7936926, 0
913, 978953140, -132.27761840820312, 7.381641864776611, 107.02976989746094, -0.111310795, 0.113172434, 0.96098804, 0
914, 978969807, -132.27566528320312, 7.54511022567749, 107.02745819091797, 4.5618994E-4, 0.14484109, 1.0270481, 0
915, 978986474, -132.24655151367188, 7.75222635269165, 107.01854705810547, 0.11682318, 0.16758342, 1.2387724, 0
916, 979003141, -132.18931579589844, 7.991112232208252, 106.99065399169922, 0.120798245, 0.24388817, 1.3055735, 0
917, 979019808, -132.1131591796875, 8.269617080688477, 106.95314025878906, 0.06442224, 0.29856345, 1.497735, 0
918, 979036475, -132.0670623779297, 8.607237815856934, 106.91378784179688, -0.14126533, 0.20029297, 1.571413, 0
919, 979053142, -132.07266235351562, 9.001785278320312, 106.87788391113281, -0.21470162, 0.17981237, 1.5504789, 0
920, 979069809, -132.13943481445312, 9.460436820983887, 106.84485626220703, -0.21500471, 0.29662696, 1.4542456, 0
921, 979086476, -132.2303924560547, 9.991998672485352, 106.81543731689453, -0.16971608, 0.3632689, 1.3364344, 0
922, 979103143, -132.31236267089844, 10.591795921325684, 106.79246520996094, -0.183788, 0.40177962, 1.2668629, 0
923, 979119810, -132.38282775878906, 11.24223804473877, 106.7688980102539, -0.24275082, 0.36819077, 1.1679926, 0
924, 979136477, -132.43087768554688, 11.932114601135254, 106.7425537109375, -0.11426709, 0.4760342, 1.0119047, 0
925, 979153144, -132.50648498535156, 12.65726089477539, 106.70074462890625, -0.3086305, 0.34928617, 0.99139595, 0
926, 979169811, -132.6685028076172, 13.394624710083008, 106.63540649414062, -0.45724592, 0.20570143, 1.0314112, 0
927, 979186478, -132.89862060546875, 14.155499458312988, 106.55996704101562, -0.37725812, 0.3715561, 0.8887358, 0
928, 979203145, -133.0642547607422, 14.963349342346191, 106.4736557006836, -0.1636031, 0.5315879, 0.87689304, 0
929, 979219812, -133.11289978027344, 15.834687232971191, 106.37068176269531, -0.23145013, 0.39859936, 0.9461565, 0
930, 979236479, -133.1077117919922, 16.76268768310547, 106.236572265625, -0.49226704, 0.3083577, 1.0340319, 0
931, 979253146, -133.10140991210938, 17.7482852935791, 106.08345031738281, -0.58969444, 0.4141636, 1.2314043, 0
932, 979269813, -133.11846923828125, 18.78969955444336, 105.9121322631836, -0.5845295, 0.45439956, 1.3963356, 0
933, 979286480, -133.1572265625, 19.88288688659668, 105.71646881103516, -0.67974204, 0.6744124, 1.4792461, 0
934, 979303147, -133.1998291015625, 21.033580780029297, 105.49010467529297, -0.69450235, 0.9086293, 1.3292313, 0
935, 979319814, -133.28042602539062, 22.26802635192871, 105.2282485961914, -0.8747025, 0.8773418, 1.0930538, 0
936, 979336481, -133.48182678222656, 23.548946380615234, 104.9256591796875, -1.1221174, 0.8209725, 1.2197056, 0
937, 979353148, -133.7908172607422, 24.869966506958008, 104.57073974609375, -1.0113604, 0.9216974, 0.9754114, 0
938, 979369815, -134.1290740966797, 26.2425594329834, 104.17483520507812, -0.69493765, 1.1844257, 0.5524063, 0
939, 979386482, -134.44924926757812, 27.669395446777344, 103.74652862548828, -0.5818704, 1.2695266, 0.079229355, 0
940, 979403149, -134.8038330078125, 29.137624740600586, 103.30878448486328, -0.855886, 1.1071428, 0.0076065063, 0
941, 979419816, -135.2236785888672, 30.603803634643555, 102.86986541748047, -0.8394541, 1.021584, -0.0134391785, 0
942, 979436483, -135.72412109375, 32.06129455566406, 102.4206771850586, -0.60148907, 1.020538, -0.3495798, 0
943, 979453150, -136.25148010253906, 33.5273551940918, 101.94746398925781, -0.4741573, 1.0929967, -0.45874882, 0
944, 979469817, -136.8515625, 34.99159240722656, 101.43309020996094, -0.47967863, 1.0478749, -0.8160248, 0
945, 979486484, -137.5818328857422, 36.43693542480469, 100.8841781616211, -0.508494, 0.84190536, -0.97166157, 0
946, 979503151, -138.39039611816406, 37.85213851928711, 100.3177490234375, -0.33168843, 0.63207835, -0.94524, 0
947, 979519818, -139.20188903808594, 39.235233306884766, 99.72013092041016, -0.086276695, 0.3355537, -1.1579714, 0
948, 979536485, -140.00294494628906, 40.5975227355957, 99.0984878540039, -0.07587343, 0.23508148, -1.3398247, 0
949, 979553152, -140.8023223876953, 41.94340133666992, 98.45532989501953, -0.054395642, 0.21820933, -1.4616327, 0
950, 979569819, -141.6062774658203, 43.26470947265625, 97.7822494506836, 5.114256E-4, 0.13667229, -1.6987724, 0
951, 979586486, -142.3922576904297, 44.556888580322266, 97.07835388183594, 0.08923827, -0.14754166, -1.7257967, 0
952, 979603153, -143.15179443359375, 45.807716369628906, 96.34451293945312, 0.054545935, -0.3951942, -1.6981077, 0
953, 979619820, -143.9345245361328, 46.98427963256836, 95.57379913330078, 0.019223008, -0.4980242, -1.6573229, 0
954, 979636487, -144.75146484375, 48.087093353271484, 94.76274871826172, 0.08587446, -0.58181304, -1.5714931, 0
955, 979653154, -145.54624938964844, 49.13017654418945, 93.90579986572266, 0.20269255, -0.5749522, -1.4467754, 0
956, 979669821, -146.3238067626953, 50.103885650634766, 92.98656463623047, 0.31488717, -0.42282274, -1.3537807, 0
957, 979686488, -147.14320373535156, 51.014068603515625, 92.00015258789062, 0.19221751, -0.29000872, -1.2223139, 0
958, 979703155, -148.04708862304688, 51.86333465576172, 90.96832275390625, -0.17402473, -0.29263008, -1.0560598, 0
959, 979719822, -149.0809326171875, 52.66566848754883, 89.91447448730469, -0.2719444, -0.4373669, -0.9224005, 0
960, 979736489, -150.20498657226562, 53.427711486816406, 88.8265151977539, -0.068162285, -0.59703505, -1.0094166, 0
961, 979753156, -151.385986328125, 54.15939712524414, 87.6905288696289, 0.032047566, -0.5024092, -1.3326931, 0
962, 979769823, -152.568115234375, 54.87983703613281, 86.52965545654297, 0.18153107, -0.38493693, -1.5632458, 0
963, 979786490, -153.63633728027344, 55.59202194213867, 85.39688110351562, 0.5025398, -0.35821092, -1.3333855, 0
964, 979803157, -154.58697509765625, 56.29400634765625, 84.2961654663086, 0.504194, -0.2238651, -1.1334105, 0
965, 979819824, -155.44944763183594, 56.96476364135742, 83.22185516357422, 0.45107618, -0.127739, -0.775898, 0
966, 979836491, -156.3357696533203, 57.60246276855469, 82.15470123291016, 0.46213236, -0.25237933, -0.8185139, 0
967, 979853158, -157.2537078857422, 58.20368194580078, 81.13334655761719, 0.5106242, -0.32509613, -0.8227253, 0
968, 979869825, -158.17193603515625, 58.769142150878906, 80.13948822021484, 0.65676993, -0.30664647, -0.7289667, 0
969, 979886492, -158.9814910888672, 59.31023025512695, 79.15037536621094, 0.91945374, -0.22665979, -0.59832096, 0
970, 979903159, -159.6995849609375, 59.87785720825195, 78.19145202636719, 0.70815754, -0.09450016, -0.41748524, 0
971, 979919826, -160.3879852294922, 60.49306869506836, 77.28659057617188, 0.2724985, -0.028470522, -0.44800472, 0
972, 979936493, -161.0444793701172, 61.13888168334961, 76.46661376953125, 0.46200854, -0.01201628, -0.5318022, 0
973, 979953160, -161.62655639648438, 61.80191421508789, 75.67581176757812, 0.8495989, -0.09553346, -0.19050789, 0
974, 979969827, -162.15785217285156, 62.45576095581055, 74.85273742675781, 0.96821743, -0.097058825, -0.045960426, 0
975, 979986494, -162.6250762939453, 63.06910705566406, 74.06318664550781, 0.9738267, 0.072243966, -0.14329147, 0
976, 980003161, -163.08071899414062, 63.64192581176758, 73.29998016357422, 0.7741114, 0.22112986, -0.12009716, 0
977, 980019828, -163.6293182373047, 64.19537353515625, 72.51969146728516, 0.48374507, 0.18089284, 0.0059099197, 0
978, 980036495, -164.2484893798828, 64.72618865966797, 71.71378326416016, 0.5360785, -0.09069172, 0.16679192, 0
979, 980053162, -164.9181671142578, 65.2358627319336, 70.88028717041016, 0.5977738, -0.1973501, 0.05200672, 0
980, 980069829, -165.63888549804688, 65.68766021728516, 70.0311508178711, 0.5909221, -0.3431922, -0.13266468, 0
981, 980086496, -166.3542938232422, 66.10029602050781, 69.22728729248047, 0.30256915, -0.31771997, -0.38400078, 0
982, 980103163, -167.06700134277344, 66.49540710449219, 68.4590835571289, 0.12158278, -0.36891395, -0.40127563, 0
983, 980119830, -167.73814392089844, 66.90130615234375, 67.63190460205078, 0.47968653, -0.48822358, -0.21488285, 0
984, 980136497, -168.38153076171875, 67.31087493896484, 66.67992401123047, 0.45864177, -0.43449432, -0.3016262, 0
985, 980153164, -169.1352081298828, 67.69194793701172, 65.67486572265625, -0.14210786, -0.3662225, -0.3545313, 0
986, 980169831, -170.01309204101562, 68.03089904785156, 64.69062042236328, -0.30622125, -0.36794725, -0.47161102, 0
987, 980186498, -170.96453857421875, 68.34696960449219, 63.72774887084961, -0.14955643, -0.49731743, -0.45469475, 0
988, 980203165, -171.94180297851562, 68.66676330566406, 62.745574951171875, -0.09310455, -0.6133126, -0.26922512, 0
989, 980219832, -172.86021423339844, 68.99601745605469, 61.71573257446289, 0.07822551, -0.4627134, -0.2305727, 0
990, 980236499, -173.71795654296875, 69.3052978515625, 60.616275787353516, 0.34610066, -0.3078598, -0.38730907, 0
991, 980253166, -174.59112548828125, 69.58575439453125, 59.51546859741211, 0.114436954, -0.22648881, -0.46760178, 0
992, 980269833, -175.45938110351562, 69.85513305664062, 58.46031188964844, -0.15447657, -0.032252472, -0.6570568, 0
993, 980286500, -176.39010620117188, 70.15411376953125, 57.39204406738281, -0.2487883, 0.008808087, -0.74422646, 0
994, 980303167, -177.3899383544922, 70.47301483154297, 56.285133361816406, -8.098992E-4, -0.1501494, -0.39804268, 0
995, 980319834, -178.41722106933594, 70.80828094482422, 55.11096954345703, 0.22164841, -0.32040918, -2.9087067E-4, 0
996, 980336501, -179.5022735595703, 71.13606262207031, 53.89242935180664, 0.0066150893, -0.3916955, -0.001912117, 0
997, 980353168, 179.36546325683594, 71.44110107421875, 52.69643020629883, -0.23611724, -0.0062051667, -0.14606857, 0
998, 980369835, 178.2072296142578, 71.70198822021484, 51.4997444152832, 0.067879766, 0.15826851, -0.35331059, 0
999, 980386502, 177.05357360839844, 71.91259765625, 50.25075149536133, 0.32848236, -0.039032962, -1.411438E-4, 0
1000, 980403169, 175.8897705078125, 72.10142517089844, 48.924686431884766, 0.1414124, -0.076738924, -0.16605759, 0
1001, 980419836, 174.734619140625, 72.28394317626953, 47.61123275756836, -0.005338495, -0.14239083, -0.31375504, 0
1002, 980436503, 173.57041931152344, 72.4638900756836, 46.28230667114258, 0.043212317, -0.18796635, -0.31745052, 0
1003, 980453170, 172.37026977539062, 72.66881561279297, 44.91167449951172, -0.027093124, -0.2909362, -0.25903988, 0
1004, 980469837, 171.16175842285156, 72.89817810058594, 43.50954818725586, 0.014221738, -0.07061143, -0.3341465, 0
1005, 980486504, 169.9371337890625, 73.13720703125, 42.062538146972656, 0.26598868, -0.08072841, -0.24790287, 0
1006, 980503171, 168.67800903320312, 73.38093566894531, 40.6015510559082, 0.17391108, -0.19355999, -0.25091457, 0
1007, 980519838, 167.44949340820312, 73.61669158935547, 39.185447692871094, 0.17236593, -0.1852491, -0.24695873, 0
1008, 980536505, 166.20465087890625, 73.83747863769531, 37.79705047607422, 0.17640615, -0.45454377, -0.25147915, 0
1009, 980553172, 164.98016357421875, 74.03260803222656, 36.430320739746094, 0.26723185, -0.50461215, -0.15427208, 0
1010, 980569839, 163.81385803222656, 74.200927734375, 35.0819091796875, 0.36316887, -0.50083935, 0.017086983, 0
1011, 980586506, 162.75804138183594, 74.3125, 33.87404251098633, 0.38972625, -0.44680867, 0.043632507, 0
