"sep=,",,,,,,,,,,,,,,,
"DeviceTag:,Xsens_4,,,,,,,,,,,,,,,,,",,,,,,,,,,,,,,,
"FirmwareVersion:,2.2.1,,,,,,,,,,,,,,,,,",,,,,,,,,,,,,,,
"AppVersion:,2023.0.0,,,,,,,,,,,,,,,,,",,,,,,,,,,,,,,,
"StartTime:,2023-07-17 14:57:19.000 +0200,,,,,,,,,,,,,,,,,",,,,,,,,,,,,,,,
"© Movella Technologies B. V. 2005-2023,,,,,,,,,,,,,,,,,,,",,,,,,,,,,,,,,,
PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z,Status
0,1114005817,0,-6.70618594366688e-17,-0.707106781186548,-0.707106781186547,-0,0,0,-0,0,0,0.565185546875,0.447509765625,-0.858154296875,0
1,1114022484,0.00340619614941855,-0.000973289870829416,0.70731429059505,0.706890334390448,-9.88545590866191,1.31277240357401,1.52126422552169,-2.41279754279432,-0.59899708146401,-6.34419912646497,0.57032411118848,0.447975678088197,-0.854424210690989,0
2,1114039151,0.00574008878888598,-0.00167066228518663,0.707789024056898,0.706398582736976,-9.83903805694412,1.38698488044831,1.39310371217571,-3.03809134082828,-0.928174767346517,-6.6080195596909,0.57602006318518,0.450114803332568,-0.852579600484828,0
3,1114055818,0.00672312386084655,-0.00198451728627283,0.708461855104287,0.705714291451495,-9.89850214750409,1.41301931661047,1.22739098647129,-4.22498747074119,-0.777063155946586,-6.14566692233244,0.577526144966015,0.447928907639313,-0.852880113302126,0
4,1114072485,0.00673487631652067,-0.00164473671780566,0.709017767777487,0.70515653670512,-9.89680853753136,1.30500337261815,1.20445677231687,-5.33070498453432,-0.00202894612104344,-5.78703846420078,0.576387269661281,0.448502529441593,-0.853387824210684,0
5,1114089152,0.00659582687708908,-0.000974621984570051,0.709649048963221,0.704523791284148,-9.83157252578898,1.28208736069275,1.33509646640782,-6.26161740366539,-0.435954108656716,-4.92108978163453,0.572788320648209,0.448304838299952,-0.850739395309966,0
6,1114105819,0.0067337892888414,-0.000541998905292493,0.71037638255534,0.703789568995299,-9.81782843468291,1.32502279027882,1.44333222272017,-6.82643856264258,-1.93950318390219,-4.10611745325442,0.569906311787461,0.45123750750704,-0.851492278216368,0
7,1114122486,0.00713005054210175,-0.000440504318682376,0.711196033715228,0.702957445342846,-9.96451503102936,1.38246629882712,1.40821456220216,-7.09631439994857,-3.13979441025381,-3.72682040970961,0.573523308184762,0.447562314663473,-0.854948477856877,0
8,1114139153,0.00751677954541644,-0.00037725049484058,0.711937559998315,0.702202439735847,-10.0681172982249,1.41706820221982,1.18590573212242,-7.77130898789513,-2.60113090683426,-3.4908735069106,0.572036610401066,0.450056519761754,-0.854745775567931,0
9,1114155820,0.00767529566295555,-7.94870439173729e-06,0.712956322353897,0.701166436867104,-9.9946374755122,1.39247309072865,1.13803678370375,-10.0903662182273,-1.22078336843074,-4.16328191517675,0.572127257998512,0.447617910885075,-0.856719005183138,0
10,1114172487,0.00801594095346755,0.000839941054725867,0.714039397190069,0.700059124967383,-9.71847345738045,1.50409062873146,1.2329863732268,-11.6359303060826,-0.446880377274361,-7.24306153968272,0.573593365448515,0.450782527874794,-0.860336868175249,0
11,1114189154,0.00874404283113575,0.00188880049590662,0.715040287120235,0.699026009489394,-9.55843532362878,1.41525844567794,1.49940476084507,-10.7088436211939,-1.21135745232449,-10.6565206927585,0.571426168426532,0.449161031687089,-0.859515140936768,0
12,1114205821,0.00996658902174103,0.00279335405672914,0.715674568020155,0.698357198692438,-9.47126502880368,1.41524264714163,1.5767439757318,-7.27620854581199,-3.11839965579067,-12.2896308172912,0.572220063686697,0.448129822064611,-0.857933175524001,0
13,1114222488,0.0112665713795278,0.00317874428856283,0.715785700426451,0.698221878072517,-9.53187809174885,1.40180575009409,1.23311166022604,-1.95574024591356,-4.97852086121917,-10.0954056570975,0.573295638878094,0.450602884797169,-0.859157785569103,0
14,1114239155,0.0120359610912921,0.00316816950416382,0.71635730774219,0.697622610002688,-9.66855679937163,1.5658897930193,0.900318128986379,-6.1756533598503,-4.46393545253934,-5.58563082418962,0.57142576680015,0.454246701009398,-0.859465345216927,0
15,1114255822,0.0119717496795197,0.00290406962307885,0.717810514657648,0.696129520014888,-9.81322209760845,1.77286736496125,0.660971186474555,-14.5248942458905,-2.45580393084003,-0.709920049772401,0.567464844494058,0.448817070620269,-0.860473487822785,0
16,1114272489,0.0110318551716722,0.00225532607084322,0.719706870792042,0.694186741309939,-9.93135734341491,1.91256163526693,0.755650334335008,-20.2769861541629,-0.899133133362951,4.9941128795188,0.570105587511631,0.453094433905221,-0.863909517339191,0
17,1114289156,0.00933066776293653,0.00117078815870336,0.721725466639051,0.692115538547452,-9.99279769958621,1.99442080046704,1.02241530406009,-21.1493923565694,0.109990449469853,10.1343574704955,0.565721971550139,0.450006453857378,-0.86270586634347,0
18,1114305823,0.00722706372824732,-0.000446573496822307,0.723168223627921,0.690633977195459,-10.076359421587,2.09382706782782,1.21954165983686,-16.1113772888879,-0.412880984515295,14.3023435248524,0.56388848660599,0.450322322659461,-0.865075502157059,0
19,1114322490,0.00483458533292494,-0.00275418319838984,0.723583991994833,0.690213914513747,-10.2132072410195,2.1242661385885,1.26118765728154,-5.86031131377002,-2.03430646931371,18.6755551810488,0.560636502718294,0.450340426263585,-0.865167572120934,0
20,1114339157,0.00217927010957846,-0.00550516599574382,0.723197335170715,0.69061607158473,-10.052189453605,1.97187793369643,1.29887652336447,1.87582408812272,-2.5575558233098,21.8557403318238,0.558875364944975,0.452062267255445,-0.866236414028929,0
21,1114355824,0.000492293281180385,0.00828366392382185,-0.722347095758734,-0.691480883183508,-9.96923503499222,1.732569976004,1.17075452746003,6.49369180343349,-2.31456464103248,22.0086767097556,0.558066704878138,0.452460325620768,-0.862678504992368,0
22,1114372491,0.0032712920078877,0.0108711797222701,-0.72140225001528,-0.692423215795757,-10.0088431923965,1.51941915699202,0.998978640834812,7.72696698617103,-0.795098006418287,21.7374919275564,0.552693823113405,0.451213119328735,-0.864856014035726,0
23,1114389158,0.00621375853843788,0.0131033287229194,-0.720776195757203,-0.693016138059554,-9.90068289447857,1.30501378328617,1.19905615535373,4.12688086698945,1.66163243958512,21.1919095203036,0.550739186162292,0.450597889999996,-0.865700427339178,0
24,1114405825,0.00916104387783044,0.0149738514051928,-0.720390233926775,-0.693346789068853,-9.73877931422356,1.25797894195988,1.44830297722051,1.38432675546407,3.56976977832744,19.9787006322487,0.547052465510258,0.45182668286245,-0.86433807710479,0
25,1114422492,0.0120533465235785,0.0166943099451658,-0.719782195994515,-0.693894521654662,-9.73396848994991,1.42219173570527,1.49188536407495,3.57951967555003,4.40066264559978,19.4325176202517,0.544936275124832,0.45210781506863,-0.866619679440202,0
