sep=															
DeviceTag:	Xsens_1														
FirmwareVersion:	2.2.1														
AppVersion:	2023.0.0														
StartTime:	2023-07-17 14:57:19.000 +0200														
© Movella Technologies B. V. 2005-2023															
PacketCounter	SampleTimeFine	Quat_W	Quat_X	Quat_Y	Quat_Z	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z	Mag_X	Mag_Y	Mag_Z	Status
25	1114173806	0.024596655	0.022041079	0.695468089	0.717797557	-9.205649875	3.869526452	-0.788514749	3.744669225	-4.219314614	0.682540589	1.019860489	-0.007939749	-0.321105751	0
26	1114190473	0.024691429	0.021268991	0.695153603	0.718122156	-9.109982468	3.900570347	-0.689286948	2.818804742	-5.42450878	2.139934513	1.018550277	-0.007009928	-0.322035027	0
27	1114207140	0.024789539	0.020224797	0.694841807	0.718450625	-9.033392688	3.892845467	-0.691157807	1.694279513	-6.081473172	3.138683671	1.020288901	-0.006101866	-0.323533459	0
28	1114223807	0.024809822	0.019149705	0.694710057	0.718606776	-8.974808311	3.927192894	-0.75535465	0.775955029	-5.864896924	3.587565092	1.017994185	-0.006507115	-0.322254311	0
29	1114240474	0.024731445	0.018134114	0.694670585	0.718673979	-9.010612871	3.878378005	-0.827978172	-0.133085523	-4.895033843	3.630732655	1.017892684	-0.002123272	-0.322985066	0
30	1114257141	0.024516321	0.017346039	0.69480665	0.718569262	-9.020623959	3.828208324	-0.915476423	-1.294811336	-3.155705408	3.171284967	1.017611774	-0.001970563	-0.323168137	0
31	1114273808	0.024197542	0.016845635	0.695060085	0.71834684	-9.089972681	3.78305695	-0.961300023	-2.471420023	-1.144144345	2.255533166	1.020634917	-0.000947565	-0.32287081	0
32	1114290475	0.023749403	0.016633919	0.695491419	0.717949138	-9.16870435	3.80214028	-0.940289727	-3.451661247	0.696698184	1.576704164	1.019386202	0.001159441	-0.323194625	0
33	1114307142	0.023143196	0.016559622	0.696051196	0.717427978	-9.203925864	3.788687499	-0.889798646	-4.599731952	2.165607636	1.713241067	1.017398735	0.001265306	-0.324021588	0
34	1114323809	0.022406809	0.016517177	0.69672397	0.716799015	-9.235410379	3.759684081	-0.886861899	-6.369071303	3.280141175	2.153152332	1.0188674	0.003414586	-0.324996306	0
35	1114340476	0.021519052	0.016594753	0.697675971	0.715897887	-9.267829666	3.790374592	-0.892079207	-8.449881118	4.49230762	2.410042009	1.017258463	0.000845939	-0.325314601	0
36	1114357143	0.020631126	0.016761721	0.69875122	0.714870711	-9.245621074	3.772889394	-0.899833835	-10.49608059	5.310882641	1.924840706	1.017164696	0.004301989	-0.32535811	0
37	1114373810	0.019667631	0.017146801	0.70022736	0.713442931	-9.284813848	3.789211839	-0.926815306	-12.4545126	6.156663766	1.456059959	1.020383018	0.003319922	-0.324477597	0
38	1114390477	0.018731038	0.017616331	0.701787245	0.711922381	-9.336624036	3.770961859	-0.970415827	-14.41048734	6.889446898	0.839711072	1.018551318	0.004102138	-0.324654972	0
39	1114407144	0.017820399	0.018201174	0.703501907	0.710236734	-9.354455722	3.767525777	-0.952740604	-16.42873647	7.540611588	0.147590313	1.021066802	0.004308414	-0.324006078	0
40	1114423811	0.016945399	0.018980232	0.70553238	0.708220775	-9.313299866	3.710858544	-0.981351603	-18.4879398	7.999165167	-0.820445705	1.01873429	0.006367745	-0.327762484	0
41	1114440478	0.01630397	0.020006622	0.707612227	0.706129487	-9.103818965	3.659759723	-1.022659932	-20.10347766	8.45700787	-3.208773439	1.01900029	0.005571526	-0.325473382	0
42	1114457145	0.015916246	0.021390069	0.709823118	0.703875187	-8.902641711	3.507757978	-0.977785487	-20.93260951	8.744196803	-6.078744862	1.014528733	0.007688381	-0.326763827	0
43	1114473812	0.015824619	0.022939484	0.712047492	0.701578029	-8.786937406	3.352149199	-1.063629744	-22.57494616	8.597576573	-8.399239123	1.015497802	0.008608598	-0.326721109	0
44	1114490479	0.015811215	0.024789775	0.714795921	0.698714723	-8.750108323	3.267230309	-1.309444291	-24.73219776	8.593816771	-9.842204575	1.014627012	0.007864873	-0.327058664	0
45	1114507146	0.015755116	0.026661663	0.71740797	0.695964609	-9.136933524	3.119467169	-1.602469048	-24.72157439	9.226281901	-9.780625726	1.018975259	0.008915212	-0.327881193	0
46	1114523813	0.015495395	0.028515475	0.719789664	0.693433198	-9.522116883	2.942547905	-1.826940562	-23.62231164	10.34272126	-8.696094523	1.01521684	0.006622588	-0.327512709	0
47	1114540480	0.014969863	0.030359536	0.722051899	0.691010316	-9.92819709	2.807292897	-1.86012895	-21.42267693	10.9960455	-7.084685417	1.017524813	0.009386062	-0.327091608	0
48	1114557147	0.01441883	0.031816254	0.723802803	0.689122142	-10.03196572	2.864705792	-1.733692067	-18.86193653	9.886222121	-5.092032017	1.015738427	0.011505703	-0.327204489	0
49	1114573814	0.013834074	0.032961072	0.725592285	0.687195767	-10.01262253	2.886603827	-1.537080892	-16.08749217	7.270765005	-2.851319727	1.015050532	0.01121237	-0.329529745	0
50	1114590481	0.013329442	0.033385908	0.726819579	0.685887022	-9.93714523	2.917608154	-1.229863243	-12.41636368	3.952818312	0.285934764	1.013367718	0.0126614	-0.327461227	0
51	1114607148	0.012728429	0.033260283	0.728120397	0.684523505	-9.733447008	2.972656782	-1.047990494	-8.780317571	0.251688655	4.079983556	1.013752212	0.011916199	-0.329309695	0
52	1114623815	0.012220443	0.032255749	0.728603743	0.684066381	-9.455648466	3.017382959	-0.991958302	-4.858656969	-2.954700455	7.622107068	1.014369505	0.013584295	-0.329956235	0
53	1114640482	0.011891332	0.03097812	0.729183284	0.68351349	-9.188552122	2.898290026	-1.05548683	-3.717404924	-5.867066271	8.452410458	1.013820833	0.01645715	-0.328782665	0
54	1114657149	0.011712473	0.029467752	0.729426206	0.683324139	-9.112581246	2.955456354	-1.222360016	-0.26560363	-7.83448471	8.95792728	1.013135846	0.015888429	-0.330435923	0
55	1114673816	0.011582871	0.02770018	0.729122783	0.683723997	-9.045273569	2.918060061	-1.364346497	3.637744167	-8.870008035	9.854208802	1.014769363	0.015692345	-0.332838745	0
56	1114690483	0.011523238	0.025949012	0.728737997	0.684203767	-9.095125533	2.828809669	-1.447622647	5.132136826	-9.473344199	9.56025293	1.015487851	0.017884579	-0.328672427	0
57	1114707150	0.011461492	0.024180235	0.728270059	0.684767605	-9.250877466	2.893043561	-1.554547073	5.799314457	-9.560554644	9.704027035	1.013956877	0.021374706	-0.330616318	0
58	1114723817	0.011359033	0.022463888	0.727803788	0.685323276	-9.344787434	2.917445923	-1.578782073	6.451259141	-9.426302588	9.763235303	1.0127885	0.020856425	-0.325372263	0
59	1114740484	0.011173095	0.02066776	0.727186968	0.686037257	-9.359315693	2.984889823	-1.550844881	7.148103141	-9.174689592	10.52558777	1.011816529	0.022749408	-0.330773217	0
60	1114757151	0.010887145	0.018731798	0.726438373	0.686890006	-9.391233999	2.993176553	-1.414212463	8.56506286	-9.448206801	11.74529305	1.013037834	0.023076904	-0.331869236	0
61	1114773818	0.010514543	0.016586574	0.725476449	0.687966752	-9.365481916	3.009155212	-1.289854527	10.43866794	-9.980063612	13.2064865	1.015924349	0.02087089	-0.331646325	0
62	1114790485	0.010054426	0.014210689	0.724261314	0.689305821	-9.305434777	2.935625483	-1.209678311	12.9419524	-10.68702617	14.79780612	1.016843167	0.022987307	-0.329178813	0
63	1114807152	0.009642037	0.011673882	0.722842463	0.690846963	-9.227422928	2.847086974	-1.146806786	15.11944869	-11.79845595	15.42747371	1.01657899	0.023885792	-0.329494258	0
64	1114823819	0.009348737	0.009064194	0.721231945	0.69257124	-9.201868424	2.867377335	-1.208985925	16.97366343	-12.76780851	15.26919386	1.013739007	0.024587737	-0.327075894	0
65	1114840486	0.009176948	0.006480065	0.719433547	0.694470419	-9.169322301	2.901277333	-1.324681845	18.72740969	-13.267682	14.60191016	1.014224899	0.027847306	-0.330973701	0
66	1114857153	0.009029965	0.003878482	0.717473687	0.696516278	-9.183351641	2.851663245	-1.436148585	20.1937168	-13.49194776	14.60072441	1.012501032	0.030850349	-0.326730809	0
67	1114873820	0.008859839	0.001316418	0.715367953	0.698690534	-9.182228018	2.782970637	-1.471043417	21.75562113	-13.31390877	14.57855884	1.012694463	0.030084161	-0.328326168	0
68	1114890487	0.008662266	-0.001150754	0.713120614	0.700986898	-9.122485718	2.752503218	-1.475754562	22.87389137	-12.70147589	14.2760461	1.014868672	0.03204918	-0.330148036	0
69	1114907154	0.00850376	-0.003539853	0.710895267	0.703237567	-9.130900393	2.688819787	-1.563395808	22.57147782	-12.55494848	13.74579967	1.012118977	0.035415402	-0.327979802	0
70	1114923821	0.008324264	-0.005890359	0.708680163	0.705456191	-9.156356695	2.615359509	-1.581878392	22.44820169	-12.33797987	13.71161314	1.017173147	0.034765241	-0.327691072	0
71	1114940488	0.008182962	-0.008019404	0.706510091	0.707610217	-9.131225654	2.62250611	-1.571648899	21.94657981	-11.49765796	12.49760761	1.014917903	0.037651242	-0.330045974	0
72	1114957155	0.008082855	-0.009868743	0.704373637	0.70971477	-8.973202689	2.673451525	-1.710773494	21.57590783	-10.38402965	10.98575628	1.016907751	0.037615555	-0.329494371	0
