sep=,
DeviceTag:,Xsens_2,,,,,,,,,,,,,,,,,
FirmwareVersion:,2.2.1,,,,,,,,,,,,,,,,,
AppVersion:,2023.0.0,,,,,,,,,,,,,,,,,
StartTime:,2023-07-03 15:58:29.000 +0200,,,,,,,,,,,,,,,,,
© Movella Technologies B. V. 2005-2023,,,,,,,,,,,,,,,,,,,

PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z,Status,
0, 844676530, 0.7294989, 0.21761613, -0.53598875, 0.36495313, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.261474609375, 0.5732421875, -0.829345703125, 0, 
1, 844693197, 0.7322188, 0.21786264, -0.5318348, 0.36543584, 9.493996620178223, -0.7511240243911743, 3.5515553951263428, 6.007236480712891, 5.8917741775512695, 5.647634029388428, -0.259765625, 0.572998046875, -0.82568359375, 0, 
2, 844709864, 0.734023, 0.21740381, -0.5286909, 0.36664942, 9.458344459533691, -1.1914786100387573, 3.161372184753418, 13.290323257446289, 8.597738265991211, 6.017511367797852, -0.258056640625, 0.572265625, -0.830810546875, 0, 
3, 844726531, 0.733488, 0.21628228, -0.52826846, 0.36898482, 9.49296760559082, -1.020592451095581, 2.9006547927856445, 17.389236450195312, 8.960558891296387, 5.4979729652404785, -0.251708984375, 0.571044921875, -0.833740234375, 0, 
4, 844743198, 0.7317274, 0.21706334, -0.5283458, 0.37189946, 9.458690643310547, -0.8803720474243164, 2.5852854251861572, 27.829069137573242, 10.247984886169434, 5.302184104919434, -0.247802734375, 0.57080078125, -0.83642578125, 0, 
5, 844759865, 0.72924143, 0.21922359, -0.5291866, 0.37431225, 9.361848831176758, -0.708265483379364, 2.5286991596221924, 31.416675567626953, 6.826238632202148, 5.051886558532715, -0.242919921875, 0.565185546875, -0.841552734375, 0, 
6, 844776532, 0.72644895, 0.22210094, -0.53036237, 0.3763764, 9.52841567993164, -0.3959178626537323, 2.3718042373657227, 29.800525665283203, 2.8246731758117676, 5.603160381317139, -0.23828125, 0.566162109375, -0.8486328125, 0, 
7, 844793199, 0.7234866, 0.22614224, -0.5312665, 0.37839553, 9.554505348205566, -0.4375251829624176, 2.136075973510742, 34.621559143066406, 1.0613435506820679, 6.256593704223633, -0.235595703125, 0.560302734375, -0.853515625, 0, 
8, 844809866, 0.72011393, 0.23099504, -0.53214425, 0.3806572, 9.558201789855957, -0.7116817831993103, 2.194685220718384, 38.905738830566406, -1.5280876159667969, 7.178305149078369, -0.234130859375, 0.554931640625, -0.85400390625, 0, 
9, 844826533, 0.71696615, 0.23538029, -0.53322285, 0.3823991, 9.576991081237793, -0.7577386498451233, 2.3965837955474854, 34.84063720703125, -2.850821018218994, 5.424793720245361, -0.22705078125, 0.55224609375, -0.860595703125, 0, 
