sep=															
DeviceTag:	Xsens_5														
FirmwareVersion:	2.2.1														
AppVersion:	2023.0.0														
StartTime:	2023-07-17 14:57:19.000 +0200														
© Movella Technologies B. V. 2005-2023															
PacketCounter	SampleTimeFine	Quat_W	Quat_X	Quat_Y	Quat_Z	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z	Mag_X	Mag_Y	Mag_Z	Status
68	1115019120	0.088482079	0.207633132	0.505146623	0.832998376	-7.848012782	3.822077166	5.133621699	55.52185307	15.72039216	-85.00396279	0.809417246	0.748280904	-0.782460819	0
69	1115035787	0.095303023	0.215717647	0.495832375	0.835783157	-7.820798508	3.819604041	5.129669155	57.19252991	10.48879108	-78.76668727	0.81760682	0.750680503	-0.777334785	0
70	1115052454	0.101746753	0.222759991	0.486194137	0.838833026	-7.916713597	3.665764046	5.061722884	59.79842109	5.236618971	-73.42457061	0.828085735	0.751965977	-0.771154203	0
71	1115069121	0.107528158	0.228565535	0.4765908	0.842055046	-7.972724867	3.339320602	4.697156053	60.29313294	0.120403882	-65.34685086	0.835877703	0.754451468	-0.759823713	0
72	1115085788	0.112420165	0.233410139	0.468137129	0.844824859	-7.780268927	3.208559938	4.349891452	52.82199098	-0.965212624	-55.5929565	0.841640419	0.760237542	-0.756089614	0
73	1115102455	0.117026111	0.237829222	0.460275432	0.847283115	-7.345503322	3.362234929	4.570240674	48.48433163	-1.570482692	-51.86709581	0.849426	0.762504765	-0.748058984	0
74	1115119122	0.122142517	0.241719844	0.451186374	0.850343212	-7.135682704	3.652592315	5.371544942	56.25023687	-8.201903342	-54.73716496	0.857832564	0.765011458	-0.740153937	0
75	1115135789	0.127664977	0.244908019	0.440354821	0.854288796	-7.110452164	3.748411247	5.506525652	67.90441306	-16.38915077	-57.15962953	0.867050121	0.769977119	-0.729645329	0
76	1115152456	0.132976465	0.247779882	0.42923407	0.85830094	-7.118525098	3.881742956	5.142604375	69.86646923	-17.85449439	-55.46948203	0.873957918	0.770766796	-0.72149175	0
77	1115169123	0.137976997	0.250624029	0.418763192	0.861851109	-7.147916261	4.019389486	5.314705355	65.13635204	-15.63073971	-52.95014192	0.882944958	0.773478944	-0.712873502	0
78	1115185790	0.142707923	0.253214556	0.408572648	0.8652082	-7.514944771	3.793116084	6.005600352	63.10861925	-15.6633428	-50.41114838	0.890686787	0.776302194	-0.704073945	0
79	1115202457	0.147226587	0.255258067	0.397968337	0.86878585	-7.815452986	3.448358557	6.112768189	66.02261218	-18.9870048	-48.17492468	0.899250799	0.778130671	-0.694407564	0
80	1115219124	0.151649482	0.256763338	0.386761042	0.87263447	-8.008654792	3.277268476	5.854113328	70.01126346	-22.91587505	-46.93749141	0.907188194	0.777899937	-0.684239745	0
81	1115235791	0.155735128	0.258076084	0.376300929	0.876094125	-8.178867576	3.342426505	5.547002895	64.91001755	-21.63260732	-43.49087311	0.913793589	0.780546453	-0.678239277	0
82	1115252458	0.159024538	0.259174498	0.367261189	0.879010236	-8.253820435	3.352898411	5.307559624	56.13792043	-18.33816952	-36.20361667	0.91732876	0.779783839	-0.668967343	0
83	1115269125	0.16156574	0.259927419	0.35950218	0.881528463	-7.953888451	3.098175638	5.476451957	48.34718478	-16.409962	-28.96334223	0.92214979	0.78360409	-0.664096815	0
84	1115285792	0.1639183	0.260400517	0.352006519	0.883976115	-7.558173633	2.809052353	5.799031002	46.61901267	-17.1772236	-26.7302291	0.928826995	0.783227221	-0.656576343	0
85	1115302459	0.166295254	0.260818182	0.344436308	0.886387835	-7.472238489	2.908607085	5.489146658	46.91948269	-17.51039597	-26.90180753	0.932557781	0.786977442	-0.651136236	0
86	1115319126	0.168371335	0.261845632	0.338114126	0.888125439	-7.588244553	2.954671914	5.679197513	38.97780765	-10.38513208	-25.03630533	0.938399237	0.785124122	-0.643293929	0
87	1115335793	0.17023812	0.263194241	0.332208753	0.88959829	-7.766147994	3.059889761	6.462820141	36.59235776	-6.910907283	-24.05393146	0.941366758	0.785593834	-0.642153609	0
88	1115352460	0.171811306	0.264767213	0.326608722	0.890901757	-8.106885549	3.163101944	6.563065785	35.17521574	-4.098575052	-22.40964358	0.943533559	0.789184276	-0.638264537	0
89	1115369127	0.17307485	0.266466836	0.321283283	0.89208608	-8.341771335	3.083623234	6.335793901	33.97900184	-1.992356788	-20.43053252	0.948755546	0.787236814	-0.632390087	0
90	1115385794	0.173902081	0.268145279	0.316627893	0.893086196	-8.332338711	2.846832034	6.450597407	30.27132013	0.037260302	-16.68070868	0.953040406	0.792645887	-0.62923149	0
91	1115402461	0.174718465	0.269441428	0.311275739	0.894417234	-7.885306786	2.524486173	6.605962787	34.88013655	-3.663392841	-16.6396973	0.957611704	0.789662049	-0.627381433	0
92	1115419128	0.175788316	0.270507258	0.305330042	0.895934069	-7.491641494	2.354907045	6.403337283	38.24877812	-6.586870888	-18.54230078	0.961260727	0.790540342	-0.623070619	0
93	1115435795	0.176609192	0.271636633	0.300020467	0.897223747	-7.141805499	2.591443431	6.047851366	34.46113749	-4.38843852	-16.19343393	0.963214321	0.793983536	-0.616169321	0
94	1115452462	0.177084379	0.272938754	0.295554021	0.898216778	-6.960557844	2.69411174	6.260366414	29.54909488	-0.9485902	-13.18480931	0.966187644	0.793750403	-0.613544541	0
95	1115469129	0.177309113	0.274231986	0.291651427	0.899053803	-7.286424066	2.686187171	6.766420696	26.25670043	0.586885313	-10.74588871	0.973460613	0.796971017	-0.609020115	0
96	1115485796	0.177313777	0.275945175	0.288571469	0.899522424	-7.670649551	3.086734207	6.997202334	21.41998838	5.434129126	-9.108319562	0.97541609	0.794386831	-0.611136899	0
97	1115502463	0.177260578	0.278378932	0.286142612	0.899558927	-8.302090077	3.356757814	7.505659071	17.5705568	11.72718738	-9.470052627	0.977884428	0.799240191	-0.608010686	0
98	1115519130	0.17720254	0.2813039	0.283685134	0.899438781	-8.825550725	3.261943299	8.240314759	18.09383508	15.14710656	-10.64949631	0.981781281	0.798243355	-0.60671429	0
99	1115535797	0.177161619	0.283798826	0.279975417	0.899825401	-8.441968716	2.975745813	8.35750159	26.33783026	10.07275528	-11.70250175	0.986418353	0.800168612	-0.603852846	0
100	1115552464	0.177264367	0.285904095	0.275409323	0.900547554	-7.626052223	2.492861477	7.44696346	31.61263895	5.828806928	-13.07545811	0.990813201	0.798574625	-0.60001718	0
101	1115569131	0.177373503	0.288139795	0.271475544	0.90100784	-6.581412029	2.134006272	6.583738812	27.42740484	8.025195956	-12.40208925	0.992996583	0.80119427	-0.594766308	0
102	1115585798	0.177932739	0.290519035	0.267418858	0.901346651	-5.901373337	1.666736686	6.520845885	27.31959393	8.270400225	-15.8171071	0.996508479	0.801007739	-0.593006869	0
103	1115602465	0.179440008	0.292290906	0.261557826	0.902194443	-5.681868756	1.4521991	6.732935573	36.89282999	-0.335718842	-23.51322669	1.004240642	0.802345595	-0.589564596	0
104	1115619132	0.1816822	0.293446058	0.254293234	0.9034467	-5.915576304	1.719503876	6.112983066	44.19631952	-7.886364913	-29.23365675	1.007852634	0.80235139	-0.581972217	0
105	1115635799	0.183986677	0.294584784	0.247680621	0.904446249	-6.283770022	2.09312721	5.850860532	39.63485211	-6.67767613	-28.55416963	1.014262616	0.801750626	-0.576481131	0
106	1115652466	0.186217988	0.295754327	0.241936544	0.905162387	-6.68609774	2.070276951	6.134597684	33.99103179	-4.622046648	-26.7282878	1.020806921	0.802369649	-0.57099795	0
107	1115669133	0.188361284	0.296491641	0.236982409	0.905788094	-7.046649973	2.160084279	6.285118709	28.60758262	-5.908737217	-23.93730777	1.0284138	0.800994423	-0.566799181	0
108	1115685800	0.190165075	0.297350499	0.233315754	0.9060815	-7.055391528	2.388744123	6.333697339	20.95457821	-2.200310923	-19.79188878	1.029486759	0.799719137	-0.565292847	0
109	1115702467	0.191885926	0.298669065	0.230156856	0.906092933	-6.928079957	2.563592255	6.830721043	18.15875603	2.093297035	-19.31989244	1.034660667	0.800061979	-0.561288189	0
110	1115719134	0.193930136	0.299974777	0.22594295	0.906286941	-6.895262016	2.532962418	7.541793605	24.3954207	-0.179289517	-23.22468781	1.040055503	0.802022828	-0.557291314	0
111	1115735801	0.1964743	0.301281574	0.22026607	0.906702885	-6.81369267	2.782817496	7.377890834	32.9047621	-3.236976882	-29.04537077	1.0457372	0.799980924	-0.556632163	0
112	1115752468	0.199267662	0.30267737	0.213665953	0.907207622	-6.7254609	2.859686275	7.222103363	38.46170202	-4.374564743	-32.52321455	1.055556247	0.79951977	-0.549597847	0
113	1115769135	0.202300928	0.304095008	0.206597592	0.907699287	-6.497741562	2.853327086	6.981763234	40.95179611	-5.094442628	-35.04760516	1.058592352	0.796276402	-0.541729307	0
114	1115785802	0.205354191	0.305627219	0.19948472	0.908090032	-6.475082454	2.595026393	6.823052327	41.25449893	-4.155515747	-35.57563269	1.065878955	0.79399612	-0.540501969	0
115	1115802469	0.208832099	0.306719125	0.190987047	0.908755457	-6.442649325	2.576291291	7.007658043	48.82004173	-9.927186075	-40.13852897	1.073639383	0.794972907	-0.527827531	0
116	1115819136	0.212487713	0.307705753	0.182186315	0.909381267	-6.557620987	2.898603821	6.310045481	50.19914455	-11.06845967	-41.79901707	1.082895618	0.789439166	-0.521034172	0
117	1115835803	0.21582545	0.30862986	0.174563127	0.90977728	-6.697751266	3.179190098	5.973505065	43.16012911	-8.791169953	-37.58779621	1.085322283	0.790297731	-0.514453579	0
118	1115852470	0.218721064	0.309221839	0.168336457	0.910058123	-6.903404559	3.251147763	6.02812644	34.74152396	-7.980947186	-31.65356848	1.090981949	0.783578278	-0.511707509	0
119	1115869137	0.220962017	0.309504826	0.163768762	0.910253999	-7.020250055	3.350663513	5.804380752	25.19916904	-6.443050495	-23.82198836	1.093946774	0.784290188	-0.507643155	0
120	1115885804	0.222604793	0.309948668	0.160761901	0.910238727	-7.095664704	3.346083179	6.055357145	16.70886023	-1.923506976	-17.28259922	1.098217413	0.785413886	-0.506483406	0
121	1115902471	0.223895321	0.31033355	0.158503941	0.910187054	-7.204451652	3.101688761	6.449710803	12.64877253	-0.649413794	-13.49332444	1.102169124	0.782438275	-0.501772538	0
122	1115919138	0.225067669	0.31039415	0.156402342	0.910240805	-7.149224809	3.220410608	6.525140454	11.56328537	-2.49426164	-11.90690453	1.105952095	0.784645997	-0.500813697	0
123	1115935805	0.225879396	0.310320026	0.15490992	0.910320216	-7.175300854	3.431530522	6.217436105	8.363697329	-2.016319771	-8.175022529	1.107092139	0.785014364	-0.49908647	0
124	1115952472	0.225954786	0.310706447	0.155282943	0.910106118	-7.250791208	3.552400057	5.95957343	-1.331460885	5.207651182	-0.556840394	1.107782315	0.785193578	-0.499752925	0
125	1115969139	0.22558902	0.311630106	0.156663794	0.909644286	-7.317319226	3.137846105	6.366228407	-6.129101909	11.15187887	3.371648233	1.110530103	0.787466179	-0.497584939	0
126	1115985806	0.225557423	0.312023437	0.156632196	0.909522721	-7.305292237	2.77327487	6.735574296	1.5558735	4.584352316	-0.642148283	1.111345593	0.78926772	-0.496661028	0
127	1116002473	0.225603102	0.312367771	0.156055776	0.909492282	-6.95436365	3.07921645	6.071906682	4.862732273	3.197142057	-2.082825769	1.114832074	0.789184703	-0.494996129	0
128	1116019140	0.225473151	0.313196725	0.155823619	0.909279203	-6.755950443	2.983116164	5.921915551	3.660422167	7.371194942	-1.054896621	1.116303951	0.786583415	-0.498306006	0
129	1116035807	0.225551891	0.314119232	0.15486188	0.909105742	-6.763304263	2.470508701	6.463666499	7.97898326	6.543496184	-3.972618911	1.119652757	0.789035612	-0.494531821	0
130	1116052474	0.225964821	0.314606353	0.152843885	0.90917627	-6.883794331	2.727714293	6.165326141	13.49378086	1.346955156	-7.476053341	1.122748327	0.787695253	-0.490795369	0
131	1116069141	0.226279572	0.315294531	0.151157327	0.90914156	-6.885887097	2.796227556	5.897587451	11.86858589	3.480743026	-6.510567816	1.123649218	0.788336435	-0.491897532	0
132	1116085808	0.226630332	0.316259569	0.149465782	0.908998657	-7.121802838	2.636934143	6.071572117	12.16190341	5.419125948	-7.195471635	1.125464526	0.784350521	-0.487214626	0
133	1116102475	0.226712516	0.317210188	0.148176431	0.908858007	-7.313275283	2.737316839	6.320080761	10.24157111	6.243126524	-4.606836728	1.126985393	0.787610075	-0.485052594	0
134	1116119142	0.226597395	0.317893599	0.146915021	0.908852715	-7.361855295	3.071046127	6.450095954	10.25102547	4.544440974	-2.811820428	1.127369119	0.784225383	-0.483212101	0
135	1116135809	0.226434327	0.318388975	0.145546325	0.908940165	-7.455587724	3.121618945	6.620609616	10.85131912	3.077249885	-2.408889031	1.129226059	0.789100904	-0.482567038	0
136	1116152476	0.226405292	0.318556215	0.143610049	0.909196753	-7.382085021	3.210976149	6.782936722	13.79184236	-0.329051171	-3.892597661	1.133694639	0.787469739	-0.479001998	0
137	1116169143	0.226533098	0.318435098	0.141369553	0.909558406	-7.101495269	3.416975192	6.385033121	15.0339444	-2.946942481	-5.092309714	1.133833251	0.786652453	-0.475386443	0
138	1116185810	0.226688566	0.31835251	0.139612622	0.909819921	-6.890289872	3.396908492	5.935269614	11.92717773	-1.722108173	-4.418606581	1.131974673	0.782161084	-0.471291792	0
139	1116202477	0.226832486	0.318228237	0.138538881	0.909991643	-6.438599788	3.342966362	5.733307428	7.531842417	-0.685562523	-2.971449996	1.136895682	0.784431093	-0.469249568	0
140	1116219144	0.227125123	0.31804537	0.137866027	0.910084765	-6.400732969	3.325248567	5.487214197	4.537565299	-0.366534613	-3.118063542	1.134625974	0.783654315	-0.470866601	0
141	1116235811	0.227334883	0.317952418	0.138000518	0.910044487	-6.542850419	3.648598276	5.379433115	-0.32116317	1.848709134	-1.154820588	1.137365158	0.782246745	-0.467846635	0
142	1116252478	0.227313769	0.317817611	0.139023982	0.909941069	-7.017728405	4.07185036	5.379778813	-5.517535422	3.349446751	2.134234807	1.136773563	0.785853872	-0.467079424	0
143	1116269145	0.226727739	0.317639018	0.141343038	0.909792357	-7.57001825	4.241575898	5.557408215	-12.53237576	5.743996269	8.418619099	1.135916081	0.785596428	-0.466040383	0
144	1116285812	0.22595697	0.317334547	0.143529731	0.909748014	-7.968973001	3.981535441	6.074622455	-11.4282208	4.697328587	9.523481102	1.133192853	0.786717533	-0.469480733	0
145	1116302479	0.22516968	0.316718346	0.14474386	0.90996556	-8.100896301	3.920502708	5.947020313	-5.547715413	0.685291757	8.194388796	1.133710338	0.786677605	-0.469781769	0
146	1116319146	0.224230119	0.31623025	0.145504574	0.910245957	-7.764505358	3.871096866	5.580247106	-2.135212216	0.793177286	8.107057565	1.134088359	0.78904587	-0.469528407	0
147	1116335813	0.223159814	0.315942988	0.146279178	0.910484557	-7.353644751	3.699079605	5.565816863	-1.691794942	2.282720597	8.663415851	1.133253993	0.79069004	-0.469412789	0
148	1116352480	0.222112145	0.315774962	0.146714566	0.910728941	-7.016204666	3.505558265	5.539219604	0.556628545	2.474046224	7.649517865	1.13198736	0.789199442	-0.468104924	0
