sample;time;ulna_l_offset|position;;;humerus_l_offset|position;;
;;x;y;z;x;y;z
434;7.21666667;-0.03640267632771163;1.128233845507445;-0.2393222613000058;-0.03640267632771163;1.128233845507445;-0.2393222613000058
435;7.23333333;-0.03606181828570776;1.128314405610841;-0.2391794940627651;-0.03606181828570776;1.128314405610841;-0.2391794940627651
436;7.25;-0.03574586570930693;1.128388465271045;-0.2390350364865164;-0.03574586570930693;1.128388465271045;-0.2390350364865164
437;7.26666667;-0.03546159923047128;1.128452375470507;-0.2388698407944453;-0.03546159923047128;1.128452375470507;-0.2388698407944453
438;7.28333333;-0.03505624119534956;1.128540434161525;-0.2385910294067501;-0.03505624119534956;1.128540434161525;-0.2385910294067501
439;7.3;-0.03457324360728953;1.128647335527645;-0.2382679950712561;-0.03457324360728953;1.128647335527645;-0.2382679950712561
440;7.31666667;-0.03420043915412146;1.128727977772141;-0.237986549505267;-0.03420043915412146;1.128727977772141;-0.237986549505267
441;7.33333333;-0.03385673258983327;1.128796041783253;-0.2376437796922794;-0.03385673258983327;1.128796041783253;-0.2376437796922794
442;7.35;-0.03333942758808865;1.128903349609958;-0.2371670345693844;-0.03333942758808865;1.128903349609958;-0.2371670345693844
443;7.36666667;-0.03286702085786751;1.129002726601844;-0.2367288530533562;-0.03286702085786751;1.129002726601844;-0.2367288530533562
444;7.38333333;-0.0325342852457728;1.129070785789449;-0.2363842111963235;-0.0325342852457728;1.129070785789449;-0.2363842111963235
445;7.4;-0.03213732768947586;1.129157564936651;-0.2360302540403102;-0.03213732768947586;1.129157564936651;-0.2360302540403102
446;7.41666667;-0.03170383697319637;1.129255256828454;-0.2356660672016109;-0.03170383697319637;1.129255256828454;-0.2356660672016109
447;7.43333333;-0.03141283583136496;1.129317850986192;-0.2353733968052469;-0.03141283583136496;1.129317850986192;-0.2353733968052469
448;7.45;-0.03120300176012232;1.129363540972091;-0.2351644997162011;-0.03120300176012232;1.129363540972091;-0.2351644997162011
449;7.46666667;-0.03099751927435289;1.12940527767228;-0.2349152193879968;-0.03099751927435289;1.12940527767228;-0.2349152193879968
450;7.48333333;-0.03080592538146651;1.129446786178824;-0.2347133457908318;-0.03080592538146651;1.129446786178824;-0.2347133457908318
451;7.5;-0.0306348736149681;1.129486489248595;-0.2345660459046094;-0.0306348736149681;1.129486489248595;-0.2345660459046094
452;7.51666667;-0.03050477687205365;1.129515532401527;-0.2344363417009245;-0.03050477687205365;1.129515532401527;-0.2344363417009245
453;7.53333333;-0.0304656353709184;1.129523534314142;-0.2343868026957779;-0.0304656353709184;1.129523534314142;-0.2343868026957779
454;7.55;-0.0304854654732333;1.12951831535124;-0.2343958335638613;-0.0304854654732333;1.12951831535124;-0.2343958335638613
455;7.56666667;-0.03056898582926451;1.129495480962361;-0.2344218205331755;-0.03056898582926451;1.129495480962361;-0.2344218205331755
456;7.58333333;-0.03073315183380493;1.129446417020172;-0.2344140478608209;-0.03073315183380493;1.129446417020172;-0.2344140478608209
457;7.6;-0.03096178904719536;1.12937758256587;-0.2343938117541536;-0.03096178904719536;1.12937758256587;-0.2343938117541536
458;7.61666667;-0.03119918301530625;1.129302197574601;-0.234315457352641;-0.03119918301530625;1.129302197574601;-0.234315457352641
459;7.63333333;-0.03145868864110721;1.129221292399171;-0.2342467802943438;-0.03145868864110721;1.129221292399171;-0.2342467802943438
460;7.65;-0.0318675909798099;1.129102702701943;-0.2342547672042912;-0.0318675909798099;1.129102702701943;-0.2342547672042912
461;7.66666667;-0.03239789928081749;1.128956595424231;-0.2343584353807056;-0.03239789928081749;1.128956595424231;-0.2343584353807056
462;7.68333333;-0.03303573371530141;1.128784585208761;-0.2345136261768225;-0.03303573371530141;1.128784585208761;-0.2345136261768225
463;7.7;-0.03373871273487675;1.128599631272961;-0.2347213410641349;-0.03373871273487675;1.128599631272961;-0.2347213410641349
464;7.71666667;-0.03454585409993033;1.128388747219322;-0.2349451993928201;-0.03454585409993033;1.128388747219322;-0.2349451993928201
465;7.73333333;-0.03540541398237752;1.128169133021197;-0.2352101488406258;-0.03540541398237752;1.128169133021197;-0.2352101488406258
466;7.75;-0.03629393182658124;1.127944840768007;-0.2354768296761919;-0.03629393182658124;1.127944840768007;-0.2354768296761919
467;7.76666667;-0.03724368293264024;1.127714696230917;-0.2358392730074251;-0.03724368293264024;1.127714696230917;-0.2358392730074251
468;7.78333333;-0.0382560378872404;1.127476048744948;-0.2362553955978173;-0.0382560378872404;1.127476048744948;-0.2362553955978173
469;7.8;-0.0392664592580159;1.127234923336538;-0.2365772857272491;-0.0392664592580159;1.127234923336538;-0.2365772857272491
470;7.81666667;-0.04030084162760413;1.126992350013625;-0.2369048803522338;-0.04030084162760413;1.126992350013625;-0.2369048803522338
471;7.83333333;-0.04142353203341953;1.126744531608312;-0.2373871360096817;-0.04142353203341953;1.126744531608312;-0.2373871360096817
472;7.85;-0.04257331781679148;1.126500627468074;-0.2379295289442572;-0.04257331781679148;1.126500627468074;-0.2379295289442572
473;7.86666667;-0.04370085655294319;1.126266879297207;-0.2384564707627816;-0.04370085655294319;1.126266879297207;-0.2384564707627816
474;7.88333333;-0.04478282647855635;1.126041967618522;-0.2388933193362259;-0.04478282647855635;1.126041967618522;-0.2388933193362259
475;7.9;-0.04586485478455037;1.125823498506802;-0.2393456030153832;-0.04586485478455037;1.125823498506802;-0.2393456030153832
476;7.91666667;-0.04704418899762999;1.125579641532345;-0.2397109955693386;-0.04704418899762999;1.125579641532345;-0.2397109955693386
477;7.93333333;-0.04830513579416486;1.125340587512752;-0.2402688014471819;-0.04830513579416486;1.125340587512752;-0.2402688014471819
478;7.95;-0.04964089346071934;1.125099397032883;-0.2409060792111091;-0.04964089346071934;1.125099397032883;-0.2409060792111091
479;7.96666667;-0.05102182320547306;1.124849262010949;-0.2414691049245975;-0.05102182320547306;1.124849262010949;-0.2414691049245975
480;7.98333333;-0.05247283653660263;1.124592040341942;-0.2420280543852734;-0.05247283653660263;1.124592040341942;-0.2420280543852734
481;8;-0.05408894074120894;1.124317899268896;-0.2426693295292373;-0.05408894074120894;1.124317899268896;-0.2426693295292373
482;8.016666669999999;-0.05588334891447816;1.12402809149464;-0.2433969279012891;-0.05588334891447816;1.12402809149464;-0.2433969279012891
483;8.03333333;-0.05793410306654227;1.123715301146349;-0.2442441354632413;-0.05793410306654227;1.123715301146349;-0.2442441354632413
484;8.050000000000001;-0.06018966091865183;1.12339897977768;-0.2452402302186633;-0.06018966091865183;1.12339897977768;-0.2452402302186633
485;8.06666667;-0.06258520323781677;1.123077442266029;-0.2462123522214153;-0.06258520323781677;1.123077442266029;-0.2462123522214153
486;8.08333333;-0.06507534163633083;1.122769631053054;-0.2472299500560539;-0.06507534163633083;1.122769631053054;-0.2472299500560539
487;8.1;-0.06767184997963449;1.122472509385168;-0.2482583723046154;-0.06767184997963449;1.122472509385168;-0.2482583723046154
488;8.116666670000001;-0.07041345040835348;1.12218169834239;-0.2492836230295865;-0.07041345040835348;1.12218169834239;-0.2492836230295865
489;8.133333329999999;-0.07325208195127839;1.12192555518815;-0.2504443911816875;-0.07325208195127839;1.12192555518815;-0.2504443911816875
490;8.15;-0.07617551653357992;1.121696018142667;-0.2516335106176001;-0.07617551653357992;1.121696018142667;-0.2516335106176001
491;8.16666667;-0.07918693319730458;1.121479310311465;-0.2527303686517092;-0.07918693319730458;1.121479310311465;-0.2527303686517092
492;8.18333333;-0.08226535106269475;1.121297071316432;-0.2538626870916361;-0.08226535106269475;1.121297071316432;-0.2538626870916361
493;8.199999999999999;-0.08542418173369576;1.121150046984107;-0.255026584300446;-0.08542418173369576;1.121150046984107;-0.255026584300446
494;8.21666667;-0.08861809655406169;1.121042293693781;-0.256203941726475;-0.08861809655406169;1.121042293693781;-0.256203941726475
495;8.233333330000001;-0.09190896761889369;1.120963161447146;-0.257344390414627;-0.09190896761889369;1.120963161447146;-0.257344390414627
496;8.25;-0.09528871558957829;1.120935113874262;-0.2585707119751494;-0.09528871558957829;1.120935113874262;-0.2585707119751494
497;8.266666669999999;-0.09864968019720466;1.120954492830788;-0.2598024042495691;-0.09864968019720466;1.120954492830788;-0.2598024042495691
498;8.28333333;-0.1020385968710114;1.121027022234296;-0.2610875765135523;-0.1020385968710114;1.121027022234296;-0.2610875765135523
499;8.300000000000001;-0.1054462244563618;1.121163733924749;-0.2624796333881646;-0.1054462244563618;1.121163733924749;-0.2624796333881646
500;8.31666667;-0.1088294876888991;1.121344277207816;-0.2638462035878534;-0.1088294876888991;1.121344277207816;-0.2638462035878534
501;8.33333333;-0.1121468399844733;1.121562983094893;-0.2651625500307665;-0.1121468399844733;1.121562983094893;-0.2651625500307665
502;8.35;-0.1153495295054152;1.121789285002159;-0.2662817629062718;-0.1153495295054152;1.121789285002159;-0.2662817629062718
503;8.366666670000001;-0.1184411094053751;1.122072285547738;-0.2674986916937989;-0.1184411094053751;1.122072285547738;-0.2674986916937989
504;8.383333329999999;-0.1214580498036373;1.12239700945867;-0.26874061533453;-0.1214580498036373;1.12239700945867;-0.26874061533453
505;8.4;-0.1243971298655239;1.122759958639181;-0.2700003137900015;-0.1243971298655239;1.122759958639181;-0.2700003137900015
506;8.41666667;-0.1272488116016113;1.123124521952679;-0.2711092140107095;-0.1272488116016113;1.123124521952679;-0.2711092140107095
507;8.43333333;-0.1299982053661278;1.1235059885475;-0.2721681624041691;-0.1299982053661278;1.1235059885475;-0.2721681624041691
508;8.449999999999999;-0.1326562555264488;1.123912253010736;-0.2732276803193561;-0.1326562555264488;1.123912253010736;-0.2732276803193561
509;8.46666667;-0.1351419362077957;1.124327238287694;-0.2742560617051113;-0.1351419362077957;1.124327238287694;-0.2742560617051113
510;8.483333330000001;-0.137515700616739;1.1247346370661;-0.2751751902983965;-0.137515700616739;1.1247346370661;-0.2751751902983965
511;8.5;-0.1398604146841137;1.125153551575149;-0.2760517651401296;-0.1398604146841137;1.125153551575149;-0.2760517651401296
512;8.516666669999999;-0.1421159573416524;1.125610543545992;-0.2770383451567685;-0.1421159573416524;1.125610543545992;-0.2770383451567685
513;8.53333333;-0.1442937600902849;1.126080878477368;-0.278024500713575;-0.1442937600902849;1.126080878477368;-0.278024500713575
514;8.550000000000001;-0.1464574837489411;1.126571368713314;-0.2790128386817995;-0.1464574837489411;1.126571368713314;-0.2790128386817995
515;8.56666667;-0.1486349559942433;1.127080338480904;-0.2799814173907699;-0.1486349559942433;1.127080338480904;-0.2799814173907699
516;8.58333333;-0.1507839760232342;1.127597293758246;-0.2809105209213039;-0.1507839760232342;1.127597293758246;-0.2809105209213039
517;8.6;-0.1529483555184243;1.128115392046675;-0.2817494021037537;-0.1529483555184243;1.128115392046675;-0.2817494021037537
518;8.616666670000001;-0.155052330101048;1.12863457673219;-0.2825480444463059;-0.155052330101048;1.12863457673219;-0.2825480444463059
519;8.633333329999999;-0.1571685885693848;1.129169524483836;-0.2833239570654374;-0.1571685885693848;1.129169524483836;-0.2833239570654374
520;8.65;-0.1593007042045894;1.129762327111014;-0.2842396868228241;-0.1593007042045894;1.129762327111014;-0.2842396868228241
521;8.66666667;-0.1614587876165114;1.130342690553727;-0.2850075547867392;-0.1614587876165114;1.130342690553727;-0.2850075547867392
522;8.68333333;-0.163574757041045;1.130931039059337;-0.2857583032470619;-0.163574757041045;1.130931039059337;-0.2857583032470619
523;8.699999999999999;-0.1656557771438899;1.131507412112986;-0.286415031570341;-0.1656557771438899;1.131507412112986;-0.286415031570341
524;8.71666667;-0.167687086534147;1.132078272194444;-0.2870192401150187;-0.167687086534147;1.132078272194444;-0.2870192401150187
525;8.733333330000001;-0.1697009981957864;1.13265952923055;-0.2876099156585953;-0.1697009981957864;1.13265952923055;-0.2876099156585953
526;8.75;-0.17169489063821;1.133246167028671;-0.2881722702323362;-0.17169489063821;1.133246167028671;-0.2881722702323362
527;8.766666669999999;-0.1736464199932605;1.133823169307303;-0.2886724311692186;-0.1736464199932605;1.133823169307303;-0.2886724311692186
528;8.78333333;-0.1755375201026574;1.13439764939267;-0.2891563575063362;-0.1755375201026574;1.13439764939267;-0.2891563575063362
529;8.800000000000001;-0.1774434468403454;1.135008529875235;-0.2897024408608728;-0.1774434468403454;1.135008529875235;-0.2897024408608728
530;8.81666667;-0.1792774295547302;1.135634197331641;-0.2903082895922296;-0.1792774295547302;1.135634197331641;-0.2903082895922296
531;8.83333333;-0.181013391789252;1.136243345524297;-0.2908913185415137;-0.181013391789252;1.136243345524297;-0.2908913185415137
532;8.85;-0.1826694533618855;1.136805741249221;-0.2913373161172903;-0.1826694533618855;1.136805741249221;-0.2913373161172903
533;8.866666670000001;-0.1843316543022241;1.137343045306789;-0.2916486844570244;-0.1843316543022241;1.137343045306789;-0.2916486844570244
534;8.883333329999999;-0.1859467944137789;1.137915396665042;-0.2920848138246314;-0.1859467944137789;1.137915396665042;-0.2920848138246314
535;8.9;-0.1874291452588153;1.138470081993356;-0.2925498154869371;-0.1874291452588153;1.138470081993356;-0.2925498154869371
536;8.91666667;-0.1889029003266197;1.139011418417941;-0.2929435180852868;-0.1889029003266197;1.139011418417941;-0.2929435180852868
537;8.93333333;-0.1904124669428746;1.139576905692784;-0.2933491897584715;-0.1904124669428746;1.139576905692784;-0.2933491897584715
538;8.949999999999999;-0.1918833115550395;1.140114184747982;-0.2936652353211547;-0.1918833115550395;1.140114184747982;-0.2936652353211547
539;8.96666667;-0.1933135883918394;1.140657541499424;-0.2940109754546809;-0.1933135883918394;1.140657541499424;-0.2940109754546809
540;8.983333330000001;-0.1947322539235073;1.141214800133417;-0.2943837031769869;-0.1947322539235073;1.141214800133417;-0.2943837031769869
541;9;-0.196192165009912;1.141800085135872;-0.2947738447589073;-0.196192165009912;1.141800085135872;-0.2947738447589073
542;9.016666669999999;-0.1976932196980879;1.142367692046542;-0.295030094734686;-0.1976932196980879;1.142367692046542;-0.295030094734686
543;9.03333333;-0.1991236511587372;1.142909867448753;-0.2952479579726868;-0.1991236511587372;1.142909867448753;-0.2952479579726868
544;9.050000000000001;-0.2005508850620842;1.143469903278938;-0.2954972821862242;-0.2005508850620842;1.143469903278938;-0.2954972821862242
545;9.06666667;-0.2019232050921802;1.144015190328675;-0.29573074311595;-0.2019232050921802;1.144015190328675;-0.29573074311595
546;9.08333333;-0.2031844287154237;1.144558292810097;-0.2960546600202347;-0.2031844287154237;1.144558292810097;-0.2960546600202347
547;9.1;-0.2043804508294152;1.145080674776302;-0.29636261770752;-0.2043804508294152;1.145080674776302;-0.29636261770752
548;9.116666670000001;-0.2055186613897846;1.145613910159297;-0.2967488316274928;-0.2055186613897846;1.145613910159297;-0.2967488316274928
549;9.133333329999999;-0.2066086321918366;1.146169317228317;-0.297238663867165;-0.2066086321918366;1.146169317228317;-0.297238663867165
550;9.15;-0.2076346977283732;1.146704969544162;-0.2977202961613038;-0.2076346977283732;1.146704969544162;-0.2977202961613038
551;9.16666667;-0.2085902218941218;1.147229447514986;-0.2982305997013432;-0.2085902218941218;1.147229447514986;-0.2982305997013432
552;9.18333333;-0.2095106413014277;1.147713588501756;-0.2986417519546979;-0.2095106413014277;1.147713588501756;-0.2986417519546979
553;9.199999999999999;-0.2104208656485636;1.148220670444564;-0.2991193750859108;-0.2104208656485636;1.148220670444564;-0.2991193750859108
554;9.21666667;-0.2113013565983243;1.148719814215087;-0.2995925706868545;-0.2113013565983243;1.148719814215087;-0.2995925706868545
555;9.233333330000001;-0.2121260594241295;1.149200938112401;-0.3000630578968002;-0.2121260594241295;1.149200938112401;-0.3000630578968002
556;9.25;-0.2128981116787265;1.149643911385912;-0.3004695734305913;-0.2128981116787265;1.149643911385912;-0.3004695734305913
557;9.266666669999999;-0.2136026299378003;1.150056624251814;-0.3008558041330102;-0.2136026299378003;1.150056624251814;-0.3008558041330102
558;9.28333333;-0.214266439238167;1.15046178203719;-0.3012587188740139;-0.214266439238167;1.15046178203719;-0.3012587188740139
559;9.300000000000001;-0.214881864189205;1.150846228841622;-0.3016500153737759;-0.214881864189205;1.150846228841622;-0.3016500153737759
560;9.31666667;-0.2154240866917549;1.151214003841571;-0.302072225924133;-0.2154240866917549;1.151214003841571;-0.302072225924133
561;9.33333333;-0.2159470572611812;1.151550819004795;-0.3024215290482069;-0.2159470572611812;1.151550819004795;-0.3024215290482069
562;9.35;-0.2164139597783626;1.15185949244211;-0.3027512702459605;-0.2164139597783626;1.15185949244211;-0.3027512702459605
563;9.366666670000001;-0.2168288241528646;1.152143288029435;-0.3030673427554127;-0.2168288241528646;1.152143288029435;-0.3030673427554127
564;9.383333329999999;-0.2172096600941244;1.152420805389174;-0.3034021027972391;-0.2172096600941244;1.152420805389174;-0.3034021027972391
565;9.4;-0.2175640132642457;1.152670436916549;-0.3036860286902769;-0.2175640132642457;1.152670436916549;-0.3036860286902769
566;9.41666667;-0.2179127892014888;1.152913123604229;-0.3039540912782315;-0.2179127892014888;1.152913123604229;-0.3039540912782315
567;9.43333333;-0.2182549430314051;1.153123311574973;-0.3041363274782306;-0.2182549430314051;1.153123311574973;-0.3041363274782306
568;9.449999999999999;-0.2185645873430455;1.153287748684529;-0.3042274006497792;-0.2185645873430455;1.153287748684529;-0.3042274006497792
569;9.46666667;-0.2188508725683189;1.153464102592996;-0.304378109398895;-0.2188508725683189;1.153464102592996;-0.304378109398895
570;9.483333330000001;-0.2191371239961157;1.153660747655296;-0.3045837417691112;-0.2191371239961157;1.153660747655296;-0.3045837417691112
571;9.5;-0.2195101073853108;1.153857002501322;-0.3046828467410644;-0.2195101073853108;1.153857002501322;-0.3046828467410644
572;9.516666669999999;-0.2199310432281639;1.154079972906652;-0.3047963048827046;-0.2199310432281639;1.154079972906652;-0.3047963048827046
573;9.53333333;-0.2203679545237993;1.154304611088259;-0.3048925016443119;-0.2203679545237993;1.154304611088259;-0.3048925016443119
574;9.550000000000001;-0.2208299370025815;1.154555374831292;-0.3050276712033277;-0.2208299370025815;1.154555374831292;-0.3050276712033277
575;9.56666667;-0.221314110323241;1.154865024253755;-0.3052944380420841;-0.221314110323241;1.154865024253755;-0.3052944380420841
576;9.58333333;-0.2218803189234489;1.155205331142344;-0.3055412559168361;-0.2218803189234489;1.155205331142344;-0.3055412559168361
577;9.6;-0.2224670150232667;1.155580729324545;-0.3058532003395694;-0.2224670150232667;1.155580729324545;-0.3058532003395694
578;9.616666670000001;-0.2230330194190986;1.155927092769111;-0.3061053671950345;-0.2230330194190986;1.155927092769111;-0.3061053671950345
579;9.633333329999999;-0.2235903104239765;1.15627153956377;-0.3063574978562323;-0.2235903104239765;1.15627153956377;-0.3063574978562323
580;9.65;-0.2241773953658543;1.156619582018589;-0.3065775269130993;-0.2241773953658543;1.156619582018589;-0.3065775269130993
581;9.66666667;-0.224737709997936;1.156989656443356;-0.306883696471473;-0.224737709997936;1.156989656443356;-0.306883696471473
582;9.68333333;-0.2252775430180743;1.157340643877426;-0.3071583196417358;-0.2252775430180743;1.157340643877426;-0.3071583196417358
583;9.699999999999999;-0.2258397298183384;1.157688577624026;-0.3073921002019365;-0.2258397298183384;1.157688577624026;-0.3073921002019365
584;9.71666667;-0.2264042926549513;1.158049614865142;-0.307652262461488;-0.2264042926549513;1.158049614865142;-0.307652262461488
585;9.733333330000001;-0.2269196883309811;1.158400753598242;-0.3079415600507671;-0.2269196883309811;1.158400753598242;-0.3079415600507671
586;9.75;-0.2274295611393247;1.158714126932505;-0.3081337959640122;-0.2274295611393247;1.158714126932505;-0.3081337959640122
587;9.766666669999999;-0.2279370050600506;1.159023622514935;-0.3083147071465787;-0.2279370050600506;1.159023622514935;-0.3083147071465787
588;9.78333333;-0.2284334708420502;1.159332755172807;-0.3085042064711795;-0.2284334708420502;1.159332755172807;-0.3085042064711795
589;9.800000000000001;-0.2288789126487113;1.159614083765217;-0.3086811031695293;-0.2288789126487113;1.159614083765217;-0.3086811031695293
590;9.81666667;-0.2292835064134816;1.159886079668203;-0.3088815243613912;-0.2292835064134816;1.159886079668203;-0.3088815243613912
591;9.83333333;-0.2296332154099991;1.160107556938362;-0.3090172595706656;-0.2296332154099991;1.160107556938362;-0.3090172595706656
592;9.85;-0.2299558282869313;1.160264262492041;-0.3090180550370143;-0.2299558282869313;1.160264262492041;-0.3090180550370143
593;9.866666670000001;-0.2302540947236099;1.160413393274021;-0.3090285309865208;-0.2302540947236099;1.160413393274021;-0.3090285309865208
594;9.883333329999999;-0.2305212422372478;1.160585506514428;-0.3091360739913757;-0.2305212422372478;1.160585506514428;-0.3091360739913757
595;9.9;-0.2307986928410213;1.160740485301657;-0.3091854752162695;-0.2307986928410213;1.160740485301657;-0.3091854752162695
596;9.91666667;-0.2310566998976143;1.160889280132646;-0.3092424318518576;-0.2310566998976143;1.160889280132646;-0.3092424318518576
597;9.93333333;-0.2312662531095724;1.161020958670657;-0.3093157199671954;-0.2312662531095724;1.161020958670657;-0.3093157199671954
598;9.949999999999999;-0.231488886331054;1.161111751919655;-0.3092670967391592;-0.231488886331054;1.161111751919655;-0.3092670967391592
599;9.96666667;-0.2317276219866949;1.161175992371364;-0.3091293362410378;-0.2317276219866949;1.161175992371364;-0.3091293362410378
600;9.983333330000001;-0.2319446630797107;1.161269934687971;-0.3090945731753309;-0.2319446630797107;1.161269934687971;-0.3090945731753309
601;10;-0.2321753866908614;1.161397244024057;-0.3091273242154541;-0.2321753866908614;1.161397244024057;-0.3091273242154541
602;10.01666667;-0.2324299650987247;1.161527700246401;-0.3091369475129629;-0.2324299650987247;1.161527700246401;-0.3091369475129629
603;10.03333333;-0.2326527732828034;1.161657175364862;-0.3091838136508177;-0.2326527732828034;1.161657175364862;-0.3091838136508177
604;10.05;-0.2329015344697599;1.16175150477317;-0.3091068161670309;-0.2329015344697599;1.16175150477317;-0.3091068161670309
605;10.06666667;-0.233136512531589;1.161869791181728;-0.3091080373001307;-0.233136512531589;1.161869791181728;-0.3091080373001307
606;10.08333333;-0.233355068607113;1.16200945111265;-0.3091842788140485;-0.233355068607113;1.16200945111265;-0.3091842788140485
607;10.1;-0.2335661609529484;1.162180770648919;-0.3093500802935039;-0.2335661609529484;1.162180770648919;-0.3093500802935039
608;10.11666667;-0.233787406517769;1.16240533610362;-0.3096370400330813;-0.233787406517769;1.16240533610362;-0.3096370400330813
609;10.13333333;-0.2339824062452056;1.162589351529946;-0.3098531802017421;-0.2339824062452056;1.162589351529946;-0.3098531802017421
610;10.15;-0.234175660422856;1.162760949232527;-0.3100389785685835;-0.234175660422856;1.162760949232527;-0.3100389785685835
611;10.16666667;-0.2343773966414572;1.162923500220294;-0.3101900609100938;-0.2343773966414572;1.162923500220294;-0.3101900609100938
612;10.18333333;-0.2346294232735632;1.163092550866742;-0.3102919987587783;-0.2346294232735632;1.163092550866742;-0.3102919987587783
613;10.2;-0.2349121269070107;1.16332451393437;-0.3105112269904169;-0.2349121269070107;1.16332451393437;-0.3105112269904169
614;10.21666667;-0.2352097235250944;1.163538462066793;-0.3106644205279611;-0.2352097235250944;1.163538462066793;-0.3106644205279611
615;10.23333333;-0.235486518171368;1.16367153711328;-0.310640876961643;-0.235486518171368;1.16367153711328;-0.310640876961643
616;10.25;-0.2357421614126098;1.163795031004091;-0.310619723738334;-0.2357421614126098;1.163795031004091;-0.310619723738334
617;10.26666667;-0.2359686313685006;1.163901849471835;-0.3105938291618235;-0.2359686313685006;1.163901849471835;-0.3105938291618235
618;10.28333333;-0.2361818995532969;1.163980597451112;-0.3105142726040998;-0.2361818995532969;1.163980597451112;-0.3105142726040998
619;10.3;-0.2363872511669139;1.164012465644448;-0.3103271253818219;-0.2363872511669139;1.164012465644448;-0.3103271253818219
620;10.31666667;-0.2365416806464933;1.164056770705242;-0.3102368213092692;-0.2365416806464933;1.164056770705242;-0.3102368213092692
621;10.33333333;-0.2365840401841223;1.164125281773063;-0.310353097887027;-0.2365840401841223;1.164125281773063;-0.310353097887027
622;10.35;-0.2366003764944901;1.164133917931839;-0.3103534054201592;-0.2366003764944901;1.164133917931839;-0.3103534054201592
623;10.36666667;-0.2366533173631467;1.164079109900658;-0.3101470281777219;-0.2366533173631467;1.164079109900658;-0.3101470281777219
624;10.38333333;-0.236663073509385;1.164029400672687;-0.310009517034781;-0.236663073509385;1.164029400672687;-0.310009517034781
625;10.4;-0.2366975125460419;1.164019491162601;-0.309939512225929;-0.2366975125460419;1.164019491162601;-0.309939512225929
626;10.41666667;-0.2367153597205718;1.163989980031908;-0.3098418901442945;-0.2367153597205718;1.163989980031908;-0.3098418901442945
627;10.43333333;-0.2367105296914171;1.163989968812128;-0.3098481982108341;-0.2367105296914171;1.163989968812128;-0.3098481982108341
628;10.45;-0.2366922448628855;1.163968019598508;-0.3098169434828457;-0.2366922448628855;1.163968019598508;-0.3098169434828457
629;10.46666667;-0.2366676040131709;1.163977784946183;-0.3098738352152688;-0.2366676040131709;1.163977784946183;-0.3098738352152688
630;10.48333333;-0.236664551257414;1.163971775080673;-0.3098627170309468;-0.236664551257414;1.163971775080673;-0.3098627170309468
631;10.5;-0.2366618362795143;1.163983441386375;-0.3098956240620311;-0.2366618362795143;1.163983441386375;-0.3098956240620311
632;10.51666667;-0.2366513102120207;1.164013940938295;-0.309986081771491;-0.2366513102120207;1.164013940938295;-0.309986081771491
633;10.53333333;-0.2366349271565593;1.164023216323544;-0.3100308230190095;-0.2366349271565593;1.164023216323544;-0.3100308230190095
634;10.55;-0.2366158469356384;1.163992011941339;-0.3099774082931088;-0.2366158469356384;1.163992011941339;-0.3099774082931088
635;10.56666667;-0.23660473862926;1.163974769070093;-0.3099486133581871;-0.23660473862926;1.163974769070093;-0.3099486133581871
636;10.58333333;-0.2365872528579421;1.163963250364045;-0.3099425489265286;-0.2365872528579421;1.163963250364045;-0.3099425489265286
637;10.6;-0.2365685283041672;1.163993671088791;-0.3100434838766126;-0.2365685283041672;1.163993671088791;-0.3100434838766126
638;10.61666667;-0.2365293431084224;1.164011932116546;-0.3101405198286609;-0.2365293431084224;1.164011932116546;-0.3101405198286609
639;10.63333333;-0.2364830617084794;1.164051789291276;-0.3103007812391657;-0.2364830617084794;1.164051789291276;-0.3103007812391657
640;10.65;-0.2364192303111726;1.16399747054917;-0.3102479138266758;-0.2364192303111726;1.16399747054917;-0.3102479138266758
641;10.66666667;-0.2364066647908309;1.163934896056237;-0.3101073710201375;-0.2364066647908309;1.163934896056237;-0.3101073710201375
642;10.68333333;-0.236332005982925;1.163864180726399;-0.3100272153506057;-0.236332005982925;1.163864180726399;-0.3100272153506057
643;10.7;-0.2362632227089098;1.163802826093318;-0.3099627573317119;-0.2362632227089098;1.163802826093318;-0.3099627573317119
644;10.71666667;-0.2361565873815565;1.163727291784696;-0.3099118812336261;-0.2361565873815565;1.163727291784696;-0.3099118812336261
645;10.73333333;-0.2360198589658514;1.163657371114514;-0.3099141846081829;-0.2360198589658514;1.163657371114514;-0.3099141846081829
646;10.75;-0.2358780215190533;1.163623211368435;-0.3100129101044139;-0.2358780215190533;1.163623211368435;-0.3100129101044139
647;10.76666667;-0.2356811669206142;1.16356905761102;-0.3101324451566813;-0.2356811669206142;1.16356905761102;-0.3101324451566813
648;10.78333333;-0.2355096180105699;1.163513093550842;-0.3102141080619673;-0.2355096180105699;1.163513093550842;-0.3102141080619673
649;10.8;-0.2353334157483747;1.163406147125159;-0.3101733065293488;-0.2353334157483747;1.163406147125159;-0.3101733065293488
650;10.81666667;-0.2351838244483253;1.163325187355234;-0.3101630432531129;-0.2351838244483253;1.163325187355234;-0.3101630432531129
651;10.83333333;-0.2350613075668235;1.163275273973282;-0.310195645515507;-0.2350613075668235;1.163275273973282;-0.310195645515507
652;10.85;-0.2349531724883057;1.163266660546701;-0.3103133222309405;-0.2349531724883057;1.163266660546701;-0.3103133222309405
