1,226078147,0,3.6799042000401e-18,0.707106781186548,0.707106781186548,-0.016624643,7.2404226e-05,0.24503231,0
2,226094814,3.92284393558817e-05,0.000294384506349445,-0.707376399958897,-0.706836997178333,0.012903458,-0.01851334,0.22409725,0
3,226111481,2.28145829740855e-05,0.00047479868206155,-0.70749464720531,-0.706718542435063,-0.00027394306,0.0029826406,0.25584126,0
4,226128148,2.81597948534474e-06,0.000618663119748843,-0.707660368607522,-0.706552489168555,0.016803145,-0.01012205,0.2540474,0
5,226144815,6.77445778506773e-05,-0.000755292198044655,0.707801301716987,0.706411170800765,0.015173401,-0.017520482,0.23869991,0
6,226161482,0.000139287811663954,-0.0009020159604071,0.707931976566657,0.706280031942386,0.015371684,-0.019572051,0.24235153,0
7,226178149,0.000195796213367037,-0.00104643679426588,0.708055976347859,0.706155507655332,0.015893001,-0.029678762,0.25253296,0
8,226194816,0.000255523114863203,-0.00119463532751248,0.708169037784549,0.706041869493359,0.027605107,-0.017874513,0.25010872,0
9,226211483,0.000306936058478255,-0.00132514011258741,0.708295673311324,0.705914576250127,0.017278139,-0.02137506,0.23203373,0
10,226228150,0.000359831573735329,-0.00146487354831646,0.708426899884246,0.70578258138546,0.040321626,-0.019711286,0.2474699,0
11,226244817,0.00039679934798782,-0.00157808557105186,0.708556433027675,0.705652275140742,0.026691107,-0.016713629,0.23907852,0
12,226261484,0.000472289093107731,-0.00169954834907018,0.708698778562858,0.705508986294247,0.040350374,-0.027070059,0.24561691,0
13,226278151,0.000534990248805011,-0.0018192643051742,0.708843637777066,0.7053630988688,0.047481865,-0.04299322,0.24707794,0
14,226294818,0.000578172098136259,-0.0019332461018975,0.708970919493045,0.705234828684545,0.020349765,-0.032606114,0.26773643,0
15,226311485,0.000621144278983575,-0.0020538935333738,0.709111689730444,0.705092906778088,0.030420449,-0.044181902,0.26343727,0
16,226328152,0.000665518564309442,-0.00217507711760471,0.709246683668547,0.704956713443983,0.036942445,-0.03227863,0.24440861,0
17,226344819,0.000711356411612099,-0.00230066688297963,0.709383727970606,0.70481836482492,0.04043503,-0.037948094,0.23386478,0
18,226361486,0.000763768970469199,-0.00242804345814982,0.709517516600157,0.704683201800263,0.045596167,-0.04083183,0.24342442,0
19,226378153,0.000807475821238361,-0.00256016247447465,0.709650742697656,0.704548519932848,0.053163953,-0.058514293,0.22797203,0
20,226394820,0.000855505602992295,-0.00267294219377264,0.70978941044278,0.704408344863605,0.059309162,-0.052228082,0.25128174,0
21,226411487,0.000894082039444627,-0.0027989945065374,0.709923345377262,0.704272823510474,0.05524265,-0.059227966,0.24405098,0
22,226428154,0.000927423429392854,-0.00291411708144685,0.710059020214351,0.70413552361719,0.05476537,-0.058762856,0.24571133,0
23,226444821,0.000970659199031184,-0.00303815292787341,0.71019471920138,0.703998074049908,0.047068726,-0.067448534,0.22624111,0
24,226461488,0.00100540240582257,-0.00315873058908966,0.710333612987293,0.703857350496168,0.06064566,-0.07459382,0.23097801,0
25,226478155,0.00103497994586947,-0.00327962156056363,0.710477877287164,0.703711133054221,0.065099046,-0.0775279,0.24788761,0
26,226494822,0.00107278132022416,-0.00340042427990243,0.710616326767411,0.703570694661559,0.06294491,-0.076522514,0.24717426,0
27,226511489,0.00110774893102303,-0.0035244420266389,0.710749641679688,0.703435354565651,0.068650246,-0.07898974,0.25663662,0
28,226528156,0.00114854619913033,-0.00366090212315144,0.71088418364908,0.703298625105192,0.07273835,-0.06823518,0.2537861,0
29,226544823,0.00117991590936485,-0.00379484391619225,0.711022741122282,0.703157783548654,0.07250984,-0.083272524,0.23906994,0
30,226561490,0.00121611712088094,-0.00392922698328267,0.711158797250864,0.703019379055206,0.07381085,-0.088520475,0.2483654,0
31,226578157,0.00125528264263257,-0.00404819537681133,0.711292173766001,0.702883688755768,0.077250406,-0.091127515,0.27106857,0
32,226594824,0.00128580698766749,-0.00418666484169306,0.711428647793207,0.702744688800294,0.076858476,-0.08605372,0.24490929,0
33,226611491,0.0013205550866744,-0.00432208666352856,0.711562016425309,0.702608762030395,0.07713178,-0.08735571,0.2405777,0
34,226628158,0.00135693090315514,-0.00445338582724605,0.711695315229599,0.702472849563199,0.08614561,-0.08960295,0.24324512,0
35,226644825,0.00139981498346708,-0.0045774187556457,0.711832523529043,0.702332931167137,0.08495725,-0.10080539,0.2485342,0
36,226661492,0.00142670881359861,-0.0047001198855533,0.711970180291664,0.702192520431881,0.0910734,-0.10551545,0.22611427,0
37,226678159,0.00145914283392987,-0.00483439858619743,0.712106190443482,0.70205361121824,0.09139143,-0.11313388,0.25588036,0
38,226694826,0.00149919992370622,-0.00496831087620227,0.712245314462631,0.701911447629011,0.09288737,-0.113106675,0.24355412,0
39,226711493,0.00153893120791799,-0.00509804859030319,0.712378369194058,0.701775391913768,0.09151842,-0.11492608,0.2334528,0
40,226728160,0.00158430969001551,-0.00522608528396153,0.712516187274135,0.701634421096728,0.09327405,-0.112584576,0.25985813,0
41,226744827,0.00162278382019823,-0.00535407419019317,0.712650462544769,0.701496984096842,0.11104794,-0.12118125,0.26376057,0
42,226761494,0.00166011514351029,-0.00548334017134253,0.71278099245331,0.701363268068375,0.11507939,-0.12011653,0.24270153,0
43,226778161,0.00169884470085599,-0.00561957590216593,0.712912439040064,0.701228485270892,0.11050495,-0.11881362,0.2512741,0
44,226794828,0.00174945674531408,-0.00575374960327983,0.713048171965806,0.701089251253234,0.110446274,-0.11735419,0.23976135,0
45,226811495,0.00179596702691026,-0.00588971121202555,0.713183854134389,0.700949981101573,0.117852986,-0.12052447,0.23585701,0
46,226828162,0.00183109546628429,-0.00602470648951006,0.713320732973968,0.700809447646498,0.10702669,-0.1368612,0.25113583,0
47,226844829,0.00187855346975463,-0.00616340936778808,0.713455146223409,0.700671276526419,0.10558051,-0.13146505,0.2505951,0
48,226861496,0.00191245715431151,-0.00629246687370303,0.713585842205435,0.700536932054432,0.1110673,-0.13744958,0.23071384,0
49,226878163,0.00195759777222066,-0.00642163387340952,0.713718456677286,0.700400524719643,0.12282699,-0.14325859,0.24216652,0
50,226894830,0.00200498541407966,-0.00656251566200442,0.713846699168439,0.70026837962884,0.12312653,-0.15609723,0.2421856,0
51,226911497,0.00204123915658526,-0.00670797156477081,0.713980656127375,0.700130315824215,0.124466375,-0.14614522,0.2344904,0
