sep=,
DeviceTag:,Xsens_5,,,,,,,,,,,,,,,,,
FirmwareVersion:,2.2.1,,,,,,,,,,,,,,,,,
AppVersion:,2023.0.0,,,,,,,,,,,,,,,,,
StartTime:,2023-07-05 00:40:26.000 +0200,,,,,,,,,,,,,,,,,
© Movella Technologies B. V. 2005-2023,,,,,,,,,,,,,,,,,,,

PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z,Status,
0, 241139917, 0.5759141, -0.23882152, -0.48467842, -0.6134934, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.9384765625, -0.15478515625, 0.144775390625, 0, 
1, 241156584, 0.5751886, -0.23949228, -0.48449954, -0.61405355, 8.544504165649414, 3.1596250534057617, 4.04801607131958, -8.60741901397705, 1.3001328706741333, -2.1119723320007324, -0.941162109375, -0.15380859375, 0.144287109375, 0, 
2, 241173251, 0.57482505, -0.24033245, -0.48449248, -0.6140713, 8.517586708068848, 3.0937576293945312, 3.9897196292877197, -8.24360179901123, 1.309507131576538, -1.731610655784607, -0.940673828125, -0.154296875, 0.146484375, 0, 
3, 241189918, 0.5744349, -0.24153306, -0.48445573, -0.6139944, 8.511475563049316, 3.091945171356201, 3.929696559906006, -7.797557353973389, 0.5657269954681396, -1.4030511379241943, -0.93994140625, -0.15478515625, 0.144775390625, 0, 
4, 241206585, 0.57399964, -0.24281336, -0.4844657, -0.61388856, 8.52568244934082, 3.097308874130249, 3.854264736175537, -7.805010795593262, 0.00681938324123621, -0.9454930424690247, -0.93994140625, -0.155517578125, 0.144287109375, 0, 
5, 241223252, 0.5735294, -0.24409953, -0.48465535, -0.61366826, 8.543988227844238, 3.0668487548828125, 3.8477511405944824, -6.74522066116333, -0.6390882134437561, -0.08148682117462158, -0.940185546875, -0.15771484375, 0.146484375, 0, 
6, 241239919, 0.5730165, -0.2454489, -0.48483655, -0.61346626, 8.561631202697754, 3.0925023555755615, 3.779491424560547, -5.643195152282715, -1.0244823694229126, 0.8005313277244568, -0.940673828125, -0.152587890625, 0.148193359375, 0, 
7, 241256586, 0.57285964, -0.24649267, -0.48528668, -0.61283773, 8.572263717651367, 3.1497299671173096, 3.691394090652466, -3.6519229412078857, -1.3393137454986572, 2.000960350036621, -0.941162109375, -0.1513671875, 0.14697265625, 0, 
8, 241273253, 0.5728479, -0.24733347, -0.4859622, -0.6119741, 8.58311653137207, 3.228544235229492, 3.694979667663574, -1.5731834173202515, -1.3931387662887573, 3.1371395587921143, -0.939453125, -0.15478515625, 0.148681640625, 0, 
9, 241289920, 0.5727376, -0.24810827, -0.4867417, -0.6111437, 8.5505952835083, 3.2186203002929688, 3.6991524696350098, 0.6213192343711853, -1.4592068195343018, 4.089970588684082, -0.9423828125, -0.154296875, 0.148193359375, 0, 
10, 241306587, 0.5727464, -0.2486315, -0.48766926, -0.61018246, 8.567110061645508, 3.266230583190918, 3.714372396469116, 2.525547504425049, -1.5783700942993164, 4.430466175079346, -0.93896484375, -0.150390625, 0.148681640625, 0, 
11, 241323254, 0.5728359, -0.24897425, -0.48868343, -0.6091464, 8.564257621765137, 3.3082239627838135, 3.7732326984405518, 3.222109794616699, -1.9729206562042236, 4.444821357727051, -0.93896484375, -0.150390625, 0.14697265625, 0, 
12, 241339921, 0.5728185, -0.24933109, -0.4896447, -0.60824424, 8.56210994720459, 3.33593487739563, 3.8357062339782715, 2.508795976638794, -2.7253708839416504, 4.087409496307373, -0.937255859375, -0.14697265625, 0.14990234375, 0, 
13, 241356588, 0.5727159, -0.24968934, -0.4905631, -0.6074534, 8.552172660827637, 3.344170093536377, 3.8866162300109863, 1.5091197490692139, -3.653639078140259, 3.4997646808624268, -0.940185546875, -0.14794921875, 0.15087890625, 0, 
